#Iter,treeSize,trans2tranv,LogLikelihood
1,12,2.0,-6748.564066937446
2,12,2.234929731204623,-4905.456919841161
3,12,2.344434491827486,-4789.259465128862
4,12,2.344434491827486,-4772.930458791521
5,12,2.8413992001497226,-4888.978439783652
6,12,2.9807939061327553,-4736.519188170988
7,12,3.047771942121715,-4817.234957487703
8,12,3.047771942121715,-4731.293296698838
9,12,3.627952488741821,-4731.388205969377
10,12,3.885307627697781,-4765.802188200485
11,12,4.85000707492687,-4723.263371873292
12,12,5.853398338761898,-4770.4056351949275
13,12,6.980344356502475,-4617.78526604702
14,12,6.980344356502475,-4673.238977779953
15,12,7.276618475412321,-4693.317638259288
16,12,7.016839330346971,-4776.134543702596
17,12,8.754900998440553,-4714.301095452673
18,12,8.7565492021093,-4788.455922191255
19,12,7.84714610868018,-4704.78528781523
20,12,9.270312959882638,-4814.151885000354
21,12,9.270312959882638,-4685.1750056802775
22,12,9.820480431324572,-4673.325318512405
23,12,9.820480431324572,-4676.3116842492145
24,12,9.92703708739381,-4722.526886368041
25,12,8.605203741147879,-4715.308492870088
26,12,7.822358675104602,-4703.192116808366
27,12,7.822358675104602,-4688.770501242161
28,12,7.822358675104602,-4718.6601827063005
29,12,7.641637701452425,-4646.821657733233
30,12,7.641637701452425,-4686.131046429647
31,12,7.641637701452425,-4736.723168541817
32,12,9.154419048125726,-4655.342764701118
33,12,9.154419048125726,-4668.726068804073
34,12,9.154419048125726,-4655.4340283660495
35,12,9.243916487595943,-4661.341572646835
36,12,9.243916487595943,-4744.820408611578
37,12,9.243916487595943,-4699.23681550356
38,12,8.169016702577437,-4733.347124578433
39,12,8.169016702577437,-4760.015143177237
40,12,9.556276661676852,-4652.469309701838
41,12,9.203662947468606,-4653.600925950217
42,12,9.203662947468606,-4671.739842660199
43,12,9.596053530539802,-4792.6184492829
44,12,9.596053530539802,-4677.432687809505
45,12,8.617331121338353,-4709.5296057059095
46,12,8.273022220738476,-4660.944999072864
47,12,6.723716402169284,-4760.299698986435
48,12,6.723716402169284,-4702.426161332201
49,12,6.573659029954679,-4670.7527246141235
50,12,6.573659029954679,-4650.850703575128
51,12,6.573659029954679,-4700.632621802147
52,12,6.573659029954679,-4808.230355351116
53,12,8.187957597822633,-4775.826443708791
54,12,10.109749544144623,-4665.761172492728
55,12,10.502143084670214,-4774.0526115496505
56,12,10.502143084670214,-4693.706622042966
57,12,10.502143084670214,-4723.3535316974485
58,12,10.088375728977587,-4683.49807621021
59,12,10.088375728977587,-4782.164250813647
60,12,10.088375728977587,-4679.430619153518
61,12,10.699891689379934,-4706.659216447604
62,12,10.699891689379934,-4697.365785187772
63,12,10.699891689379934,-4743.44040986463
64,12,10.699891689379934,-4669.443821137482
65,12,10.354309530067086,-4690.555034976849
66,12,10.354309530067086,-4740.238592105796
67,12,10.354309530067086,-4673.094524137063
68,12,10.354309530067086,-4717.335289681003
69,12,9.608684760835317,-4730.447351302526
70,12,10.50760700309062,-4733.9911959934
71,12,9.639447691223843,-4649.678573776284
72,12,7.733177555210183,-4715.378310285932
73,12,7.733177555210183,-4670.5034959680215
74,12,8.041718048324764,-4646.495299639685
75,12,8.240870164528678,-4792.155712275625
76,12,8.240870164528678,-4630.373137299453
77,12,8.240870164528678,-4758.060539959155
78,12,8.240870164528678,-4779.364025027152
79,12,8.240870164528678,-4775.071802397524
80,12,8.821249431843293,-4748.425319229364
81,12,8.821249431843293,-4722.306256153706
82,12,7.5786194006749295,-4673.475647731882
83,12,8.876899616741243,-4756.117912170279
84,12,7.990373122392741,-4712.725983915647
85,12,7.990373122392741,-4647.988147847967
86,12,7.990373122392741,-4706.004352782369
87,12,9.454855613519959,-4854.498195757662
88,12,9.249327659964273,-4718.056951522518
89,12,9.305541368526061,-4624.472071208622
90,12,9.305541368526061,-4719.840486209956
91,12,9.378815155914426,-4631.333213449641
92,12,9.378815155914426,-4838.64819946826
93,12,10.200844223600518,-4744.285766952144
94,12,8.261563529364091,-4770.327241741474
95,12,7.418837896223346,-4607.469516642561
96,12,7.418837896223346,-4726.29971715672
97,12,8.45414014782982,-4701.595880405659
98,12,9.35162780878973,-4647.468193639079
99,12,9.35162780878973,-4628.076522894725
100,12,7.848842989275829,-4730.203378346825
101,12,7.848842989275829,-4711.37837941474
102,12,7.848842989275829,-4688.821093821052
103,12,7.848842989275829,-4722.615207612231
104,12,7.6358252326656535,-4636.497505136462
105,12,6.847789551680055,-4614.281690842715
106,12,8.50917491384143,-4711.517178580123
107,12,7.810519817402455,-4725.798451686902
108,12,9.270670075112413,-4756.774206094983
109,12,9.270670075112413,-4678.154241678825
110,12,10.829682109506285,-4669.03307686088
111,12,10.829682109506285,-4738.191388778208
112,12,10.829682109506285,-4700.5531929383615
113,12,10.829682109506285,-4742.284505189018
114,12,10.829682109506285,-4751.108203140066
115,12,10.829682109506285,-4767.082243324787
116,12,10.829682109506285,-4760.107734916404
117,12,10.76465552328095,-4768.00867214493
118,12,10.76465552328095,-4702.276562483401
119,12,10.662013788489425,-4643.860940717734
120,12,10.230654847296448,-4680.734191648329
121,12,10.230654847296448,-4804.1960169517015
122,12,10.230654847296448,-4773.4448805577
123,12,10.230654847296448,-4723.576442234727
124,12,9.371160685912606,-4661.339361821112
125,12,8.013101896140956,-4696.3658073353035
126,12,8.013101896140956,-4683.055895011439
127,12,7.8232584711166195,-4741.248080465244
128,12,8.031756776438828,-4716.104341116528
129,12,7.5254892628758165,-4725.380454741184
130,12,7.5254892628758165,-4744.081256343703
131,12,7.0723736363711724,-4671.198776836974
132,12,7.650331234543822,-4744.304146938723
133,12,7.650331234543822,-4777.576041687693
134,12,7.648917959133529,-4750.123351724507
135,12,7.4060916160661545,-4691.584715204571
136,12,7.589088857546632,-4791.649959577937
