#Iter,treeSize,trans2tranv,rfDist,LogLikelihood
1,12,1.8912099147179957,0.5407995687563025,-4770.738390040944
2,12,2.3440474002134297,0.0,-4732.393439373853
3,12,2.9145503057085693,0.0,-4700.594644397878
4,12,2.9145503057085693,0.0,-4700.594644397878
5,12,3.4932502938162546,0.02112168848063957,-4680.441031567034
6,12,3.780476613104364,0.034674557171673816,-4672.650886898599
7,12,3.780476613104364,0.03357985143454727,-4675.788872393927
8,12,3.780476613104364,0.031536904281407464,-4673.392970688831
9,12,3.780476613104364,0.021187053717781484,-4674.352063141743
10,12,4.132907449240114,0.01811814514528566,-4665.787278771177
11,12,4.881654731631625,0.025046718392996006,-4653.9100041003385
12,12,4.881654731631625,0.01881761947279332,-4652.467816503535
13,12,4.881654731631625,0.015131868139243942,-4652.933713054308
14,12,4.881654731631625,0.009708897870718498,-4653.503938241434
15,12,4.881654731631625,0.025069972580109727,-4653.04357037497
16,12,5.237517151933213,0.021781300889940305,-4650.402074369976
17,12,5.237517151933213,0.01861859960954139,-4649.777824733695
18,12,5.237517151933213,0.04271302837122591,-4652.463229515432
19,12,5.237517151933213,0.020397278683836208,-4648.951191697817
20,12,5.237517151933213,0.022946464163546974,-4652.518069737482
21,12,5.237517151933213,0.033821305920419126,-4650.840185745066
22,12,5.667421460402065,0.035991623257579666,-4646.814001403036
23,12,5.97262521997614,0.023279195465961376,-4643.546170304664
24,12,5.97262521997614,0.025827525498795578,-4645.609396805214
25,12,5.97262521997614,0.01892654076340282,-4644.354430400179
26,12,5.97262521997614,0.0027173049971027097,-4644.687684406522
27,12,7.312632057700123,0.02224416640442159,-4640.530120659898
28,12,8.117934667440315,0.04343356387656762,-4642.554243783816
29,12,8.117934667440315,0.015222506101255154,-4640.72193098897
30,12,6.986118432057153,0.03583422921562219,-4642.773093945867
31,12,6.986118432057153,0.015679044135834097,-4643.1035520884125
32,12,6.986118432057153,0.004284401167635565,-4643.084291697944
33,12,8.543058279822244,0.016009134754637735,-4642.535258965521
34,12,8.629520579927004,0.007586153521218442,-4642.415982325258
35,12,8.149735541110935,0.009728418381119111,-4641.803814663742
36,12,8.149735541110935,0.010430716843812499,-4642.627478484081
37,12,8.149735541110935,0.014219083991674764,-4641.896058327495
38,12,8.956166876219912,0.01577641589511941,-4643.511268698093
39,12,9.281840669737536,0.008864473164403988,-4643.985825474323
40,12,8.46822964579798,0.010219556488093362,-4642.013466500618
41,12,8.076315491775544,0.007791611154464834,-4641.938262620071
42,12,8.076315491775544,0.005880698543131849,-4642.220592218184
43,12,8.076315491775544,0.004589646309677661,-4642.833009721714
44,12,8.076315491775544,0.024068746710814756,-4641.369540415588
45,12,8.076315491775544,0.0041766131239794335,-4641.704296236008
46,12,7.979252428440076,0.014893118380410908,-4640.471159801598
47,12,7.957665130772418,0.0,-4640.469251914625
48,12,7.957665130772418,0.0,-4640.469251914625
49,12,7.352662756161327,0.0,-4640.754566974279
50,12,6.450543703637676,0.0,-4642.732511060243
51,12,6.992509390517079,0.2439848916331136,-4596.166017560473
52,12,8.527601570072656,0.03267498571071935,-4594.572620302257
53,12,8.279704087838475,0.0,-4594.567691761535
54,12,9.16113029425107,0.0,-4594.943516372274
55,12,9.095313221333683,0.0,-4594.883612025842
56,12,7.960513467115905,0.0,-4594.698744972422
57,12,8.75449356580065,0.0,-4594.650143494548
58,12,8.75449356580065,0.0,-4594.650143494548
59,12,9.65310213095192,0.0,-4595.525712911436
60,12,9.65310213095192,0.027638714105486212,-4595.95327221228
61,12,8.449402409798447,0.0,-4595.027521826325
62,12,8.449402409798447,0.0,-4595.027521826325
63,12,7.563357937922816,0.01706941798082602,-4595.380176456387
64,12,7.783274237699307,0.0,-4595.1163292492765
65,12,7.783274237699307,0.005573361188736373,-4594.5510902939595
66,12,7.783274237699307,0.0,-4594.5510902939595
67,12,8.658976367104643,0.0,-4594.302596725367
68,12,8.001865803763192,0.027743894802457328,-4596.534136588797
69,12,8.421435087901136,0.015707246570431807,-4594.091025496204
70,12,8.972314747462434,0.022168451270898178,-4596.597805470742
71,12,7.755222891835168,0.01758638295381193,-4596.48463657822
72,12,7.156339760265926,0.05078106296338047,-4596.101986345664
73,12,7.156339760265926,0.03881417987104974,-4596.673282654311
74,12,7.156339760265926,0.02203119220626419,-4595.191284597528
75,12,7.156339760265926,0.02335563399717215,-4597.756006398515
76,12,8.733677289050423,0.024110149104000014,-4594.493791179191
77,12,8.733677289050423,0.026838713958225693,-4593.944376546209
78,12,8.733677289050423,0.03137571390883094,-4594.690856305469
79,12,8.733677289050423,0.02083975940999462,-4594.906313072304
80,12,8.733677289050423,0.0,-4594.906313072304
81,12,7.8306025249777,0.023072342817447508,-4594.1220467030225
82,12,7.8306025249777,0.01467964264083424,-4593.651281687774
83,12,7.8306025249777,0.009282811422193518,-4593.58485926772
84,12,8.000569191677814,0.005886662917418808,-4593.317812959684
85,12,8.526802918246235,7.753113609579726E-4,-4593.17592278478
86,12,8.526802918246235,0.01754337724565573,-4594.90644334279
87,12,7.101139892059383,0.029646350708567956,-4595.776422656876
88,12,8.535259069028287,0.007060884487708155,-4593.266810639769
89,12,8.535259069028287,0.0293887511450652,-4595.816133928776
90,12,10.10666076804164,0.023202822795493225,-4596.093537543231
91,12,10.10666076804164,0.007927939833567169,-4597.462736023921
92,12,10.10666076804164,0.019515072346304244,-4595.751826986947
93,12,10.10666076804164,0.013570996231416943,-4595.658977017273
94,12,10.10666076804164,0.025211120717939503,-4594.522192049985
95,12,10.10666076804164,0.030611250054288414,-4597.825243191799
96,12,10.10666076804164,0.029882761092358774,-4596.2751002003515
97,12,10.10666076804164,0.012734614155737026,-4596.261083294778
98,12,8.398067622803254,0.035946093509007515,-4593.711389035474
99,12,8.398067622803254,0.014682613417179705,-4593.081259231909
100,12,8.398067622803254,0.02241851952356677,-4595.882233130385
101,12,8.398067622803254,0.04288517708426073,-4594.869869748265
102,12,8.398067622803254,0.005867384396115338,-4595.355533520542
103,12,8.398067622803254,0.034496034525469774,-4599.483481451965
104,12,8.398067622803254,0.0308672116280109,-4594.9140351863025
105,12,9.404861803577194,0.014979329218331894,-4596.411512195486
106,12,9.404861803577194,0.016125042900710818,-4596.94440495472
107,12,9.404861803577194,0.022412493385951,-4595.886573013501
108,12,9.404861803577194,0.023291896159962258,-4596.794590735542
109,12,9.404861803577194,0.028682778388778973,-4595.770869551408
110,12,7.949145306419247,0.015332646800839705,-4594.929562185747
111,12,8.247665188138885,0.006379888366959019,-4595.086934331905
112,12,8.303689082244695,0.020249042158036412,-4595.637774555531
113,12,8.303689082244695,0.011150596976877952,-4596.341619629024
114,12,9.11790727137274,0.012919858274752949,-4596.2634742590735
115,12,7.66512942782001,0.0,-4596.401837637668
116,12,7.66512942782001,0.023886334794604322,-4596.032848772828
117,12,9.516026855416458,0.011421696975933204,-4595.780790575056
118,12,8.78413306447579,0.020216085437859563,-4596.352308919305
119,12,8.108889380141427,0.026033222879470977,-4596.742065299655
120,12,7.837666422754427,0.021941476776596455,-4597.252190139703
121,12,7.837666422754427,0.0,-4597.252190139703
122,12,7.837666422754427,0.04967701103937186,-4596.274192434732
123,12,7.837666422754427,0.0,-4596.274192434732
124,12,7.837666422754427,0.006341000330013932,-4594.804009924252
125,12,8.715802477193664,0.012673168526733641,-4594.975362007401
126,12,9.512005348900669,0.017553807415723113,-4595.134234987841
127,12,9.512005348900669,0.01347038403181329,-4595.040172539628
128,12,8.445177212061507,0.01564534994023091,-4594.872568893451
129,12,9.294164682738982,0.024072226130810767,-4597.615414680637
130,12,9.294164682738982,0.02585189331949969,-4595.326281245934
131,12,9.118121215756934,0.0,-4595.153669208199
132,12,7.774635880733289,0.0219345973547853,-4594.411728660965
133,12,8.445658922955229,0.02755791438536022,-4595.740327152022
134,12,9.401513063451953,0.03646206804393859,-4596.2559807316375
135,12,9.952951096846142,0.028856940503152212,-4594.954197029501
136,12,9.952951096846142,0.017515206876791367,-4595.041438770222
137,12,9.952951096846142,0.01867757880192221,-4595.802844893258
138,12,9.877542385919506,0.02059924370119151,-4595.529570176364
139,12,9.608151812134299,0.04678957970637723,-4597.362896222195
140,12,8.734873111155,0.02157892258960792,-4594.761553098886
141,12,8.734873111155,0.02418995701286672,-4593.557792268855
142,12,8.734873111155,0.019047753678666235,-4593.735115516058
143,12,8.734873111155,0.03450201185585289,-4596.873089271916
144,12,8.734873111155,0.04232731977257355,-4594.500019019575
145,12,8.9919528726605,0.013864117095184564,-4597.412429157189
146,12,8.9919528726605,0.027098357864843978,-4593.090006797269
147,12,8.300153801703402,0.013053496820706278,-4594.345426179592
148,12,8.844323455142138,0.023284498394664066,-4593.587143227762
149,12,8.844323455142138,0.014926882381263662,-4595.088191106015
150,12,8.926790511013637,0.030258811222210413,-4594.2951676345
151,12,8.43409312942903,0.027213017432119943,-4594.098594685644
152,12,8.605577713858317,0.023924673593592974,-4594.659429625493
153,12,8.36909153956904,0.014228870280277209,-4593.404358048063
154,12,8.953212041176553,0.024150056984364454,-4595.719292056647
155,12,8.830802349922356,0.020251091003019778,-4593.7852321196415
156,12,7.219692343509934,0.01234982875447116,-4595.596089836774
157,12,7.219692343509934,0.013767414563884375,-4594.760789453294
158,12,7.219692343509934,0.007275234872314129,-4595.220083767868
159,12,7.6459836940357855,0.021557404753998727,-4595.277838005375
160,12,7.741014136658313,0.0402991001281133,-4595.241196626284
161,12,9.542515872788668,0.019776756873241916,-4593.882879418525
162,12,8.200994108502117,0.024593926434125488,-4594.365801907543
163,12,8.038277371110631,0.022784193719875376,-4594.281328465144
164,12,8.038277371110631,0.022836885140578717,-4595.98430253609
165,12,8.038277371110631,0.03986217858705296,-4593.669758301745
166,12,7.036833955648242,0.020854213761422977,-4595.812147571017
167,12,7.983698074749692,0.017920690969484537,-4594.719081236826
168,12,9.7755007200799,0.0,-4595.716172801249
169,12,8.604348725123568,0.00942509682568475,-4595.454993482739
170,12,7.427992112573695,0.033896494267773886,-4598.439110428495
171,12,9.054865320019884,0.0,-4597.9179846784045
172,12,9.054865320019884,0.028916852093080647,-4594.466821179991
173,12,9.054865320019884,0.021762950034856413,-4595.51308067711
174,12,8.640042462469058,0.045412246512401555,-4594.612213025694
175,12,7.744407905426459,0.0,-4594.9158003455705
176,12,8.593215454731986,0.019532838843500627,-4594.638026645527
177,12,9.18364898251299,0.04246821706579558,-4594.292906823892
178,12,8.451771094463407,0.02065663704643579,-4593.356723325271
179,12,7.930095419701365,0.015408136869567976,-4593.9937292796285
180,12,7.930095419701365,0.015587564789786373,-4593.148428023627
181,12,7.695704883211998,0.016865474260254185,-4593.866549534272
182,12,7.944989401236252,0.01652460747290181,-4594.9644971611415
183,12,7.944989401236252,0.0074432947141874345,-4594.2665253921405
184,12,8.644589133817803,0.02263611550362575,-4595.292833958038
185,12,8.512922211638287,0.014665558944404439,-4594.922104004838
186,12,8.512922211638287,0.03922216294823917,-4594.397546069769
187,12,7.846461504798992,0.022280038761573168,-4593.992055626322
188,12,6.821935515203477,0.035867950873882073,-4598.312611613585
189,12,7.195431643860345,0.02244528561337278,-4596.791565418955
190,12,7.195431643860345,0.030457157969734985,-4595.233826241265
191,12,7.270608360131242,0.016894918753048077,-4594.401780631471
192,12,8.983156232053085,0.020428622792525886,-4593.59160124216
193,12,9.384338831508767,0.010479466949362401,-4595.3801344947115
194,12,9.384338831508767,0.003178739761177121,-4594.960611557193
195,12,7.929448241473411,0.040626599760639745,-4599.836141062929
196,12,9.756442279567755,0.03445731138489326,-4594.538339092571
197,12,9.756442279567755,0.016271005847580552,-4595.474790906659
198,12,10.724182914348322,0.02090358855052707,-4596.157629881136
199,12,9.20952002331964,0.03165400455933032,-4596.258815788271
200,12,10.6543653003278,0.010910993854959458,-4596.818993418019
201,12,9.176420685751514,0.013638932985351723,-4597.380918262388
202,12,9.176420685751514,0.028049959714807227,-4593.797397618109
203,12,9.176420685751514,0.02627710070116334,-4594.369054350147
204,12,9.549743039913157,0.014665678387923889,-4597.456807676595
205,12,9.587829331946887,0.02523805069761255,-4596.667496022739
206,12,8.343215602724596,0.042339270016441076,-4595.322488519574
207,12,7.489181760194017,0.039792116029107906,-4595.8434137355125
208,12,7.489181760194017,0.010896000527608272,-4596.854364789797
209,12,7.489181760194017,0.017155833658149003,-4596.483451494001
210,12,7.489181760194017,0.04931971022606466,-4598.1057680038975
