#Iter,treeSize,trans2tranv,LogLikelihood
1,9,2.0516801591489155,-9526.811553796044
2,9,2.323480270528547,-5815.446336290708
3,9,2.323480270528547,-5930.088464882384
4,9,2.796268468300236,-5775.543096648641
5,9,2.986930298935669,-5871.851971832929
6,9,3.25143894227466,-5715.387115327862
7,9,3.9781603558204006,-5653.274739129198
8,9,3.9781603558204006,-5787.074041019647
9,9,3.386456248856813,-5667.419865909687
10,9,3.38070933246677,-5885.520534960406
11,9,3.38070933246677,-5756.522634164616
12,9,3.38070933246677,-5884.869090117492
13,9,3.38070933246677,-5744.885720078133
14,9,3.38070933246677,-5686.413315959275
15,9,3.8849633262207295,-5691.018670775217
16,9,3.914965525259549,-5619.052747748691
17,9,3.914965525259549,-5944.909649140414
18,9,3.914965525259549,-5877.121821786892
19,9,3.914965525259549,-5781.395230357782
20,9,3.4714333710157783,-5715.381850853926
21,9,3.4714333710157783,-5756.360914743983
22,9,3.4081109702966166,-5800.757247713642
23,9,3.982067376885673,-5810.629700715104
24,9,3.982067376885673,-5808.001449722084
25,9,3.982067376885673,-5619.511051811933
26,9,3.7715337617480236,-5871.558642715623
27,9,3.7715337617480236,-5726.184335653696
28,9,3.7715337617480236,-5743.12015423744
29,9,3.7715337617480236,-5763.506288712489
30,9,3.7715337617480236,-5945.900411878666
31,9,3.7715337617480236,-5722.8123523649865
32,9,3.7715337617480236,-5860.761508247625
33,9,3.7715337617480236,-5934.383329153589
34,9,3.7715337617480236,-5788.262284298259
35,9,3.3657927664398963,-5712.758439254494
36,9,3.3657927664398963,-5736.728541633753
37,9,3.4496329857976122,-5927.737277452263
38,9,3.495295016042275,-5774.885602706722
39,9,3.495295016042275,-5870.412436877145
40,9,3.495295016042275,-5836.683845897061
41,9,3.3034255971677635,-5760.0853768138495
42,9,3.3706534140913216,-5898.09951833577
43,9,3.3706534140913216,-5708.072638364691
44,9,3.2073137356497536,-5816.83430077495
45,9,3.7955281990703713,-5652.0042305178295
46,9,3.7955281990703713,-5814.635571278801
47,9,3.7465334131620396,-5748.2444304191595
48,9,3.7465334131620396,-5842.804788920526
49,9,3.7465334131620396,-5864.804272079364
50,9,3.7465334131620396,-5923.810619068525
51,9,3.7465334131620396,-5929.7172114734085
52,9,3.7465334131620396,-5723.346814018305
53,9,3.7465334131620396,-5834.9424217839605
54,9,3.7465334131620396,-5710.998656444751
