#Iter,treeSize,trans2tranv,LogLikelihood
1,9,2.0,-7557.832104507026
2,9,2.0544841981672803,-5701.48026817683
3,9,2.0544841981672803,-5892.214197349762
4,9,2.0544841981672803,-5880.863455803144
5,9,2.4746200767976885,-5849.896508534986
6,9,2.9272227658057695,-5890.6820142965735
7,9,2.9272227658057695,-5707.987753703577
8,9,3.4025888319076927,-5741.993869274489
9,9,3.769182616936087,-5822.166711167747
10,9,3.769182616936087,-5939.869861100249
11,9,3.769182616936087,-5777.262107920189
12,9,3.769182616936087,-5804.192787742583
13,9,3.3970097691516714,-5728.06554561032
14,9,3.5963140654099512,-5709.539959842613
15,9,3.8866342125648403,-5968.300692909575
16,9,3.318554235761619,-5821.57450869334
17,9,3.318554235761619,-5766.201599957404
18,9,3.5499070935536703,-5761.943199682111
19,9,3.5499070935536703,-5786.567440498678
20,9,3.4030162832065702,-5662.316763442283
21,9,3.7623589412049747,-5970.749882355224
22,9,3.7623589412049747,-5695.213327203457
23,9,3.416011360006405,-5882.081691333554
24,9,3.168860111422408,-5557.3860375756785
25,9,3.168860111422408,-5838.774534075436
26,9,3.8931109185624315,-5900.953020330519
27,9,3.70357752189079,-5816.143390979423
28,9,3.70357752189079,-5760.425982974238
29,9,3.70357752189079,-5798.492088958822
30,9,3.424767469763438,-5726.971271206208
31,9,4.09982878638466,-5642.953204156319
32,9,4.09982878638466,-5751.146746719722
33,9,3.5269813618616888,-5781.568539272801
34,9,3.082821122013502,-5949.097817115179
35,9,3.6470214667381704,-5702.435972658401
36,9,3.544595436306698,-5792.093029429764
37,9,4.028740425223014,-5853.914440418097
38,9,3.3274653978042,-5782.018140408896
39,9,3.3686276346686705,-5850.771338228265
40,9,3.3686276346686705,-5648.154234786572
41,9,3.3995147353100537,-5717.169682527295
42,9,3.3995147353100537,-5731.097703392477
43,9,3.3995147353100537,-5815.770298283532
44,9,3.3995147353100537,-5798.46447027539
45,9,3.7896785772926105,-5810.816324277471
46,9,3.7896785772926105,-5708.927848551529
47,9,3.7896785772926105,-5849.7139234171555
48,9,3.7896785772926105,-5865.803514854958
49,9,3.780130738787891,-5827.833427591787
50,9,3.780130738787891,-5863.844603702451
51,9,3.568960715703403,-5823.577133164475
52,9,3.568960715703403,-5881.611972601098
53,9,3.568960715703403,-5951.379694659065
54,9,3.867430947343333,-5721.959130415786
55,9,3.3943851469167448,-5767.251850735618
56,9,3.3943851469167448,-5665.274577148704
57,9,3.3943851469167448,-5831.539103215905
58,9,3.3943851469167448,-5779.8562123837055
59,9,3.855656723603812,-5726.890603579736
60,9,3.7583535802836305,-5708.8742993272235
61,9,3.7583535802836305,-5732.271173910589
62,9,3.7583535802836305,-5755.967076900393
63,9,3.7583535802836305,-5661.813594588531
64,9,3.6021587935031594,-5610.388601073911
