#Method,IterScale,Repeat,Metric,Value,TreeName,Time
SMC4K2PBF,10.0,0,ConsensusLogLL,-20117.82570458169,sim--1112612613.msf,63818
SMC4K2PBF,10.0,0,BestSampledLogLL,-20118.281544982317,sim--1112612613.msf,63818
SMC4K2PBF,10.0,0,PartitionMetric,0.0,sim--1112612613.msf,63818
SMC4K2PBF,10.0,0,RobinsonFouldsMetric,0.04029498460819695,sim--1112612613.msf,63818
SMC4K2PBF,10.0,0,KuhnerFelsenstein,3.1370482438072833E-4,sim--1112612613.msf,63818
SMC4K2PBF,10.0,0,ConsensusLogLL,-18299.031686846512,sim--1371868184.msf,65185
SMC4K2PBF,10.0,0,BestSampledLogLL,-18300.599745435262,sim--1371868184.msf,65185
SMC4K2PBF,10.0,0,PartitionMetric,0.0,sim--1371868184.msf,65185
SMC4K2PBF,10.0,0,RobinsonFouldsMetric,0.03197374056152712,sim--1371868184.msf,65185
SMC4K2PBF,10.0,0,KuhnerFelsenstein,1.9890753316369948E-4,sim--1371868184.msf,65185
SMC4K2PBF,10.0,0,ConsensusLogLL,-19485.887416210648,sim--1426388226.msf,64732
SMC4K2PBF,10.0,0,BestSampledLogLL,-19485.8670262285,sim--1426388226.msf,64732
SMC4K2PBF,10.0,0,PartitionMetric,0.0,sim--1426388226.msf,64732
SMC4K2PBF,10.0,0,RobinsonFouldsMetric,0.02515644788987483,sim--1426388226.msf,64732
SMC4K2PBF,10.0,0,KuhnerFelsenstein,6.37825405258968E-5,sim--1426388226.msf,64732
SMC4K2PBF,10.0,0,ConsensusLogLL,-17617.471780660315,sim--166143342.msf,63863
SMC4K2PBF,10.0,0,BestSampledLogLL,-17617.723959573228,sim--166143342.msf,63863
SMC4K2PBF,10.0,0,PartitionMetric,0.0,sim--166143342.msf,63863
SMC4K2PBF,10.0,0,RobinsonFouldsMetric,0.032795068515138956,sim--166143342.msf,63863
SMC4K2PBF,10.0,0,KuhnerFelsenstein,1.8963184169467444E-4,sim--166143342.msf,63863
SMC4K2PBF,10.0,0,ConsensusLogLL,-18680.60524594811,sim--806148852.msf,65225
SMC4K2PBF,10.0,0,BestSampledLogLL,-18680.620431155534,sim--806148852.msf,65225
SMC4K2PBF,10.0,0,PartitionMetric,4.0,sim--806148852.msf,65225
SMC4K2PBF,10.0,0,RobinsonFouldsMetric,0.02799201381512538,sim--806148852.msf,65225
SMC4K2PBF,10.0,0,KuhnerFelsenstein,6.376456811448104E-5,sim--806148852.msf,65225
SMC4K2PBF,10.0,0,ConsensusLogLL,-18182.13773977212,sim--967935466.msf,64486
SMC4K2PBF,10.0,0,BestSampledLogLL,-18182.519797235036,sim--967935466.msf,64486
SMC4K2PBF,10.0,0,PartitionMetric,0.0,sim--967935466.msf,64486
SMC4K2PBF,10.0,0,RobinsonFouldsMetric,0.03068101412527457,sim--967935466.msf,64486
SMC4K2PBF,10.0,0,KuhnerFelsenstein,9.791862310165577E-5,sim--967935466.msf,64486
SMC4K2PBF,10.0,0,ConsensusLogLL,-12054.735482680717,sim-1099644605.msf,63422
SMC4K2PBF,10.0,0,BestSampledLogLL,-12054.874821950161,sim-1099644605.msf,63422
SMC4K2PBF,10.0,0,PartitionMetric,0.0,sim-1099644605.msf,63422
