#Method,IterScale,Repeat,Metric,Value,TreeName,Time
SMC4K2P,4.5,0,ConsensusLogLL,-20127.32021966941,sim--1112612613.msf,10269
SMC4K2P,4.5,0,BestSampledLogLL,-20126.81767660221,sim--1112612613.msf,10269
SMC4K2P,4.5,0,PartitionMetric,2.0,sim--1112612613.msf,10269
SMC4K2P,4.5,0,RobinsonFouldsMetric,0.04004664063399212,sim--1112612613.msf,10269
SMC4K2P,4.5,0,KuhnerFelsenstein,2.6670993300416385E-4,sim--1112612613.msf,10269
SMC4K2P,4.5,0,ConsensusLogLL,-18294.91890944867,sim--1371868184.msf,9347
SMC4K2P,4.5,0,BestSampledLogLL,-18294.51503984985,sim--1371868184.msf,9347
SMC4K2P,4.5,0,PartitionMetric,0.0,sim--1371868184.msf,9347
SMC4K2P,4.5,0,RobinsonFouldsMetric,0.0152481551273964,sim--1371868184.msf,9347
SMC4K2P,4.5,0,KuhnerFelsenstein,2.021502670717734E-5,sim--1371868184.msf,9347
SMC4K2P,4.5,0,ConsensusLogLL,-19474.049146855148,sim--1426388226.msf,8725
SMC4K2P,4.5,0,BestSampledLogLL,-19474.730057330795,sim--1426388226.msf,8725
SMC4K2P,4.5,0,PartitionMetric,0.0,sim--1426388226.msf,8725
SMC4K2P,4.5,0,RobinsonFouldsMetric,0.03102341470300026,sim--1426388226.msf,8725
SMC4K2P,4.5,0,KuhnerFelsenstein,9.548519244065748E-5,sim--1426388226.msf,8725
SMC4K2P,4.5,0,ConsensusLogLL,-17609.51887191971,sim--166143342.msf,6782
SMC4K2P,4.5,0,BestSampledLogLL,-17610.074110340276,sim--166143342.msf,6782
SMC4K2P,4.5,0,PartitionMetric,0.0,sim--166143342.msf,6782
SMC4K2P,4.5,0,RobinsonFouldsMetric,0.033685935700971836,sim--166143342.msf,6782
SMC4K2P,4.5,0,KuhnerFelsenstein,2.3105837545518126E-4,sim--166143342.msf,6782
SMC4K2P,4.5,0,ConsensusLogLL,-18677.798184796004,sim--806148852.msf,6231
SMC4K2P,4.5,0,BestSampledLogLL,-18678.10511488546,sim--806148852.msf,6231
SMC4K2P,4.5,0,PartitionMetric,4.0,sim--806148852.msf,6231
SMC4K2P,4.5,0,RobinsonFouldsMetric,0.021842829825198893,sim--806148852.msf,6231
SMC4K2P,4.5,0,KuhnerFelsenstein,4.3589072686710335E-5,sim--806148852.msf,6231
SMC4K2P,4.5,0,ConsensusLogLL,-18160.6829594887,sim--967935466.msf,6833
SMC4K2P,4.5,0,BestSampledLogLL,-18161.47347912569,sim--967935466.msf,6833
SMC4K2P,4.5,0,PartitionMetric,2.0,sim--967935466.msf,6833
SMC4K2P,4.5,0,RobinsonFouldsMetric,0.022147267154808293,sim--967935466.msf,6833
SMC4K2P,4.5,0,KuhnerFelsenstein,4.8307922228534015E-5,sim--967935466.msf,6833
