#Iter,treeSize,trans2tranv,LogLikelihood
1,9,2.0376528476282556,-8770.090160412168
2,9,2.0376528476282556,-6041.07549471248
3,9,2.0376528476282556,-5967.684685963313
4,9,2.0376528476282556,-5838.434602448596
5,9,2.53752778845114,-5821.1933240612625
6,9,2.53752778845114,-5977.909462287831
7,9,2.937904110237194,-6060.545517592052
8,9,3.3723232998714807,-5921.702760135772
9,9,3.3723232998714807,-5862.8923722200925
10,9,3.3723232998714807,-5744.135904186203
11,9,3.3723232998714807,-5907.789013145457
12,9,3.3723232998714807,-6017.938521049079
13,9,3.3723232998714807,-5860.511124865531
14,9,3.3723232998714807,-5792.609145098897
15,9,3.341074017872822,-6005.771203262464
16,9,3.818835418122646,-5959.120111466038
17,9,3.818835418122646,-6000.781882758899
18,9,3.6813824798586463,-5726.158081163639
19,9,3.6813824798586463,-5971.278135508257
20,9,3.6813824798586463,-6033.202017803932
21,9,3.6813824798586463,-5808.341282131639
22,9,3.354662267342818,-5735.211733132326
23,9,3.5219104162495585,-6081.469024996011
24,9,3.5219104162495585,-5824.494554864384
25,9,3.5219104162495585,-5817.385567012392
26,9,3.52127480689561,-5854.284931805496
27,9,3.52127480689561,-5854.524117543373
28,9,3.1262229042345915,-5740.009919214408
29,9,3.417822233523719,-6005.074690505431
30,9,3.417822233523719,-5864.000619696329
31,9,3.417822233523719,-5772.138326534918
32,9,3.417822233523719,-5938.782938722824
33,9,3.417822233523719,-5752.696445566377
34,9,3.417822233523719,-5778.396407279731
35,9,3.417822233523719,-5753.908636791863
36,9,3.285110611772668,-5776.070085243286
37,9,3.4893184529786794,-5873.045562324319
38,9,3.5075052621849734,-5786.2333292457215
39,9,3.5075052621849734,-5625.0687426170825
40,9,3.8546438444727547,-6089.967923121534
41,9,3.9289365930847366,-5912.93041727182
42,9,3.711090759527818,-6207.126689142787
43,9,3.6272515325355887,-5687.569623868735
44,9,3.8455675044535065,-5856.672039586652
45,9,3.6776653647117783,-5982.502963362243
46,9,3.596817179533922,-5794.563181978421
47,9,3.596817179533922,-6004.613401593424
48,9,3.596817179533922,-5848.999570524233
49,9,3.3821033149539086,-5866.517939165173
50,9,3.3584077141768782,-5860.275673942571
51,9,3.3890785281186244,-5914.243995918405
52,9,3.199734139197891,-5863.796155847388
53,9,3.199734139197891,-5792.0611380958935
54,9,3.9797111018027547,-5900.4025377711505
55,9,3.9797111018027547,-6031.202491753347
56,9,3.9797111018027547,-5939.657561634991
57,9,3.3569516220911337,-5834.628612750369
58,9,3.3569516220911337,-5886.927091655689
59,9,3.9597728589078893,-5787.701942157403
60,9,3.9597728589078893,-5888.531290094478
61,9,3.9597728589078893,-5769.638496923898
62,9,3.9597728589078893,-5951.345007118205
63,9,3.274525935616666,-5686.593881577386
64,9,3.274525935616666,-5839.65426614147
65,9,3.884935506149549,-5955.42074608493
66,9,3.884935506149549,-5991.557865945835
67,9,3.884935506149549,-5864.079315120876
68,9,3.884935506149549,-6085.900945176461
69,9,3.5602272914120534,-6133.5272498693075
70,9,3.5478020463628854,-5801.263712396403
71,9,3.8812223939594475,-5929.376039131874
72,9,3.7569804874610764,-5819.49072865919
73,9,3.7844945755595205,-5867.740877070205
74,9,3.7844945755595205,-5785.982530449554
75,9,3.6508417284194747,-5883.539418496542
76,9,3.7872112077287134,-6087.663413407097
77,9,3.7872112077287134,-5770.7905027668
78,9,3.9705848633252936,-5790.705627059797
79,9,3.9705848633252936,-5857.710015499095
80,9,3.9705848633252936,-5745.798377842568
81,9,3.9705848633252936,-5827.9466316620465
82,9,3.6025642838867475,-5817.085575240571
83,9,3.6025642838867475,-6044.909634301606
84,9,3.6025642838867475,-5806.713313293209
85,9,3.6025642838867475,-5785.252126133811
86,9,3.6025642838867475,-5788.860483103541
87,9,3.6025642838867475,-5746.557000860091
88,9,3.6025642838867475,-6017.545164794072
89,9,3.5631900247621826,-5913.445716263954
90,9,3.5631900247621826,-5881.017640767353
91,9,3.580613433333692,-5761.692820344992
92,9,3.580613433333692,-5913.399146126647
93,9,3.5672102211674193,-5928.268920332387
94,9,3.5672102211674193,-5828.646554341893
95,9,3.5479911562277424,-5771.645862137058
96,9,4.031154189721013,-5767.852457532753
97,9,4.161409622059779,-5788.793140246842
98,9,3.746815393718306,-5764.922653787728
99,9,3.46714321120163,-5901.552140593364
100,9,3.46714321120163,-5838.150632621062
101,9,3.5790654253011387,-5681.555334878199
102,9,3.5790654253011387,-6110.304658214658
103,9,3.9466082701265064,-5973.805696354295
104,9,3.9096744195248747,-6013.948606089473
105,9,3.848823933746731,-5828.928060463493
106,9,3.642463925521441,-5975.40920870924
107,9,3.642463925521441,-5888.503698265556
108,9,3.642463925521441,-5972.25002613903
109,9,3.3955760852007,-5909.470776104039
110,9,3.3955760852007,-6072.61111697076
111,9,3.3955760852007,-5826.097109678913
112,9,3.3955760852007,-5848.685858336885
113,9,3.3955760852007,-5817.519720258228
114,9,3.3955760852007,-6110.896970687669
115,9,3.3955760852007,-6050.609004908599
116,9,3.2863993183888995,-6029.657994511118
117,9,3.2863993183888995,-5756.398622324556
118,9,3.762800265380555,-5867.488699406725
119,9,3.233726718203,-6057.791992295448
120,9,3.233726718203,-5828.890995802988
121,9,2.9590932023993113,-5907.507013437475
122,9,3.2409842203300463,-5923.672247491188
123,9,3.2409842203300463,-5801.2645315814925
124,9,3.2409842203300463,-5830.122891317918
125,9,3.966368859064427,-6126.485371700375
126,9,3.966368859064427,-5914.178732894338
127,9,3.689388438503197,-5820.843942439454
128,9,3.201400555815602,-5855.4784975727725
129,9,3.201400555815602,-5925.438348486176
130,9,3.201400555815602,-5792.127972894621
131,9,3.205424284954575,-5805.932237924761
132,9,3.205424284954575,-5837.3263315624945
133,9,3.8142679641792445,-6032.100049110998
134,9,3.8142679641792445,-5828.041354384613
135,9,3.556454323769462,-5683.873253823609
136,9,3.556454323769462,-5887.179185343365
137,9,3.556454323769462,-5748.119322750324
138,9,3.7986747907572074,-5810.842673536017
139,9,3.4225324682637743,-5700.033076289977
140,9,3.4225324682637743,-5908.526987911018
141,9,3.896648408636716,-6012.375769047324
142,9,3.896648408636716,-5817.951970502154
143,9,3.348887798104855,-5844.281725846358
144,9,3.0353052250580332,-5968.80457655823
145,9,2.9833245822317696,-5820.646782327206
146,9,3.1111385028132563,-6074.117560860352
147,9,3.1111385028132563,-5869.5600794287875
148,9,3.1111385028132563,-5783.18706323582
149,9,3.2791274797087286,-5801.968263751256
150,9,3.2791274797087286,-5832.58303228611
151,9,3.7180057688378376,-5877.222667578457
152,9,3.814294246973182,-5955.217826089561
153,9,3.4611080216285735,-5760.7345860514715
154,9,3.4611080216285735,-5856.2724256433
155,9,3.336639920022482,-6052.655847507528
156,9,3.336639920022482,-5968.1755926008755
157,9,3.845938002248696,-5813.526349542569
158,9,3.665901544973989,-5990.445627435143
159,9,3.665901544973989,-6102.887921767934
160,9,3.665901544973989,-5869.709400175637
161,9,3.5492253971997045,-5872.239951774434
162,9,3.5492253971997045,-6073.110296771301
163,9,3.5492253971997045,-5764.353063744145
164,9,3.5492253971997045,-5891.531180323353
165,9,3.5492253971997045,-6051.409096075657
166,9,3.5492253971997045,-5885.143074379956
167,9,3.74352884006444,-5716.77460621786
168,9,3.8997522789568935,-5879.320974255465
169,9,3.8997522789568935,-5777.521627891073
170,9,3.8997522789568935,-6080.096004542809
171,9,3.8997522789568935,-5753.909760612337
172,9,3.8997522789568935,-5712.258415649718
173,9,3.5537096610555112,-5837.678379645055
174,9,3.5537096610555112,-5871.321757373262
175,9,3.5537096610555112,-6020.895964908562
176,9,3.5537096610555112,-5867.625851755673
177,9,3.5537375980103674,-5722.532690499707
178,9,3.5537375980103674,-6030.565782261762
179,9,3.4394636937096457,-5831.245592412632
180,9,3.101694051859085,-5918.737876355215
181,9,3.334107548354149,-6021.078888948434
182,9,3.7742490845555534,-5805.238261217061
183,9,3.7742490845555534,-5916.603997578136
184,9,3.5817648341057806,-5980.234475380839
185,9,3.5817648341057806,-5830.041662298523
186,9,3.6010518328970185,-5865.004489010194
187,9,3.8504743144939075,-5820.911974607575
188,9,3.7942028126731757,-5845.5761914044315
189,9,3.649031558259062,-5821.009030153449
190,9,3.649031558259062,-5753.440575753725
191,9,3.649031558259062,-5823.549035827215
192,9,3.649031558259062,-5935.429941111248
193,9,3.530715403560135,-5743.865293412759
194,9,3.530715403560135,-5744.830384376449
195,9,3.530715403560135,-5964.500739253591
196,9,3.330362072261864,-6015.151566889807
197,9,3.3842941926695893,-5870.598484602349
198,9,3.3842941926695893,-5743.405393747373
199,9,3.369776055379781,-5934.749592139858
200,9,3.369776055379781,-6027.621436762709
201,9,4.017001556160691,-5868.9655854400935
202,9,4.017001556160691,-5905.540863201946
203,9,4.017001556160691,-6019.168434865818
204,9,4.017001556160691,-5971.817326126215
205,9,3.7966379479080232,-5630.386178592307
206,9,3.7966379479080232,-5889.469707733084
207,9,3.8105644475099836,-5781.225656819747
208,9,3.8105644475099836,-5904.587704146165
209,9,3.8105644475099836,-5918.849931928764
210,9,3.8105644475099836,-5952.840587932831
211,9,3.8105644475099836,-5808.291024574983
212,9,3.9855127316940275,-5939.104829965851
