#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGS4K2PBF,1000.0,0,ConsensusLogLL,-2410.6516248508833,sim--2064011407.msf,1801364
PGS4K2PBF,1000.0,0,BestSampledLogLL,-Infinity,sim--2064011407.msf,1801364
PGS4K2PBF,1000.0,0,PartitionMetric,2.0,sim--2064011407.msf,1801364
PGS4K2PBF,1000.0,0,RobinsonFouldsMetric,0.14070910592413663,sim--2064011407.msf,1801364
PGS4K2PBF,1000.0,0,KuhnerFelsenstein,0.0023178268820527375,sim--2064011407.msf,1801364
PGS4K2PBF,1000.0,1,ConsensusLogLL,-2440.5666343382863,sim--2064011407.msf,1794052
PGS4K2PBF,1000.0,1,BestSampledLogLL,-Infinity,sim--2064011407.msf,1794052
PGS4K2PBF,1000.0,1,PartitionMetric,8.0,sim--2064011407.msf,1794052
PGS4K2PBF,1000.0,1,RobinsonFouldsMetric,0.16261914478815315,sim--2064011407.msf,1794052
PGS4K2PBF,1000.0,1,KuhnerFelsenstein,0.0024311549011874476,sim--2064011407.msf,1794052
PGS4K2PBF,1000.0,2,ConsensusLogLL,-2418.5783663487687,sim--2064011407.msf,1812325
PGS4K2PBF,1000.0,2,BestSampledLogLL,-Infinity,sim--2064011407.msf,1812325
PGS4K2PBF,1000.0,2,PartitionMetric,2.0,sim--2064011407.msf,1812325
PGS4K2PBF,1000.0,2,RobinsonFouldsMetric,0.14730534305372442,sim--2064011407.msf,1812325
PGS4K2PBF,1000.0,2,KuhnerFelsenstein,0.0025126178456740932,sim--2064011407.msf,1812325
PGS4K2PBF,1000.0,3,ConsensusLogLL,-2421.639865685068,sim--2064011407.msf,1809134
PGS4K2PBF,1000.0,3,BestSampledLogLL,-Infinity,sim--2064011407.msf,1809134
PGS4K2PBF,1000.0,3,PartitionMetric,4.0,sim--2064011407.msf,1809134
PGS4K2PBF,1000.0,3,RobinsonFouldsMetric,0.16758184017730265,sim--2064011407.msf,1809134
PGS4K2PBF,1000.0,3,KuhnerFelsenstein,0.002289794174322697,sim--2064011407.msf,1809134
PGS4K2PBF,1000.0,4,ConsensusLogLL,-2419.743773678797,sim--2064011407.msf,1811541
PGS4K2PBF,1000.0,4,BestSampledLogLL,-Infinity,sim--2064011407.msf,1811541
PGS4K2PBF,1000.0,4,PartitionMetric,4.0,sim--2064011407.msf,1811541
PGS4K2PBF,1000.0,4,RobinsonFouldsMetric,0.1714667017616342,sim--2064011407.msf,1811541
PGS4K2PBF,1000.0,4,KuhnerFelsenstein,0.002884732027534592,sim--2064011407.msf,1811541
PGS4K2PBF,1000.0,5,ConsensusLogLL,-2449.7249663704724,sim--2064011407.msf,1814427
PGS4K2PBF,1000.0,5,BestSampledLogLL,-Infinity,sim--2064011407.msf,1814427
PGS4K2PBF,1000.0,5,PartitionMetric,4.0,sim--2064011407.msf,1814427
PGS4K2PBF,1000.0,5,RobinsonFouldsMetric,0.19402184017730265,sim--2064011407.msf,1814427
PGS4K2PBF,1000.0,5,KuhnerFelsenstein,0.004850616651842594,sim--2064011407.msf,1814427
PGS4K2PBF,1000.0,6,ConsensusLogLL,-2411.2231242919333,sim--2064011407.msf,1816766
PGS4K2PBF,1000.0,6,BestSampledLogLL,-Infinity,sim--2064011407.msf,1816766
PGS4K2PBF,1000.0,6,PartitionMetric,2.0,sim--2064011407.msf,1816766
PGS4K2PBF,1000.0,6,RobinsonFouldsMetric,0.14207681959377702,sim--2064011407.msf,1816766
PGS4K2PBF,1000.0,6,KuhnerFelsenstein,0.0021253355674516233,sim--2064011407.msf,1816766
PGS4K2PBF,1000.0,7,ConsensusLogLL,-2462.413979216253,sim--2064011407.msf,1812687
PGS4K2PBF,1000.0,7,BestSampledLogLL,-Infinity,sim--2064011407.msf,1812687
PGS4K2PBF,1000.0,7,PartitionMetric,6.0,sim--2064011407.msf,1812687
PGS4K2PBF,1000.0,7,RobinsonFouldsMetric,0.2068501654688582,sim--2064011407.msf,1812687
PGS4K2PBF,1000.0,7,KuhnerFelsenstein,0.006380452682323004,sim--2064011407.msf,1812687
PGS4K2PBF,1000.0,8,ConsensusLogLL,-2409.4104096950105,sim--2064011407.msf,1814955
PGS4K2PBF,1000.0,8,BestSampledLogLL,-Infinity,sim--2064011407.msf,1814955
PGS4K2PBF,1000.0,8,PartitionMetric,2.0,sim--2064011407.msf,1814955
PGS4K2PBF,1000.0,8,RobinsonFouldsMetric,0.14109127251450257,sim--2064011407.msf,1814955
PGS4K2PBF,1000.0,8,KuhnerFelsenstein,0.0026270656398442176,sim--2064011407.msf,1814955
PGS4K2PBF,1000.0,9,ConsensusLogLL,-2439.3319188852565,sim--2064011407.msf,1812766
PGS4K2PBF,1000.0,9,BestSampledLogLL,-Infinity,sim--2064011407.msf,1812766
PGS4K2PBF,1000.0,9,PartitionMetric,4.0,sim--2064011407.msf,1812766
PGS4K2PBF,1000.0,9,RobinsonFouldsMetric,0.156991619155394,sim--2064011407.msf,1812766
PGS4K2PBF,1000.0,9,KuhnerFelsenstein,0.002509165306929405,sim--2064011407.msf,1812766

