#Method,IterScale,Repeat,Metric,Value,TreeName,Time
IPGS4K2P,4000.0,0,ConsensusLogLL,-3777.110085503581,sim--571596271.msf,1807680
IPGS4K2P,4000.0,0,BestSampledLogLL,-Infinity,sim--571596271.msf,1807680
IPGS4K2P,4000.0,0,PartitionMetric,24.0,sim--571596271.msf,1807680
IPGS4K2P,4000.0,0,RobinsonFouldsMetric,0.8802931962072312,sim--571596271.msf,1807680
IPGS4K2P,4000.0,0,KuhnerFelsenstein,0.036380334150373624,sim--571596271.msf,1807680
IPGS4K2P,4000.0,1,ConsensusLogLL,-4196.066012800143,sim--571596271.msf,1811186
IPGS4K2P,4000.0,1,BestSampledLogLL,-Infinity,sim--571596271.msf,1811186
IPGS4K2P,4000.0,1,PartitionMetric,22.0,sim--571596271.msf,1811186
IPGS4K2P,4000.0,1,RobinsonFouldsMetric,0.7699341347723601,sim--571596271.msf,1811186
IPGS4K2P,4000.0,1,KuhnerFelsenstein,0.035595537503667944,sim--571596271.msf,1811186
IPGS4K2P,4000.0,2,ConsensusLogLL,-3513.450563606637,sim--571596271.msf,1811388
IPGS4K2P,4000.0,2,BestSampledLogLL,-Infinity,sim--571596271.msf,1811388
IPGS4K2P,4000.0,2,PartitionMetric,24.0,sim--571596271.msf,1811388
IPGS4K2P,4000.0,2,RobinsonFouldsMetric,0.5354352555941153,sim--571596271.msf,1811388
IPGS4K2P,4000.0,2,KuhnerFelsenstein,0.014925898900333193,sim--571596271.msf,1811388
IPGS4K2P,4000.0,3,ConsensusLogLL,-3177.7708006055664,sim--571596271.msf,1810355
IPGS4K2P,4000.0,3,BestSampledLogLL,-Infinity,sim--571596271.msf,1810355
IPGS4K2P,4000.0,3,PartitionMetric,22.0,sim--571596271.msf,1810355
IPGS4K2P,4000.0,3,RobinsonFouldsMetric,0.634619053320619,sim--571596271.msf,1810355
IPGS4K2P,4000.0,3,KuhnerFelsenstein,0.0183692040180681,sim--571596271.msf,1810355
