#Method,IterScale,Repeat,Metric,Value,TreeName,Time
IPGS4K2PBF,4000.0,0,ConsensusLogLL,-1785.0440686914533,sim--571596271.msf,3515590
IPGS4K2PBF,4000.0,0,BestSampledLogLL,-Infinity,sim--571596271.msf,3515590
IPGS4K2PBF,4000.0,0,PartitionMetric,4.0,sim--571596271.msf,3515590
IPGS4K2PBF,4000.0,0,RobinsonFouldsMetric,0.08745994231361662,sim--571596271.msf,3515590
IPGS4K2PBF,4000.0,0,KuhnerFelsenstein,3.762391029458091E-4,sim--571596271.msf,3515590
IPGS4K2PBF,4000.0,1,ConsensusLogLL,-1785.345784001832,sim--571596271.msf,3446622
IPGS4K2PBF,4000.0,1,BestSampledLogLL,-Infinity,sim--571596271.msf,3446622
IPGS4K2PBF,4000.0,1,PartitionMetric,4.0,sim--571596271.msf,3446622
IPGS4K2PBF,4000.0,1,RobinsonFouldsMetric,0.0869199423136166,sim--571596271.msf,3446622
IPGS4K2PBF,4000.0,1,KuhnerFelsenstein,3.812982623549556E-4,sim--571596271.msf,3446622
IPGS4K2PBF,4000.0,2,ConsensusLogLL,-1785.2053993799,sim--571596271.msf,3454947
IPGS4K2PBF,4000.0,2,BestSampledLogLL,-Infinity,sim--571596271.msf,3454947
IPGS4K2PBF,4000.0,2,PartitionMetric,4.0,sim--571596271.msf,3454947
IPGS4K2PBF,4000.0,2,RobinsonFouldsMetric,0.08743994231361658,sim--571596271.msf,3454947
IPGS4K2PBF,4000.0,2,KuhnerFelsenstein,3.8454718098727226E-4,sim--571596271.msf,3454947
IPGS4K2PBF,4000.0,3,ConsensusLogLL,-1785.1311321525043,sim--571596271.msf,3455940
IPGS4K2PBF,4000.0,3,BestSampledLogLL,-Infinity,sim--571596271.msf,3455940
IPGS4K2PBF,4000.0,3,PartitionMetric,4.0,sim--571596271.msf,3455940
IPGS4K2PBF,4000.0,3,RobinsonFouldsMetric,0.08650994231361658,sim--571596271.msf,3455940
IPGS4K2PBF,4000.0,3,KuhnerFelsenstein,3.647448272382302E-4,sim--571596271.msf,3455940
IPGS4K2PBF,4000.0,4,ConsensusLogLL,-1785.5844276346718,sim--571596271.msf,3454712
IPGS4K2PBF,4000.0,4,BestSampledLogLL,-Infinity,sim--571596271.msf,3454712
IPGS4K2PBF,4000.0,4,PartitionMetric,4.0,sim--571596271.msf,3454712
IPGS4K2PBF,4000.0,4,RobinsonFouldsMetric,0.08998994231361657,sim--571596271.msf,3454712
IPGS4K2PBF,4000.0,4,KuhnerFelsenstein,4.0147926163023717E-4,sim--571596271.msf,3454712
IPGS4K2PBF,4000.0,5,ConsensusLogLL,-1785.0317748381447,sim--571596271.msf,3455286
IPGS4K2PBF,4000.0,5,BestSampledLogLL,-Infinity,sim--571596271.msf,3455286
IPGS4K2PBF,4000.0,5,PartitionMetric,4.0,sim--571596271.msf,3455286
IPGS4K2PBF,4000.0,5,RobinsonFouldsMetric,0.08698994231361658,sim--571596271.msf,3455286
IPGS4K2PBF,4000.0,5,KuhnerFelsenstein,3.763066401879502E-4,sim--571596271.msf,3455286
IPGS4K2PBF,4000.0,6,ConsensusLogLL,-1785.110686875075,sim--571596271.msf,3459644
IPGS4K2PBF,4000.0,6,BestSampledLogLL,-Infinity,sim--571596271.msf,3459644
IPGS4K2PBF,4000.0,6,PartitionMetric,4.0,sim--571596271.msf,3459644
IPGS4K2PBF,4000.0,6,RobinsonFouldsMetric,0.08778994231361656,sim--571596271.msf,3459644
IPGS4K2PBF,4000.0,6,KuhnerFelsenstein,3.8310135006143964E-4,sim--571596271.msf,3459644
IPGS4K2PBF,4000.0,7,ConsensusLogLL,-1785.380390553835,sim--571596271.msf,3461086
IPGS4K2PBF,4000.0,7,BestSampledLogLL,-Infinity,sim--571596271.msf,3461086
IPGS4K2PBF,4000.0,7,PartitionMetric,4.0,sim--571596271.msf,3461086
IPGS4K2PBF,4000.0,7,RobinsonFouldsMetric,0.0913599423136166,sim--571596271.msf,3461086
IPGS4K2PBF,4000.0,7,KuhnerFelsenstein,4.032189605177741E-4,sim--571596271.msf,3461086
IPGS4K2PBF,4000.0,8,ConsensusLogLL,-1785.309931817176,sim--571596271.msf,3465092
IPGS4K2PBF,4000.0,8,BestSampledLogLL,-Infinity,sim--571596271.msf,3465092
IPGS4K2PBF,4000.0,8,PartitionMetric,4.0,sim--571596271.msf,3465092
IPGS4K2PBF,4000.0,8,RobinsonFouldsMetric,0.08936994231361658,sim--571596271.msf,3465092
IPGS4K2PBF,4000.0,8,KuhnerFelsenstein,3.9168778047597627E-4,sim--571596271.msf,3465092
IPGS4K2PBF,4000.0,9,ConsensusLogLL,-1784.8844055761117,sim--571596271.msf,3463472
IPGS4K2PBF,4000.0,9,BestSampledLogLL,-Infinity,sim--571596271.msf,3463472
IPGS4K2PBF,4000.0,9,PartitionMetric,4.0,sim--571596271.msf,3463472
IPGS4K2PBF,4000.0,9,RobinsonFouldsMetric,0.08717994231361659,sim--571596271.msf,3463472
IPGS4K2PBF,4000.0,9,KuhnerFelsenstein,3.7032710221305615E-4,sim--571596271.msf,3463472
