#Method,IterScale,Repeat,Metric,Value,TreeName,Time
IPGS4K2P,4000.0,0,ConsensusLogLL,-3422.2260836415808,sim--1286386272.msf,3579724
IPGS4K2P,4000.0,0,BestSampledLogLL,-Infinity,sim--1286386272.msf,3579724
IPGS4K2P,4000.0,0,PartitionMetric,24.0,sim--1286386272.msf,3579724
IPGS4K2P,4000.0,0,RobinsonFouldsMetric,0.6085832597655968,sim--1286386272.msf,3579724
IPGS4K2P,4000.0,0,KuhnerFelsenstein,0.023048521188195444,sim--1286386272.msf,3579724
IPGS4K2P,4000.0,1,ConsensusLogLL,-3160.920838466641,sim--1286386272.msf,3586640
IPGS4K2P,4000.0,1,BestSampledLogLL,-Infinity,sim--1286386272.msf,3586640
IPGS4K2P,4000.0,1,PartitionMetric,20.0,sim--1286386272.msf,3586640
IPGS4K2P,4000.0,1,RobinsonFouldsMetric,0.5699480988773413,sim--1286386272.msf,3586640
IPGS4K2P,4000.0,1,KuhnerFelsenstein,0.02412645476625251,sim--1286386272.msf,3586640
IPGS4K2P,4000.0,2,ConsensusLogLL,-3026.02785805609,sim--1286386272.msf,3585087
IPGS4K2P,4000.0,2,BestSampledLogLL,-Infinity,sim--1286386272.msf,3585087
IPGS4K2P,4000.0,2,PartitionMetric,24.0,sim--1286386272.msf,3585087
IPGS4K2P,4000.0,2,RobinsonFouldsMetric,0.7286966352039616,sim--1286386272.msf,3585087
IPGS4K2P,4000.0,2,KuhnerFelsenstein,0.03256902002169361,sim--1286386272.msf,3585087
IPGS4K2P,4000.0,3,ConsensusLogLL,-3073.747156425041,sim--1286386272.msf,3684166
IPGS4K2P,4000.0,3,BestSampledLogLL,-Infinity,sim--1286386272.msf,3684166
IPGS4K2P,4000.0,3,PartitionMetric,24.0,sim--1286386272.msf,3684166
IPGS4K2P,4000.0,3,RobinsonFouldsMetric,0.6457166460845352,sim--1286386272.msf,3684166
IPGS4K2P,4000.0,3,KuhnerFelsenstein,0.027865358205339908,sim--1286386272.msf,3684166
IPGS4K2P,4000.0,4,ConsensusLogLL,-3224.951858793135,sim--1286386272.msf,3595445
IPGS4K2P,4000.0,4,BestSampledLogLL,-Infinity,sim--1286386272.msf,3595445
IPGS4K2P,4000.0,4,PartitionMetric,24.0,sim--1286386272.msf,3595445
IPGS4K2P,4000.0,4,RobinsonFouldsMetric,0.8760312006859727,sim--1286386272.msf,3595445
IPGS4K2P,4000.0,4,KuhnerFelsenstein,0.04810054643848233,sim--1286386272.msf,3595445
IPGS4K2P,4000.0,5,ConsensusLogLL,-3318.7489097014286,sim--1286386272.msf,3587612
IPGS4K2P,4000.0,5,BestSampledLogLL,-Infinity,sim--1286386272.msf,3587612
IPGS4K2P,4000.0,5,PartitionMetric,24.0,sim--1286386272.msf,3587612
IPGS4K2P,4000.0,5,RobinsonFouldsMetric,0.6077290705744193,sim--1286386272.msf,3587612
IPGS4K2P,4000.0,5,KuhnerFelsenstein,0.023219376459291834,sim--1286386272.msf,3587612
IPGS4K2P,4000.0,6,ConsensusLogLL,-3244.8513788078862,sim--1286386272.msf,3586234
IPGS4K2P,4000.0,6,BestSampledLogLL,-Infinity,sim--1286386272.msf,3586234
IPGS4K2P,4000.0,6,PartitionMetric,24.0,sim--1286386272.msf,3586234
IPGS4K2P,4000.0,6,RobinsonFouldsMetric,0.5601029291934929,sim--1286386272.msf,3586234
IPGS4K2P,4000.0,6,KuhnerFelsenstein,0.01865014206553045,sim--1286386272.msf,3586234
IPGS4K2P,4000.0,7,ConsensusLogLL,-3416.1459676522472,sim--1286386272.msf,3576243
IPGS4K2P,4000.0,7,BestSampledLogLL,-Infinity,sim--1286386272.msf,3576243
IPGS4K2P,4000.0,7,PartitionMetric,22.0,sim--1286386272.msf,3576243
IPGS4K2P,4000.0,7,RobinsonFouldsMetric,0.5250505174939396,sim--1286386272.msf,3576243
IPGS4K2P,4000.0,7,KuhnerFelsenstein,0.021295186625341994,sim--1286386272.msf,3576243
IPGS4K2P,4000.0,8,ConsensusLogLL,-2854.5897563255776,sim--1286386272.msf,3591023
IPGS4K2P,4000.0,8,BestSampledLogLL,-Infinity,sim--1286386272.msf,3591023
IPGS4K2P,4000.0,8,PartitionMetric,24.0,sim--1286386272.msf,3591023
IPGS4K2P,4000.0,8,RobinsonFouldsMetric,0.835071862494392,sim--1286386272.msf,3591023
IPGS4K2P,4000.0,8,KuhnerFelsenstein,0.03869564106526496,sim--1286386272.msf,3591023
IPGS4K2P,4000.0,9,ConsensusLogLL,-3313.4820697274645,sim--1286386272.msf,3587484
IPGS4K2P,4000.0,9,BestSampledLogLL,-Infinity,sim--1286386272.msf,3587484
IPGS4K2P,4000.0,9,PartitionMetric,24.0,sim--1286386272.msf,3587484
IPGS4K2P,4000.0,9,RobinsonFouldsMetric,0.6002135850759645,sim--1286386272.msf,3587484
IPGS4K2P,4000.0,9,KuhnerFelsenstein,0.021660135146307474,sim--1286386272.msf,3587484
