#Method,IterScale,Repeat,Metric,Value,TreeName,Time
SMC4K2P,1.5,0,ConsensusLogLL,-20128.66168130171,sim--1112612613.msf,4965
SMC4K2P,1.5,0,BestSampledLogLL,-20128.761757123946,sim--1112612613.msf,4965
SMC4K2P,1.5,0,PartitionMetric,2.0,sim--1112612613.msf,4965
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.03696751670641325,sim--1112612613.msf,4965
SMC4K2P,1.5,0,KuhnerFelsenstein,3.0772663199105495E-4,sim--1112612613.msf,4965
SMC4K2P,1.5,0,ConsensusLogLL,-18304.543053829482,sim--1371868184.msf,2656
SMC4K2P,1.5,0,BestSampledLogLL,-18304.868609153287,sim--1371868184.msf,2656
SMC4K2P,1.5,0,PartitionMetric,0.0,sim--1371868184.msf,2656
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.018742256125904022,sim--1371868184.msf,2656
SMC4K2P,1.5,0,KuhnerFelsenstein,3.2484437963357166E-5,sim--1371868184.msf,2656
SMC4K2P,1.5,0,ConsensusLogLL,-19474.828353259876,sim--1426388226.msf,2216
SMC4K2P,1.5,0,BestSampledLogLL,-19474.89449083673,sim--1426388226.msf,2216
SMC4K2P,1.5,0,PartitionMetric,0.0,sim--1426388226.msf,2216
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.019093354150778466,sim--1426388226.msf,2216
SMC4K2P,1.5,0,KuhnerFelsenstein,5.2683737215123E-5,sim--1426388226.msf,2216
SMC4K2P,1.5,0,ConsensusLogLL,-17614.462140897194,sim--166143342.msf,2635
SMC4K2P,1.5,0,BestSampledLogLL,-17614.274895576124,sim--166143342.msf,2635
SMC4K2P,1.5,0,PartitionMetric,0.0,sim--166143342.msf,2635
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.03693510781301909,sim--166143342.msf,2635
SMC4K2P,1.5,0,KuhnerFelsenstein,3.249251887180277E-4,sim--166143342.msf,2635
SMC4K2P,1.5,0,ConsensusLogLL,-18682.159861268367,sim--806148852.msf,3199
SMC4K2P,1.5,0,BestSampledLogLL,-18682.440342621172,sim--806148852.msf,3199
SMC4K2P,1.5,0,PartitionMetric,4.0,sim--806148852.msf,3199
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.02339416671453304,sim--806148852.msf,3199
SMC4K2P,1.5,0,KuhnerFelsenstein,4.662644655516503E-5,sim--806148852.msf,3199
SMC4K2P,1.5,0,ConsensusLogLL,-18163.59565581551,sim--967935466.msf,2324
SMC4K2P,1.5,0,BestSampledLogLL,-18166.039772756707,sim--967935466.msf,2324
SMC4K2P,1.5,0,PartitionMetric,2.0,sim--967935466.msf,2324
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.029759371486497523,sim--967935466.msf,2324
SMC4K2P,1.5,0,KuhnerFelsenstein,1.0035979091658313E-4,sim--967935466.msf,2324
SMC4K2P,1.5,0,ConsensusLogLL,-12085.09959064676,sim-1099644605.msf,2002
SMC4K2P,1.5,0,BestSampledLogLL,-12084.711179240725,sim-1099644605.msf,2002
SMC4K2P,1.5,0,PartitionMetric,0.0,sim-1099644605.msf,2002
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.0255751666392231,sim-1099644605.msf,2002
SMC4K2P,1.5,0,KuhnerFelsenstein,5.389170080470587E-5,sim-1099644605.msf,2002
SMC4K2P,1.5,0,ConsensusLogLL,-18495.609752559838,sim-1113420870.msf,2114
SMC4K2P,1.5,0,BestSampledLogLL,-18495.363617475283,sim-1113420870.msf,2114
SMC4K2P,1.5,0,PartitionMetric,0.0,sim-1113420870.msf,2114
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.018963842165657697,sim-1113420870.msf,2114
SMC4K2P,1.5,0,KuhnerFelsenstein,3.421040531449576E-5,sim-1113420870.msf,2114
SMC4K2P,1.5,0,ConsensusLogLL,-18698.56202677029,sim-1170777172.msf,2190
SMC4K2P,1.5,0,BestSampledLogLL,-18698.924591179068,sim-1170777172.msf,2190
SMC4K2P,1.5,0,PartitionMetric,0.0,sim-1170777172.msf,2190
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.02762456089818781,sim-1170777172.msf,2190
SMC4K2P,1.5,0,KuhnerFelsenstein,1.0551523299806277E-4,sim-1170777172.msf,2190
SMC4K2P,1.5,0,ConsensusLogLL,-21505.082860800554,sim-1310890492.msf,2140
SMC4K2P,1.5,0,BestSampledLogLL,-21505.127140860914,sim-1310890492.msf,2140
SMC4K2P,1.5,0,PartitionMetric,2.0,sim-1310890492.msf,2140
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.053764468467620945,sim-1310890492.msf,2140
SMC4K2P,1.5,0,KuhnerFelsenstein,3.104341875331641E-4,sim-1310890492.msf,2140
SMC4K2P,1.5,0,ConsensusLogLL,-14726.54940385625,sim-1342693136.msf,2039
SMC4K2P,1.5,0,BestSampledLogLL,-14726.27115268821,sim-1342693136.msf,2039
SMC4K2P,1.5,0,PartitionMetric,0.0,sim-1342693136.msf,2039
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.031114900319972577,sim-1342693136.msf,2039
SMC4K2P,1.5,0,KuhnerFelsenstein,8.492679292106062E-5,sim-1342693136.msf,2039
SMC4K2P,1.5,0,ConsensusLogLL,-20532.819919039248,sim-1705468907.msf,2041
SMC4K2P,1.5,0,BestSampledLogLL,-20532.796087462204,sim-1705468907.msf,2041
SMC4K2P,1.5,0,PartitionMetric,0.0,sim-1705468907.msf,2041
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.04450623011416864,sim-1705468907.msf,2041
SMC4K2P,1.5,0,KuhnerFelsenstein,3.2620326864277264E-4,sim-1705468907.msf,2041
SMC4K2P,1.5,0,ConsensusLogLL,-16464.35888301015,sim-1835442223.msf,2377
SMC4K2P,1.5,0,BestSampledLogLL,-16466.368224931033,sim-1835442223.msf,2377
SMC4K2P,1.5,0,PartitionMetric,2.0,sim-1835442223.msf,2377
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.028245880591280526,sim-1835442223.msf,2377
SMC4K2P,1.5,0,KuhnerFelsenstein,7.310054116227291E-5,sim-1835442223.msf,2377
SMC4K2P,1.5,0,ConsensusLogLL,-15767.656390008138,sim-1868405211.msf,2176
SMC4K2P,1.5,0,BestSampledLogLL,-15767.724025249296,sim-1868405211.msf,2176
SMC4K2P,1.5,0,PartitionMetric,0.0,sim-1868405211.msf,2176
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.02370418655461313,sim-1868405211.msf,2176
SMC4K2P,1.5,0,KuhnerFelsenstein,7.623566269342919E-5,sim-1868405211.msf,2176
SMC4K2P,1.5,0,ConsensusLogLL,-15242.029534257817,sim-1993194388.msf,1729
SMC4K2P,1.5,0,BestSampledLogLL,-15242.10033897106,sim-1993194388.msf,1729
SMC4K2P,1.5,0,PartitionMetric,4.0,sim-1993194388.msf,1729
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.034957389973396216,sim-1993194388.msf,1729
SMC4K2P,1.5,0,KuhnerFelsenstein,1.3223967769627012E-4,sim-1993194388.msf,1729
SMC4K2P,1.5,0,ConsensusLogLL,-20685.104141415126,sim-43747016.msf,1728
SMC4K2P,1.5,0,BestSampledLogLL,-20684.78266478242,sim-43747016.msf,1728
SMC4K2P,1.5,0,PartitionMetric,0.0,sim-43747016.msf,1728
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.029944443882915655,sim-43747016.msf,1728
SMC4K2P,1.5,0,KuhnerFelsenstein,2.606610188291481E-4,sim-43747016.msf,1728
SMC4K2P,1.5,0,ConsensusLogLL,-13775.578679486689,sim-560289236.msf,2021
SMC4K2P,1.5,0,BestSampledLogLL,-13775.534241749117,sim-560289236.msf,2021
SMC4K2P,1.5,0,PartitionMetric,0.0,sim-560289236.msf,2021
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.03890966183598307,sim-560289236.msf,2021
SMC4K2P,1.5,0,KuhnerFelsenstein,1.5732762372936372E-4,sim-560289236.msf,2021
SMC4K2P,1.5,0,ConsensusLogLL,-17316.557897199476,sim-599670096.msf,1622
SMC4K2P,1.5,0,BestSampledLogLL,-17316.417178073178,sim-599670096.msf,1622
SMC4K2P,1.5,0,PartitionMetric,6.0,sim-599670096.msf,1622
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.058063283646291874,sim-599670096.msf,1622
SMC4K2P,1.5,0,KuhnerFelsenstein,4.151423934883506E-4,sim-599670096.msf,1622
SMC4K2P,1.5,0,ConsensusLogLL,-14765.858214223339,sim-640775941.msf,1894
SMC4K2P,1.5,0,BestSampledLogLL,-14765.88057474597,sim-640775941.msf,1894
SMC4K2P,1.5,0,PartitionMetric,2.0,sim-640775941.msf,1894
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.017783201218698506,sim-640775941.msf,1894
SMC4K2P,1.5,0,KuhnerFelsenstein,8.038939775100209E-5,sim-640775941.msf,1894
SMC4K2P,1.5,0,ConsensusLogLL,-19299.767908246544,sim-658176143.msf,1978
SMC4K2P,1.5,0,BestSampledLogLL,-19299.798610506743,sim-658176143.msf,1978
SMC4K2P,1.5,0,PartitionMetric,0.0,sim-658176143.msf,1978
SMC4K2P,1.5,0,RobinsonFouldsMetric,0.024338078750322106,sim-658176143.msf,1978
SMC4K2P,1.5,0,KuhnerFelsenstein,8.427312508325602E-5,sim-658176143.msf,1978
