#Iter,treeSize,trans2tranv,LogLikelihood
1,12,2.020200146233345,-6942.099405043829
2,12,2.020200146233345,-4804.533487612
3,12,2.0619761457989014,-4823.034621107126
4,12,2.0619761457989014,-4909.944127543469
5,12,2.0619761457989014,-4773.56256504321
6,12,2.0619761457989014,-4803.696022877402
7,12,2.404129640332699,-4764.586996761002
8,12,2.393783916371242,-4752.093443053029
9,12,2.4407131207316985,-4853.492947014285
10,12,2.893219800796889,-4819.558063035791
11,12,2.9344608407038537,-4842.341259622333
12,12,3.517795551659566,-4788.601458062747
13,12,3.517795551659566,-4705.955740457943
14,12,3.90168691638097,-4762.523762652939
15,12,3.90168691638097,-4744.239964692355
16,12,3.90168691638097,-4731.685398659308
17,12,3.960958234574395,-4774.43323307177
18,12,4.535047425970057,-4735.0514816675495
19,12,4.718899662208658,-4715.706373046174
20,12,4.79755526048864,-4706.855227532396
21,12,4.79755526048864,-4736.859459691746
22,12,4.79755526048864,-4739.535988433527
23,12,4.79755526048864,-4711.748174220862
24,12,4.79755526048864,-4694.528527534061
25,12,5.404328267305354,-4696.72774410045
26,12,5.404328267305354,-4686.345952731919
27,12,5.404328267305354,-4697.700205263298
28,12,5.404328267305354,-4694.889830970053
29,12,5.404328267305354,-4749.781368834831
30,12,6.741686263671475,-4757.9670820321535
31,12,6.741686263671475,-4751.50019562683
32,12,6.741686263671475,-4725.646590009093
33,12,7.15301014035377,-4671.279296037077
34,12,7.15301014035377,-4674.573614396788
35,12,7.15301014035377,-4689.897754476569
36,12,8.510560183079894,-4653.262675665606
37,12,8.987906185109237,-4674.8490438127865
38,12,10.936945786130691,-4661.807358938775
39,12,10.261397475178995,-4707.250728048073
40,12,8.225511548552099,-4676.430566112536
41,12,7.714001948961285,-4661.726764729109
42,12,7.1737173602852256,-4660.213679744587
43,12,7.1737173602852256,-4690.558758403802
44,12,7.4069585068003265,-4709.933853129654
45,12,7.413437503874596,-4743.1576999785575
46,12,8.097336998094933,-4630.1701623630215
47,12,8.097336998094933,-4721.322073073867
48,12,7.836068981335035,-4702.741922540372
49,12,7.836068981335035,-4743.530501989024
50,12,8.777799502694268,-4625.8804318252605
51,12,8.777799502694268,-4731.021483788228
52,12,8.777799502694268,-4701.246495083471
53,12,7.0696775933463165,-4711.931379799755
54,12,7.169119681173295,-4673.8705504994905
55,12,7.477945647024971,-4745.159544397875
56,12,8.235360952066513,-4646.328211420861
57,12,8.600069521103576,-4673.532573639059
58,12,9.93764104919971,-4681.286724011574
59,12,10.401703838597946,-4675.849537952952
60,12,10.401703838597946,-4684.309322874455
61,12,9.39352642976256,-4699.814011392593
62,12,9.39352642976256,-4671.891146567961
63,12,8.039178852945815,-4711.250718311006
64,12,7.276886472202666,-4723.134834319879
65,12,7.276886472202666,-4711.779725932636
66,12,7.276886472202666,-4733.150805608264
67,12,7.276886472202666,-4604.596517232929
68,12,8.78659724756535,-4650.816562322786
69,12,8.78659724756535,-4641.8443484177915
70,12,7.68065738779734,-4678.199668096741
71,12,7.68065738779734,-4751.801410336846
72,12,7.68065738779734,-4772.850718287371
73,12,7.864099448991693,-4652.7595795136795
74,12,7.392164103990176,-4709.063998873366
75,12,7.759347527551099,-4750.839827846965
76,12,7.759347527551099,-4758.686119405891
77,12,7.759347527551099,-4722.5607073140645
78,12,9.332970768120248,-4728.179901793192
79,12,9.332970768120248,-4654.253983875256
80,12,8.854363221159009,-4785.125885601989
81,12,7.0872375006579995,-4767.133588352262
82,12,7.4028446420807725,-4714.053127598914
83,12,7.4028446420807725,-4765.196831489811
84,12,7.369427537532876,-4710.371467720175
85,12,9.075975652409399,-4692.45459405211
86,12,9.075975652409399,-4733.476536079032
87,12,9.075975652409399,-4631.815243002822
88,12,8.338222149323688,-4637.642093869925
89,12,7.984557166949416,-4611.5547472770795
90,12,7.942278515006372,-4674.870587349462
91,12,7.942278515006372,-4685.056495294341
92,12,8.580948225033572,-4669.989075605932
93,12,6.879274836753879,-4722.312161525719
94,12,6.879274836753879,-4786.883653372777
95,12,6.879274836753879,-4737.772516659654
96,12,6.597197791436499,-4696.440546858543
97,12,6.597197791436499,-4721.508750374909
98,12,7.327024497864222,-4803.130147246613
99,12,7.327024497864222,-4638.429279675391
100,12,6.385044669832481,-4676.113201733984
101,12,6.385044669832481,-4766.5629016133535
102,12,7.549158795374308,-4667.043590870491
103,12,7.549158795374308,-4629.197018445685
104,12,7.549158795374308,-4697.289293831959
105,12,7.666214821343387,-4732.962728858407
106,12,7.666214821343387,-4688.697441754898
107,12,9.404109454590266,-4675.206916135716
108,12,9.404109454590266,-4731.379242966292
109,12,9.404109454590266,-4712.1309322261
110,12,9.404109454590266,-4738.410850728002
111,12,8.76485633014974,-4669.691111679425
112,12,8.153115109834507,-4668.743449329493
113,12,8.153115109834507,-4700.879689745119
114,12,6.643196678740155,-4723.486841135963
115,12,6.579400926426404,-4763.143803842691
116,12,8.05101430743836,-4648.474368684906
117,12,7.278022992711563,-4726.195229029898
118,12,7.303877596743953,-4758.734616732845
119,12,7.303877596743953,-4665.570039354732
120,12,7.303877596743953,-4773.825179284266
121,12,7.303877596743953,-4713.758268103565
122,12,7.303877596743953,-4726.419497088726
123,12,8.476192934234975,-4749.898770116404
124,12,8.476192934234975,-4710.675736348747
125,12,8.825550753595735,-4625.583603833005
126,12,9.047606529001623,-4665.254572138709
127,12,7.574883270778387,-4741.971850415719
128,12,8.295485054479105,-4632.518962454855
129,12,8.51112163647504,-4690.31119519753
130,12,8.51112163647504,-4699.110540341349
131,12,9.86547094539347,-4659.356088951453
132,12,7.988713818663062,-4696.6962693118785
133,12,7.988713818663062,-4684.534691367966
134,12,7.460922292492751,-4762.840283314741
135,12,8.710597900657588,-4684.103035979966
136,12,8.710597900657588,-4707.4314370424345
137,12,8.710597900657588,-4732.407023529089
138,12,8.907917479517021,-4655.734025237576
139,12,8.907917479517021,-4794.1642697997995
140,12,8.907917479517021,-4829.0952528495745
141,12,7.758276115468145,-4661.684119915135
142,12,9.42942269525167,-4708.4282613333025
143,12,9.42942269525167,-4670.903130039624
144,12,9.42942269525167,-4687.336650143157
145,12,9.42942269525167,-4681.95607000918
146,12,9.42942269525167,-4769.89119810143
147,12,7.943814752798022,-4699.232429139081
148,12,7.943814752798022,-4699.785396931151
149,12,7.943814752798022,-4735.970618965606
150,12,8.716291291716415,-4681.846451132073
151,12,8.716291291716415,-4671.435388260226
152,12,8.716291291716415,-4791.390609415488
153,12,9.277120549123959,-4631.667672394382
154,12,8.071858391963685,-4672.813320807996
155,12,8.071858391963685,-4636.737981311201
156,12,8.071858391963685,-4697.234397440774
157,12,8.341378691383936,-4715.143717987337
158,12,8.275545025653265,-4714.623167498754
159,12,8.275545025653265,-4668.921975636551
160,12,8.275545025653265,-4774.620173588489
161,12,7.784759902127068,-4773.054115142915
162,12,8.064391377158177,-4724.347734348139
163,12,8.064391377158177,-4664.3839366187085
164,12,6.6146613455079795,-4707.004330499027
165,12,6.3447861728471535,-4685.882332680594
166,12,7.53419913555841,-4620.4111136516785
167,12,7.649858135900217,-4644.730448505405
168,12,7.766780680606769,-4788.7602996159985
169,12,8.74164041169892,-4746.808011342384
170,12,9.486015793518368,-4755.958504403943
171,12,9.486015793518368,-4665.870940243005
172,12,9.486015793518368,-4741.78749976827
173,12,9.486015793518368,-4720.175336729613
174,12,9.486015793518368,-4703.426025652763
175,12,9.611098520630286,-4635.330091748498
176,12,8.313384086806401,-4733.685726433274
177,12,7.8559291247080525,-4733.521105610567
178,12,8.821154078392226,-4741.373058859916
179,12,8.821154078392226,-4641.543842405847
180,12,8.821154078392226,-4659.362908028035
181,12,10.2761294251853,-4706.749424013036
182,12,8.477843905963198,-4764.45359887624
183,12,8.621037364596466,-4705.554009764078
184,12,8.995594873900878,-4688.782435735084
185,12,8.995594873900878,-4778.4302648677985
186,12,8.995594873900878,-4652.846288283463
187,12,7.906613101487827,-4669.830047198892
188,12,7.906613101487827,-4683.2388318089
189,12,6.879654765556734,-4758.674097883182
190,12,7.915482998286913,-4716.989591441502
191,12,7.915482998286913,-4644.639634237219
192,12,9.019013670341,-4676.8348194295995
193,12,10.340526847943693,-4708.360068113978
194,12,9.33206726360123,-4700.705119088834
195,12,8.323351143119972,-4724.645911650112
196,12,7.545772103880725,-4673.701351250494
197,12,7.545772103880725,-4765.241450925469
198,12,8.113769682155613,-4704.2215913241635
199,12,8.113769682155613,-4689.578295613594
200,12,7.560005549971103,-4686.837860248548
201,12,8.439372187889985,-4704.062956797069
202,12,7.009488360822154,-4656.149760797985
203,12,8.689671846041097,-4664.461610133036
204,12,7.847934325487356,-4672.053081375392
205,12,7.847934325487356,-4640.686546474202
206,12,7.648505176331342,-4690.306024171665
207,12,7.648505176331342,-4703.293239664697
208,12,8.050090627289114,-4736.012409584009
209,12,8.050090627289114,-4614.233370076772
210,12,8.265072326835915,-4647.30841201375
211,12,8.265072326835915,-4693.698716883406
212,12,8.265072326835915,-4731.671788247642
213,12,8.81525922771113,-4665.798364176502
214,12,7.490698301978823,-4679.243055088573
215,12,7.944556335884369,-4707.686990040065
216,12,7.607643823877866,-4584.738046380864
217,12,7.607643823877866,-4713.652138938465
218,12,7.439397717762661,-4745.711074769038
219,12,7.927714011462153,-4729.599776310768
220,12,8.70550428831754,-4695.181128266733
221,12,8.70550428831754,-4732.0285358789915
222,12,8.70550428831754,-4806.136028789473
223,12,8.870385531669038,-4677.79097272457
224,12,9.033439730117458,-4700.219563576327
225,12,7.9341536329706726,-4775.4366954013985
226,12,8.771243125833916,-4742.126860641454
227,12,8.771243125833916,-4757.959528560321
228,12,8.771243125833916,-4685.432238932728
229,12,8.771243125833916,-4634.381856817721
230,12,8.771243125833916,-4758.630509518136
231,12,7.725245451232361,-4708.3324573018635
232,12,9.16769425363242,-4687.252779536326
233,12,7.632627689416825,-4820.923140223611
234,12,7.949405965090031,-4660.280594070195
235,12,7.949405965090031,-4702.493554919551
236,12,7.187119400610334,-4701.11370037011
237,12,7.20185740338456,-4726.046953912924
238,12,7.20185740338456,-4687.964061208379
239,12,7.20185740338456,-4720.867697965245
240,12,7.20185740338456,-4791.967265636544
241,12,7.20185740338456,-4731.428643032892
242,12,7.20185740338456,-4618.22301173396
243,12,8.816146520799235,-4694.3558998191365
244,12,8.009289030707398,-4692.220222728911
245,12,8.009289030707398,-4641.977530355833
246,12,8.009289030707398,-4659.733979221795
247,12,8.009289030707398,-4610.976080279922
248,12,8.852236402344422,-4650.556553341626
249,12,7.8940721909337075,-4731.763020176171
250,12,7.8940721909337075,-4633.385454311949
251,12,7.803676824592861,-4728.806452463565
252,12,7.399027865195888,-4683.074177413697
253,12,8.554964248380157,-4750.166035859063
254,12,8.554964248380157,-4637.8869088764095
255,12,8.707979240475092,-4659.608388523751
256,12,8.453291976390057,-4684.322871967968
257,12,7.302517042676384,-4773.442878549593
258,12,8.911696837539616,-4752.683675726734
259,12,8.911696837539616,-4732.984752172266
260,12,8.911696837539616,-4685.504592324143
261,12,7.478442630387293,-4675.931981749678
262,12,7.478442630387293,-4699.73308101637
263,12,7.478442630387293,-4693.776044635093
264,12,8.54567418471981,-4680.883788639225
265,12,8.387444345073181,-4681.701494939905
266,12,8.94131932260057,-4680.711405910987
267,12,8.94131932260057,-4709.3231050422855
268,12,8.94131932260057,-4693.26285763403
269,12,8.109918029649306,-4719.909876679834
270,12,10.072540431088276,-4675.23124155464
271,12,10.072540431088276,-4706.0655628312725
272,12,10.072540431088276,-4711.535599185217
273,12,10.072540431088276,-4727.947568004522
274,12,9.594057769957082,-4760.933604937874
275,12,9.090164091035108,-4704.35300772707
276,12,7.425489505203637,-4776.57968268004
277,12,7.482519253620534,-4622.366443475258
278,12,7.482519253620534,-4651.942457115507
279,12,7.482519253620534,-4696.697511260247
280,12,7.233578060014947,-4673.302024700797
281,12,7.233578060014947,-4680.582042579014
282,12,8.336799489698016,-4653.67614552458
283,12,8.336799489698016,-4715.75976615613
284,12,7.643929439254601,-4683.073644408436
285,12,7.97565219615709,-4827.23991182978
286,12,9.083015931609358,-4701.141996592578
287,12,9.083015931609358,-4752.192558641502
288,12,9.240473235952363,-4688.54255763446
289,12,8.08622594783359,-4683.593904012945
290,12,8.08622594783359,-4671.24021671484
291,12,7.169957387075917,-4763.26331674137
292,12,8.860686041609739,-4695.299652949219
293,12,10.171955786500575,-4707.222535196441
294,12,9.048565058687593,-4679.551641341475
295,12,9.048565058687593,-4678.620615034391
296,12,7.932518504403504,-4648.399998737361
297,12,7.195692214514249,-4767.383976870726
298,12,7.195692214514249,-4636.830695559469
299,12,7.296334330266659,-4690.783237741502
300,12,8.833242531957884,-4654.456678142693
301,12,8.343531743951937,-4687.551463501154
302,12,8.343531743951937,-4709.438823277687
303,12,8.343531743951937,-4751.890799732042
304,12,8.343531743951937,-4813.915575934328
305,12,8.343531743951937,-4703.616246857711
306,12,7.049478995127725,-4750.700442082607
307,12,8.407060314487913,-4725.097608291988
308,12,8.432774561499096,-4693.038255422171
309,12,8.432774561499096,-4730.008616098619
310,12,8.432774561499096,-4657.401796813912
311,12,7.540172517056857,-4753.235590553022
312,12,7.540172517056857,-4715.0303835548675
313,12,8.151738287238608,-4590.512372569086
314,12,7.977590803455807,-4705.488562675828
315,12,7.977590803455807,-4716.889797959564
316,12,9.459082187739751,-4640.178778956429
317,12,7.7479310761808895,-4785.107075096164
318,12,7.7479310761808895,-4705.308678450974
319,12,7.7479310761808895,-4664.578885738609
320,12,8.820247452258668,-4659.088668878045
321,12,8.820247452258668,-4721.135004982074
322,12,8.377166219221886,-4671.945439625008
323,12,7.784264484025365,-4698.914021193012
324,12,7.784264484025365,-4681.579233577053
325,12,7.839889086421941,-4709.899214469597
326,12,8.95364423289232,-4705.486734669135
327,12,8.95364423289232,-4696.16495645991
328,12,8.95364423289232,-4665.888244927966
329,12,8.38474174452027,-4763.698154055695
330,12,8.11298878484237,-4698.927703683563
331,12,8.123092496010505,-4691.136058794345
332,12,7.495613833637916,-4711.157784262012
333,12,8.625212505585006,-4713.029556391753
334,12,8.625212505585006,-4659.452798684066
335,12,8.625212505585006,-4713.149789324314
336,12,8.625212505585006,-4617.227587398101
337,12,7.8097330564717495,-4763.3135370376785
338,12,8.812222049107293,-4698.693824433159
339,12,8.812222049107293,-4752.393751617332
340,12,8.812222049107293,-4707.69664268992
341,12,8.463534084825273,-4693.74338827429
342,12,8.463534084825273,-4677.991159984878
343,12,8.463534084825273,-4717.919119999076
344,12,9.03336820258193,-4779.752787506015
345,12,11.043413723240276,-4727.999393738628
