#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGS4K2P,5000.0,0,ConsensusLogLL,-6349.791064481427,fish.msf,27932178
PGS4K2P,5000.0,0,BestSampledLogLL,-Infinity,fish.msf,27932178
PGS4K2P,5000.0,0,PartitionMetric,18.0,fish.msf,27932178
PGS4K2P,5000.0,0,RobinsonFouldsMetric,0.8562,fish.msf,27932178
PGS4K2P,5000.0,0,KuhnerFelsenstein,0.047414070000000016,fish.msf,27932178
PGS4K2P,5000.0,1,ConsensusLogLL,-6532.3746559893025,fish.msf,29306404
PGS4K2P,5000.0,1,BestSampledLogLL,-Infinity,fish.msf,29306404
PGS4K2P,5000.0,1,PartitionMetric,18.0,fish.msf,29306404
PGS4K2P,5000.0,1,RobinsonFouldsMetric,0.7202,fish.msf,29306404
PGS4K2P,5000.0,1,KuhnerFelsenstein,0.031726130000000005,fish.msf,29306404
