#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGS4K2P,4000.0,0,ConsensusLogLL,-3281.4165705992727,sim--571596271.msf,915519
PGS4K2P,4000.0,0,BestSampledLogLL,-Infinity,sim--571596271.msf,915519
PGS4K2P,4000.0,0,PartitionMetric,22.0,sim--571596271.msf,915519
PGS4K2P,4000.0,0,RobinsonFouldsMetric,0.5424778706025621,sim--571596271.msf,915519
PGS4K2P,4000.0,0,KuhnerFelsenstein,0.027368026985932676,sim--571596271.msf,915519
PGS4K2P,4000.0,1,ConsensusLogLL,-3654.953268969841,sim--571596271.msf,818584
PGS4K2P,4000.0,1,BestSampledLogLL,-Infinity,sim--571596271.msf,818584
PGS4K2P,4000.0,1,PartitionMetric,24.0,sim--571596271.msf,818584
PGS4K2P,4000.0,1,RobinsonFouldsMetric,0.7220145006982677,sim--571596271.msf,818584
PGS4K2P,4000.0,1,KuhnerFelsenstein,0.027045205387275575,sim--571596271.msf,818584
