#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGS4K2P,4000.0,0,ConsensusLogLL,-3422.322273696451,sim--1286386272.msf,322681
PGS4K2P,4000.0,0,BestSampledLogLL,-Infinity,sim--1286386272.msf,322681
PGS4K2P,4000.0,0,PartitionMetric,24.0,sim--1286386272.msf,322681
PGS4K2P,4000.0,0,RobinsonFouldsMetric,0.6089332597655968,sim--1286386272.msf,322681
PGS4K2P,4000.0,0,KuhnerFelsenstein,0.023054798688195443,sim--1286386272.msf,322681
PGS4K2P,4000.0,1,ConsensusLogLL,-3050.1968245645294,sim--1286386272.msf,322196
PGS4K2P,4000.0,1,BestSampledLogLL,-Infinity,sim--1286386272.msf,322196
PGS4K2P,4000.0,1,PartitionMetric,24.0,sim--1286386272.msf,322196
PGS4K2P,4000.0,1,RobinsonFouldsMetric,0.728350870113869,sim--1286386272.msf,322196
PGS4K2P,4000.0,1,KuhnerFelsenstein,0.03374775625460647,sim--1286386272.msf,322196
PGS4K2P,4000.0,2,ConsensusLogLL,-3080.5147348625833,sim--1286386272.msf,325501
PGS4K2P,4000.0,2,BestSampledLogLL,-Infinity,sim--1286386272.msf,325501
PGS4K2P,4000.0,2,PartitionMetric,24.0,sim--1286386272.msf,325501
PGS4K2P,4000.0,2,RobinsonFouldsMetric,0.6492508701138691,sim--1286386272.msf,325501
PGS4K2P,4000.0,2,KuhnerFelsenstein,0.025867584534651576,sim--1286386272.msf,325501
PGS4K2P,4000.0,3,ConsensusLogLL,-2857.07574787307,sim--1286386272.msf,324655
PGS4K2P,4000.0,3,BestSampledLogLL,-Infinity,sim--1286386272.msf,324655
PGS4K2P,4000.0,3,PartitionMetric,24.0,sim--1286386272.msf,324655
PGS4K2P,4000.0,3,RobinsonFouldsMetric,0.6548836133406669,sim--1286386272.msf,324655
PGS4K2P,4000.0,3,KuhnerFelsenstein,0.02725273153184824,sim--1286386272.msf,324655
PGS4K2P,4000.0,4,ConsensusLogLL,-3376.311187102925,sim--1286386272.msf,322588
PGS4K2P,4000.0,4,BestSampledLogLL,-Infinity,sim--1286386272.msf,322588
PGS4K2P,4000.0,4,PartitionMetric,24.0,sim--1286386272.msf,322588
PGS4K2P,4000.0,4,RobinsonFouldsMetric,0.7600684156470883,sim--1286386272.msf,322588
PGS4K2P,4000.0,4,KuhnerFelsenstein,0.03575232628951956,sim--1286386272.msf,322588
PGS4K2P,4000.0,5,ConsensusLogLL,-3345.888212184721,sim--1286386272.msf,321409
PGS4K2P,4000.0,5,BestSampledLogLL,-Infinity,sim--1286386272.msf,321409
PGS4K2P,4000.0,5,PartitionMetric,22.0,sim--1286386272.msf,321409
PGS4K2P,4000.0,5,RobinsonFouldsMetric,0.4910609684423746,sim--1286386272.msf,321409
PGS4K2P,4000.0,5,KuhnerFelsenstein,0.021282394389289336,sim--1286386272.msf,321409
PGS4K2P,4000.0,6,ConsensusLogLL,-2755.2115503694686,sim--1286386272.msf,320473
PGS4K2P,4000.0,6,BestSampledLogLL,-Infinity,sim--1286386272.msf,320473
PGS4K2P,4000.0,6,PartitionMetric,22.0,sim--1286386272.msf,320473
PGS4K2P,4000.0,6,RobinsonFouldsMetric,0.5680845358478784,sim--1286386272.msf,320473
PGS4K2P,4000.0,6,KuhnerFelsenstein,0.022693291824520012,sim--1286386272.msf,320473
PGS4K2P,4000.0,7,ConsensusLogLL,-3434.287727069428,sim--1286386272.msf,322230
PGS4K2P,4000.0,7,BestSampledLogLL,-Infinity,sim--1286386272.msf,322230
PGS4K2P,4000.0,7,PartitionMetric,22.0,sim--1286386272.msf,322230
PGS4K2P,4000.0,7,RobinsonFouldsMetric,0.6263520838346507,sim--1286386272.msf,322230
PGS4K2P,4000.0,7,KuhnerFelsenstein,0.025331478417593093,sim--1286386272.msf,322230
PGS4K2P,4000.0,8,ConsensusLogLL,-2845.0861423398437,sim--1286386272.msf,321729
PGS4K2P,4000.0,8,BestSampledLogLL,-Infinity,sim--1286386272.msf,321729
PGS4K2P,4000.0,8,PartitionMetric,24.0,sim--1286386272.msf,321729
PGS4K2P,4000.0,8,RobinsonFouldsMetric,0.5383165203018142,sim--1286386272.msf,321729
PGS4K2P,4000.0,8,KuhnerFelsenstein,0.019117366946629754,sim--1286386272.msf,321729
PGS4K2P,4000.0,9,ConsensusLogLL,-3226.1080295568945,sim--1286386272.msf,322125
PGS4K2P,4000.0,9,BestSampledLogLL,-Infinity,sim--1286386272.msf,322125
PGS4K2P,4000.0,9,PartitionMetric,24.0,sim--1286386272.msf,322125
PGS4K2P,4000.0,9,RobinsonFouldsMetric,0.5716093595379137,sim--1286386272.msf,322125
PGS4K2P,4000.0,9,KuhnerFelsenstein,0.01981149135143352,sim--1286386272.msf,322125
