#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGS4K2PBF,4000.0,0,ConsensusLogLL,-2007.672788938117,sim-1835442223.msf,3076308
PGS4K2PBF,4000.0,0,BestSampledLogLL,-Infinity,sim-1835442223.msf,3076308
PGS4K2PBF,4000.0,0,PartitionMetric,4.0,sim-1835442223.msf,3076308
PGS4K2PBF,4000.0,0,RobinsonFouldsMetric,0.1003722706037786,sim-1835442223.msf,3076308
PGS4K2PBF,4000.0,0,KuhnerFelsenstein,0.0011534789943783157,sim-1835442223.msf,3076308
PGS4K2PBF,4000.0,1,ConsensusLogLL,-2028.470909069783,sim-1835442223.msf,3087776
PGS4K2PBF,4000.0,1,BestSampledLogLL,-Infinity,sim-1835442223.msf,3087776
PGS4K2PBF,4000.0,1,PartitionMetric,8.0,sim-1835442223.msf,3087776
PGS4K2PBF,4000.0,1,RobinsonFouldsMetric,0.11569908046133644,sim-1835442223.msf,3087776
PGS4K2PBF,4000.0,1,KuhnerFelsenstein,9.593147232388048E-4,sim-1835442223.msf,3087776
PGS4K2PBF,4000.0,2,ConsensusLogLL,-2011.6329056462796,sim-1835442223.msf,3101760
PGS4K2PBF,4000.0,2,BestSampledLogLL,-Infinity,sim-1835442223.msf,3101760
PGS4K2PBF,4000.0,2,PartitionMetric,2.0,sim-1835442223.msf,3101760
PGS4K2PBF,4000.0,2,RobinsonFouldsMetric,0.10995708700977153,sim-1835442223.msf,3101760
PGS4K2PBF,4000.0,2,KuhnerFelsenstein,0.0010054495592232006,sim-1835442223.msf,3101760
PGS4K2PBF,4000.0,3,ConsensusLogLL,-2012.1447573975927,sim-1835442223.msf,3111467
PGS4K2PBF,4000.0,3,BestSampledLogLL,-Infinity,sim-1835442223.msf,3111467
PGS4K2PBF,4000.0,3,PartitionMetric,6.0,sim-1835442223.msf,3111467
PGS4K2PBF,4000.0,3,RobinsonFouldsMetric,0.11438159829494746,sim-1835442223.msf,3111467
PGS4K2PBF,4000.0,3,KuhnerFelsenstein,0.001876065858072558,sim-1835442223.msf,3111467
PGS4K2PBF,4000.0,4,ConsensusLogLL,-2010.0576595006785,sim-1835442223.msf,3107282
PGS4K2PBF,4000.0,4,BestSampledLogLL,-Infinity,sim-1835442223.msf,3107282
PGS4K2PBF,4000.0,4,PartitionMetric,2.0,sim-1835442223.msf,3107282
PGS4K2PBF,4000.0,4,RobinsonFouldsMetric,0.10199743088472889,sim-1835442223.msf,3107282
PGS4K2PBF,4000.0,4,KuhnerFelsenstein,0.001081214712124935,sim-1835442223.msf,3107282
PGS4K2PBF,4000.0,5,ConsensusLogLL,-2011.5975352738117,sim-1835442223.msf,3117057
PGS4K2PBF,4000.0,5,BestSampledLogLL,-Infinity,sim-1835442223.msf,3117057
PGS4K2PBF,4000.0,5,PartitionMetric,6.0,sim-1835442223.msf,3117057
PGS4K2PBF,4000.0,5,RobinsonFouldsMetric,0.12594904825273837,sim-1835442223.msf,3117057
PGS4K2PBF,4000.0,5,KuhnerFelsenstein,0.0012541742606572222,sim-1835442223.msf,3117057
PGS4K2PBF,4000.0,6,ConsensusLogLL,-2014.8605875921112,sim-1835442223.msf,3159227
PGS4K2PBF,4000.0,6,BestSampledLogLL,-Infinity,sim-1835442223.msf,3159227
PGS4K2PBF,4000.0,6,PartitionMetric,4.0,sim-1835442223.msf,3159227
PGS4K2PBF,4000.0,6,RobinsonFouldsMetric,0.10911061861658462,sim-1835442223.msf,3159227
PGS4K2PBF,4000.0,6,KuhnerFelsenstein,0.0013104391802301802,sim-1835442223.msf,3159227
PGS4K2PBF,4000.0,7,ConsensusLogLL,-2007.3803544073214,sim-1835442223.msf,3150777
PGS4K2PBF,4000.0,7,BestSampledLogLL,-Infinity,sim-1835442223.msf,3150777
PGS4K2PBF,4000.0,7,PartitionMetric,2.0,sim-1835442223.msf,3150777
PGS4K2PBF,4000.0,7,RobinsonFouldsMetric,0.0799076855669856,sim-1835442223.msf,3150777
PGS4K2PBF,4000.0,7,KuhnerFelsenstein,6.168034668045696E-4,sim-1835442223.msf,3150777
PGS4K2PBF,4000.0,8,ConsensusLogLL,-2000.6390013297816,sim-1835442223.msf,3184056
PGS4K2PBF,4000.0,8,BestSampledLogLL,-Infinity,sim-1835442223.msf,3184056
PGS4K2PBF,4000.0,8,PartitionMetric,4.0,sim-1835442223.msf,3184056
PGS4K2PBF,4000.0,8,RobinsonFouldsMetric,0.10247517202229225,sim-1835442223.msf,3184056
PGS4K2PBF,4000.0,8,KuhnerFelsenstein,0.0017319105611491256,sim-1835442223.msf,3184056
PGS4K2PBF,4000.0,9,ConsensusLogLL,-2007.6343615645671,sim-1835442223.msf,3158995
PGS4K2PBF,4000.0,9,BestSampledLogLL,-Infinity,sim-1835442223.msf,3158995
PGS4K2PBF,4000.0,9,PartitionMetric,6.0,sim-1835442223.msf,3158995
PGS4K2PBF,4000.0,9,RobinsonFouldsMetric,0.0905857278336091,sim-1835442223.msf,3158995
PGS4K2PBF,4000.0,9,KuhnerFelsenstein,9.477431654842419E-4,sim-1835442223.msf,3158995
