#Iter,treeSize,trans2tranv,rfDist,LogLikelihood
1,12,1.7378297822262248,0.7185343117290036,-4788.859753380379
2,12,1.9604523755086132,0.027019826590441567,-4766.920271226611
3,12,1.9604523755086132,0.029240930416501915,-4765.950344986967
4,12,1.9604523755086132,0.02091284478828792,-4765.687040621451
5,12,2.365111447374177,0.009524022899824139,-4732.234079751073
6,12,2.365111447374177,0.016310289254723345,-4734.101751733955
7,12,2.365111447374177,0.02857975224284827,-4733.07509086434
8,12,2.365111447374177,0.017924952822168855,-4732.136509962604
9,12,2.365111447374177,0.03402515304939284,-4733.609393570441
10,12,2.365111447374177,0.021309158742758946,-4731.982216887482
11,12,2.407462001702528,0.02273688633412052,-4729.37004686257
12,12,2.4799042358028225,0.00267501873992379,-4724.672189942741
13,12,2.4799042358028225,0.0036723710706223003,-4725.099800203296
14,12,3.073662558424867,0.029189223010328044,-4698.6086868766915
15,12,3.0917371369390354,0.019741274095779623,-4694.91711101281
16,12,3.2981261780926916,0.015165941971301014,-4688.056041431804
17,12,3.2981261780926916,0.02566419179241284,-4688.294956606127
18,12,3.2981261780926916,0.0054961697818064065,-4687.6240762776815
19,12,3.2981261780926916,0.012382381922307936,-4687.739200351681
20,12,3.2981261780926916,0.14186226817288586,-4664.390313781703
21,12,3.2981261780926916,0.06381953716361895,-4661.983355557285
22,12,3.4538741222168077,0.012576637968909565,-4656.196018614573
23,12,3.4538741222168077,0.009964586378433296,-4656.857097168684
24,12,3.4538741222168077,0.0030613557093991106,-4657.239494640474
25,12,3.4538741222168077,0.02254025604457348,-4658.209831978515
26,12,3.4538741222168077,0.016259256652413692,-4656.28952053906
27,12,3.6585393246348414,0.008647852284305119,-4651.210871890215
28,12,3.6585393246348414,0.005051557955419783,-4651.0998460967785
29,12,3.6585393246348414,0.008225087709143056,-4651.304183921551
30,12,3.6585393246348414,0.005584723857278068,-4651.860190536845
31,12,4.245436213352719,0.0,-4639.032635942864
32,12,4.7513916098463005,0.006141343480844871,-4630.721680738714
33,12,5.041859205792153,0.019587293006206326,-4628.632885956984
34,12,4.967336823421818,0.0,-4629.435650153764
35,12,4.967336823421818,0.03246952277140623,-4629.056801729678
36,12,5.5770081196400145,0.02435132948205892,-4622.672903936664
37,12,6.306139509230708,0.0293570518439843,-4618.909049426491
38,12,6.526208751621291,0.0,-4618.100115590478
39,12,7.339596818266163,0.0,-4616.345525072213
40,12,7.339596818266163,0.0,-4616.345525072213
41,12,8.981633884794292,0.01900136750186241,-4616.412065514216
42,12,8.981633884794292,0.014365298911037425,-4618.8573272513495
43,12,7.697642364174087,0.028693412953250133,-4614.959195741831
44,12,7.697642364174087,0.02373237905355978,-4617.267878319379
45,12,7.697642364174087,0.01507832638668534,-4615.898497879367
46,12,7.697642364174087,0.015527030119318413,-4615.031958460921
47,12,7.825972518790354,0.009502126589728183,-4615.608202918149
48,12,7.825972518790354,0.0,-4615.608202918149
49,12,7.825972518790354,0.005157504582451886,-4615.120611483335
50,12,7.825972518790354,0.01055707648213279,-4616.147169213718
51,12,7.825972518790354,0.03346757273912907,-4614.881288258282
52,12,7.825972518790354,0.04641867461415954,-4618.787737197601
53,12,7.171664695520303,0.016059180378801427,-4619.3293575955195
54,12,7.171664695520303,0.06036975749186544,-4617.183710698069
55,12,6.468754876409308,0.02738416029850691,-4616.6093975743925
56,12,7.30829190570831,0.011966196396315576,-4614.742824572867
57,12,7.8927093223405524,0.021124899759148705,-4615.61215788956
58,12,7.8927093223405524,0.011702070049025945,-4615.630890146988
59,12,7.71603757198744,0.03292998391200618,-4618.646050484949
60,12,7.71603757198744,0.009574594249763549,-4615.271763724857
61,12,7.609889984190212,0.0,-4615.320979475053
62,12,6.911681758795074,0.016226772610623892,-4618.70866883804
63,12,7.248084075593648,0.022033597883535705,-4615.440900036547
64,12,6.651291437966504,0.01467751676174417,-4616.5723195236715
65,12,8.210811378685523,0.009048676179050183,-4614.977188627427
66,12,8.210811378685523,0.028541419801700607,-4618.221984103668
67,12,7.507191354781744,0.03572699526753003,-4614.333710078861
68,12,8.717222803142407,0.020096512297863342,-4617.2818170694245
69,12,8.717222803142407,0.0328405754288581,-4615.3324579598775
70,12,7.0293595035930645,0.0181544797810161,-4615.422300783347
71,12,7.0293595035930645,0.013048988970179795,-4616.477806915542
72,12,7.0293595035930645,0.017004527281615528,-4615.382520910468
73,12,8.36585054635377,0.03302276243951507,-4619.4214193641055
74,12,8.66158803395392,0.021133359404598248,-4616.578739277158
75,12,8.063752576173146,0.012967743465424994,-4616.7748374736475
76,12,6.949771205743727,0.013276555673035269,-4615.579571994867
77,12,6.370347709722421,0.01718473779924856,-4617.993728065434
78,12,6.036603708113676,0.015138829616739097,-4618.041108351858
79,12,7.023101231211025,0.011978186045697933,-4616.034107132895
80,12,7.023101231211025,0.009111773782219446,-4616.835471869006
81,12,8.686891646358664,0.0015583399967930983,-4616.700624098379
82,12,8.686891646358664,0.01298174474720111,-4615.6061257784295
