#Method,IterScale,Repeat,Metric,Value,TreeName,Time
IPGS4K2PBF,4000.0,0,ConsensusLogLL,-1859.7319325407695,sim--1286386272.msf,3673236
IPGS4K2PBF,4000.0,0,BestSampledLogLL,-Infinity,sim--1286386272.msf,3673236
IPGS4K2PBF,4000.0,0,PartitionMetric,2.0,sim--1286386272.msf,3673236
IPGS4K2PBF,4000.0,0,RobinsonFouldsMetric,0.1371124008825151,sim--1286386272.msf,3673236
IPGS4K2PBF,4000.0,0,KuhnerFelsenstein,0.0011506415483633163,sim--1286386272.msf,3673236
IPGS4K2PBF,4000.0,1,ConsensusLogLL,-1861.8578116920976,sim--1286386272.msf,3626878
IPGS4K2PBF,4000.0,1,BestSampledLogLL,-Infinity,sim--1286386272.msf,3626878
IPGS4K2PBF,4000.0,1,PartitionMetric,4.0,sim--1286386272.msf,3626878
IPGS4K2PBF,4000.0,1,RobinsonFouldsMetric,0.13906208875722978,sim--1286386272.msf,3626878
IPGS4K2PBF,4000.0,1,KuhnerFelsenstein,0.0011434799344238634,sim--1286386272.msf,3626878
IPGS4K2PBF,4000.0,2,ConsensusLogLL,-1861.093219377802,sim--1286386272.msf,3420930
IPGS4K2PBF,4000.0,2,BestSampledLogLL,-Infinity,sim--1286386272.msf,3420930
IPGS4K2PBF,4000.0,2,PartitionMetric,4.0,sim--1286386272.msf,3420930
IPGS4K2PBF,4000.0,2,RobinsonFouldsMetric,0.1405224008825151,sim--1286386272.msf,3420930
IPGS4K2PBF,4000.0,2,KuhnerFelsenstein,0.0011804733608121725,sim--1286386272.msf,3420930
IPGS4K2PBF,4000.0,3,ConsensusLogLL,-1860.8610617755332,sim--1286386272.msf,3345750
IPGS4K2PBF,4000.0,3,BestSampledLogLL,-Infinity,sim--1286386272.msf,3345750
IPGS4K2PBF,4000.0,3,PartitionMetric,4.0,sim--1286386272.msf,3345750
IPGS4K2PBF,4000.0,3,RobinsonFouldsMetric,0.13654240088251512,sim--1286386272.msf,3345750
IPGS4K2PBF,4000.0,3,KuhnerFelsenstein,0.0011073993383650604,sim--1286386272.msf,3345750
IPGS4K2PBF,4000.0,4,ConsensusLogLL,-1861.7446010677886,sim--1286386272.msf,3353144
IPGS4K2PBF,4000.0,4,BestSampledLogLL,-Infinity,sim--1286386272.msf,3353144
IPGS4K2PBF,4000.0,4,PartitionMetric,4.0,sim--1286386272.msf,3353144
IPGS4K2PBF,4000.0,4,RobinsonFouldsMetric,0.13903240088251512,sim--1286386272.msf,3353144
IPGS4K2PBF,4000.0,4,KuhnerFelsenstein,0.0011306755521081555,sim--1286386272.msf,3353144
IPGS4K2PBF,4000.0,5,ConsensusLogLL,-1859.6524120124457,sim--1286386272.msf,3355812
IPGS4K2PBF,4000.0,5,BestSampledLogLL,-Infinity,sim--1286386272.msf,3355812
IPGS4K2PBF,4000.0,5,PartitionMetric,2.0,sim--1286386272.msf,3355812
IPGS4K2PBF,4000.0,5,RobinsonFouldsMetric,0.1376820887572298,sim--1286386272.msf,3355812
IPGS4K2PBF,4000.0,5,KuhnerFelsenstein,0.0011452170007589095,sim--1286386272.msf,3355812
IPGS4K2PBF,4000.0,6,ConsensusLogLL,-1860.6410610077633,sim--1286386272.msf,3356973
IPGS4K2PBF,4000.0,6,BestSampledLogLL,-Infinity,sim--1286386272.msf,3356973
IPGS4K2PBF,4000.0,6,PartitionMetric,2.0,sim--1286386272.msf,3356973
IPGS4K2PBF,4000.0,6,RobinsonFouldsMetric,0.14028240088251506,sim--1286386272.msf,3356973
IPGS4K2PBF,4000.0,6,KuhnerFelsenstein,0.0011679374058551223,sim--1286386272.msf,3356973
IPGS4K2PBF,4000.0,7,ConsensusLogLL,-1859.6206100619254,sim--1286386272.msf,3387542
IPGS4K2PBF,4000.0,7,BestSampledLogLL,-Infinity,sim--1286386272.msf,3387542
IPGS4K2PBF,4000.0,7,PartitionMetric,2.0,sim--1286386272.msf,3387542
IPGS4K2PBF,4000.0,7,RobinsonFouldsMetric,0.13970240088251512,sim--1286386272.msf,3387542
IPGS4K2PBF,4000.0,7,KuhnerFelsenstein,0.0011841443356058337,sim--1286386272.msf,3387542
IPGS4K2PBF,4000.0,8,ConsensusLogLL,-1860.4915924966897,sim--1286386272.msf,3390173
IPGS4K2PBF,4000.0,8,BestSampledLogLL,-Infinity,sim--1286386272.msf,3390173
IPGS4K2PBF,4000.0,8,PartitionMetric,2.0,sim--1286386272.msf,3390173
IPGS4K2PBF,4000.0,8,RobinsonFouldsMetric,0.13777240088251508,sim--1286386272.msf,3390173
IPGS4K2PBF,4000.0,8,KuhnerFelsenstein,0.001136583577867379,sim--1286386272.msf,3390173
IPGS4K2PBF,4000.0,9,ConsensusLogLL,-1859.6183206226879,sim--1286386272.msf,3406750
IPGS4K2PBF,4000.0,9,BestSampledLogLL,-Infinity,sim--1286386272.msf,3406750
IPGS4K2PBF,4000.0,9,PartitionMetric,2.0,sim--1286386272.msf,3406750
IPGS4K2PBF,4000.0,9,RobinsonFouldsMetric,0.1382524008825151,sim--1286386272.msf,3406750
IPGS4K2PBF,4000.0,9,KuhnerFelsenstein,0.0011715979372728888,sim--1286386272.msf,3406750
