#Iter,treeSize,trans2tranv,rfDist,LogLikelihood
1,9,1.6878792873184159,0.0,-8670.51832747269
2,9,1.6878792873184159,0.0,-8670.51832747269
3,9,1.6878792873184159,0.0,-8670.51832747269
4,9,1.6878792873184159,0.0,-8670.51832747269
5,9,1.6933587884761894,0.0,-8669.94485761705
6,9,2.022390472682811,0.0,-8642.99128756127
7,9,2.1909456750041216,0.0,-8633.732724392645
8,9,2.587991552621977,0.0,-8620.272344940393
9,9,2.7523016567678384,0.0,-8617.279084800266
10,9,3.3797168789839787,0.0,-8614.950573074793
11,9,3.0168709217203067,0.0,-8614.79015264787
12,9,3.3069748133927113,0.0,-8614.64461500109
13,9,3.3069748133927113,0.0,-8614.64461500109
14,9,3.187819819110358,0.0,-8614.423290758543
15,9,3.1233372385837206,0.0,-8614.461102330686
16,9,3.2389364378259446,0.0,-8614.473696583012
17,9,3.2389364378259446,0.0,-8614.473696583012
18,9,3.2389364378259446,0.0,-8614.473696583012
19,9,3.2387891223790515,0.0,-8614.473453008213
20,9,3.161396366147122,0.0,-8614.424753108236
21,9,3.161396366147122,0.0,-8614.424753108236
22,9,3.161396366147122,0.0,-8614.424753108236
23,9,3.041286488492191,0.0,-8614.683881233239
24,9,3.041286488492191,0.0,-8614.683881233239
25,9,3.041286488492191,0.0,-8614.683881233239
26,9,3.041286488492191,0.0,-8614.683881233239
27,9,3.041286488492191,0.0,-8614.683881233239
28,9,3.041286488492191,0.0,-8614.683881233239
29,9,3.2853304582320133,0.0,-8614.577787623752
30,9,3.2853304582320133,0.0,-8614.577787623752
31,9,3.2853304582320133,0.0,-8614.577787623752
32,9,2.9245432526414255,0.0,-8615.369348884033
33,9,2.7660760599568506,0.0,-8617.083044585886
34,9,2.7660760599568506,0.0,-8617.083044585886
35,9,2.7660760599568506,0.0,-8617.083044585886
36,9,2.7660760599568506,0.0,-8617.083044585886
37,9,2.991738703717338,0.0,-8614.919561191498
38,9,3.0527337116486666,0.0,-8614.640520335117
39,9,3.0527337116486666,0.0,-8614.640520335117
40,9,3.0527337116486666,0.0,-8614.640520335117
41,9,3.0527337116486666,0.0,-8614.640520335117
42,9,3.0527337116486666,0.0,-8614.640520335117
43,9,3.0527337116486666,0.0,-8614.640520335117
44,9,3.0527337116486666,0.0,-8614.640520335117
45,9,3.0527337116486666,0.0,-8614.640520335117
46,9,3.45232391313487,0.0,-8615.374506995677
47,9,3.1832757538965923,0.0,-8614.42218235006
48,9,3.1832757538965923,0.0,-8614.42218235006
49,9,3.1832757538965923,0.0,-8614.42218235006
50,9,3.1832757538965923,0.0,-8614.42218235006
51,9,3.189932738530415,0.0,-8614.423996735399
52,9,3.346281475584263,0.0,-8614.794671917996
53,9,3.1120616063110984,0.0,-8614.47983056928
54,9,3.1120616063110984,0.0,-8614.47983056928
55,9,3.1120616063110984,0.0,-8614.47983056928
56,9,3.3151545952038224,0.0,-8614.672821783335
57,9,3.3151545952038224,0.0,-8614.672821783335
58,9,3.3151545952038224,0.0,-8614.672821783335
59,9,3.4499992761790583,0.0,-8615.359181466105
60,9,3.4499992761790583,0.0,-8615.359181466105
61,9,3.4499992761790583,0.0,-8615.359181466105
62,9,3.4499992761790583,0.0,-8615.359181466105
63,9,3.501430791526576,0.0,-8615.724312499715
64,9,3.501430791526576,0.0,-8615.724312499715
65,9,2.8887155032772283,0.0,-8615.673696809286
66,9,3.590037805822735,0.0,-8616.47598073257
67,9,3.590037805822735,0.0,-8616.47598073257
68,9,3.789460298621406,0.0,-8618.678611880761
69,9,3.240497722544904,0.0,-8614.47631237437
70,9,3.240497722544904,0.0,-8614.47631237437
71,9,2.997192491892181,0.0,-8614.88972784979
72,9,3.1578202851962405,0.0,-8614.426430816027
73,9,3.1578202851962405,0.0,-8614.426430816027
74,9,2.958505706323727,0.0,-8615.122752836172
75,9,3.193705678191431,0.0,-8614.425557227509
76,9,3.1823985810151774,0.0,-8614.422032979768
77,9,2.919703722388309,0.0,-8615.407772498775
78,9,3.2943391327213907,0.0,-8614.604215561336
79,9,3.254017748717801,0.0,-8614.501574655238
80,9,3.485301537485459,0.0,-8615.60399095538
81,9,2.8913656251203563,0.0,-8615.649593791597
82,9,2.8569124331076536,0.0,-8615.983243952905
83,9,3.5048454433800487,0.0,-8615.750454896972
84,9,3.5048454433800487,0.0,-8615.750454896972
85,9,3.532360276481424,0.0,-8615.969520669398
86,9,3.532360276481424,0.0,-8615.969520669398
87,9,3.532360276481424,0.0,-8615.969520669398
88,9,3.590381995914827,0.0,-8616.47918994533
89,9,3.241560739144879,0.0,-8614.478129226783
90,9,3.241560739144879,0.0,-8614.478129226783
91,9,3.241560739144879,0.0,-8614.478129226783
92,9,3.241560739144879,0.0,-8614.478129226783
93,9,3.158847410535281,0.0,-8614.425912482984
94,9,3.158847410535281,0.0,-8614.425912482984
95,9,3.158847410535281,0.0,-8614.425912482984
96,9,3.158847410535281,0.0,-8614.425912482984
97,9,3.158847410535281,0.0,-8614.425912482984
98,9,2.981382777122982,0.0,-8614.97891418
99,9,2.981382777122982,0.0,-8614.97891418
100,9,2.981382777122982,0.0,-8614.97891418
101,9,2.866855736280629,0.0,-8615.882402684241
102,9,3.1814997035696604,0.0,-8614.421901643727
103,9,3.1814997035696604,0.0,-8614.421901643727
104,9,3.1814997035696604,0.0,-8614.421901643727
105,9,3.4173401546773614,0.0,-8615.155979498977
106,9,2.9702339635076456,0.0,-8615.046807592802
107,9,3.250453857072426,0.0,-8614.49446288882
108,9,3.1522249753993083,0.0,-8614.4297720587
109,9,3.1522249753993083,0.0,-8614.4297720587
110,9,3.1522249753993083,0.0,-8614.4297720587
111,9,3.1522249753993083,0.0,-8614.4297720587
112,9,3.1522249753993083,0.0,-8614.4297720587
113,9,3.1522249753993083,0.0,-8614.4297720587
114,9,3.39375098446505,0.0,-8615.023537245488
115,9,3.1278570307942473,0.0,-8614.454628068464
116,9,3.1278570307942473,0.0,-8614.454628068464
117,9,3.1278570307942473,0.0,-8614.454628068464
118,9,3.1278570307942473,0.0,-8614.454628068464
119,9,3.1278570307942473,0.0,-8614.454628068464
120,9,3.254035743918856,0.0,-8614.501611383323
121,9,3.254035743918856,0.0,-8614.501611383323
122,9,3.254035743918856,0.0,-8614.501611383323
123,9,3.4576770217568873,0.0,-8615.410228189709
124,9,3.1689670926674727,0.0,-8614.422372622843
125,9,3.1689670926674727,0.0,-8614.422372622843
126,9,3.1985873226951838,0.0,-8614.42814474761
127,9,3.1985873226951838,0.0,-8614.42814474761
128,9,3.1985873226951838,0.0,-8614.42814474761
129,9,3.1985873226951838,0.0,-8614.42814474761
130,9,3.1985873226951838,0.0,-8614.42814474761
131,9,3.1985873226951838,0.0,-8614.42814474761
132,9,3.1985873226951838,0.0,-8614.42814474761
133,9,3.1985873226951838,0.0,-8614.42814474761
134,9,3.1985873226951838,0.0,-8614.42814474761
135,9,3.1985873226951838,0.0,-8614.42814474761
136,9,3.1985873226951838,0.0,-8614.42814474761
137,9,3.1512626163832347,0.0,-8614.430435107422
138,9,3.1512626163832347,0.0,-8614.430435107422
139,9,3.266583372116786,0.0,-8614.529212797126
140,9,3.266583372116786,0.0,-8614.529212797126
141,9,3.266583372116786,0.0,-8614.529212797126
142,9,3.266583372116786,0.0,-8614.529212797126
143,9,3.266583372116786,0.0,-8614.529212797126
144,9,3.266583372116786,0.0,-8614.529212797126
145,9,3.0653090872237865,0.0,-8614.597565807813
146,9,3.0653090872237865,0.0,-8614.597565807813
147,9,3.0653090872237865,0.0,-8614.597565807813
148,9,3.0653090872237865,0.0,-8614.597565807813
149,9,3.0653090872237865,0.0,-8614.597565807813
150,9,3.5168690823043454,0.0,-8615.844351406027
151,9,3.5168690823043454,0.0,-8615.844351406027
152,9,3.383865862064906,0.0,-8614.971686107629
153,9,3.1748751184317765,0.0,-8614.421614005438
154,9,3.1748751184317765,0.0,-8614.421614005438
155,9,3.1020771236690665,0.0,-8614.499511875123
156,9,3.1020771236690665,0.0,-8614.499511875123
157,9,3.1020771236690665,0.0,-8614.499511875123
158,9,3.1020771236690665,0.0,-8614.499511875123
159,9,3.3326815586508824,0.0,-8614.738629158963
160,9,3.3491820697641765,0.0,-8614.807181620254
161,9,3.3008210320326783,0.0,-8614.62445639717
162,9,3.1457308884021185,0.0,-8614.43475145768
163,9,3.44395208683716,0.0,-8615.319846411714
164,9,3.0032105958562245,0.0,-8614.857939334528
165,9,3.0032105958562245,0.0,-8614.857939334528
166,9,3.0032105958562245,0.0,-8614.857939334528
167,9,3.2131484563284776,0.0,-8614.439643221209
168,9,2.9261025975527883,0.0,-8615.357144890757
169,9,3.1520912022277616,0.0,-8614.429862670946
170,9,3.1520912022277616,0.0,-8614.429862670946
171,9,3.305574615325109,0.0,-8614.639947848846
172,9,3.305574615325109,0.0,-8614.639947848846
173,9,3.305574615325109,0.0,-8614.639947848846
174,9,3.305574615325109,0.0,-8614.639947848846
175,9,3.215318390665601,0.0,-8614.441838098654
176,9,3.116532438695603,0.0,-8614.471962934154
177,9,2.980732071423679,0.0,-8614.982762522177
178,9,3.3928545238037793,0.0,-8615.018745412672
179,9,3.3928545238037793,0.0,-8615.018745412672
180,9,3.3928545238037793,0.0,-8615.018745412672
181,9,3.3928545238037793,0.0,-8615.018745412672
182,9,3.3928545238037793,0.0,-8615.018745412672
183,9,3.3928545238037793,0.0,-8615.018745412672
184,9,3.3928545238037793,0.0,-8615.018745412672
185,9,2.8396311773724903,0.0,-8616.167445036273
