#Iter,treeSize,trans2tranv,rfDist,LogLikelihood
1,9,1.66912617770791,0.0,-7588.2850535967045
2,9,1.66912617770791,0.0,-7588.2850535967045
3,9,1.8295029892194927,0.0,-7571.912110828214
4,9,1.8295029892194927,0.0,-7571.912110828214
5,9,1.9193961967670545,0.0,-7564.107937660166
6,9,1.9193961967670545,0.0,-7564.107937660166
7,9,1.9193961967670545,0.0,-7564.107937660166
8,9,2.2358758459519827,0.0,-7542.774952091475
9,9,2.374409368513995,0.0,-7535.846244865128
10,9,2.374409368513995,0.0,-7535.846244865128
11,9,2.374409368513995,0.0,-7535.846244865128
12,9,2.374409368513995,0.0,-7535.846244865128
13,9,2.374409368513995,0.0,-7535.846244865128
14,9,2.3741244564739743,0.0,-7535.859241593338
15,9,2.4072328046371956,0.0,-7534.381347068137
16,9,2.4072328046371956,0.0,-7534.381347068137
17,9,2.4909134633831442,0.0,-7530.925206870825
18,9,2.5007453846654077,0.0,-7530.544212491508
19,9,2.8578792401845705,0.0,-7519.765727417675
20,9,3.1602981690145655,0.0,-7514.377698511149
21,9,3.1602981690145655,0.0,-7514.377698511149
22,9,3.1602981690145655,0.0,-7514.377698511149
23,9,3.1602981690145655,0.0,-7514.377698511149
24,9,3.1602981690145655,0.0,-7514.377698511149
25,9,3.5899954115501567,0.0,-7510.904590187965
26,9,4.121618637636041,0.0,-7511.323897569542
27,9,4.121618637636041,0.0,-7511.323897569542
28,9,4.121618637636041,0.0,-7511.323897569542
29,9,4.121618637636041,0.0,-7511.323897569542
30,9,4.121618637636041,0.0,-7511.323897569542
31,9,3.773419312737946,0.0,-7510.558236823503
32,9,3.773419312737946,0.0,-7510.558236823503
33,9,3.773419312737946,0.0,-7510.558236823503
34,9,3.6479777248966023,0.0,-7510.731578357293
35,9,3.6479777248966023,0.0,-7510.731578357293
36,9,3.6479777248966023,0.0,-7510.731578357293
37,9,3.4655471472656063,0.0,-7511.492288387806
38,9,4.0401855768591135,0.0,-7510.99748974039
39,9,4.0401855768591135,0.0,-7510.99748974039
40,9,4.009161010989989,0.0,-7510.895303192936
41,9,4.009161010989989,0.0,-7510.895303192936
42,9,4.050423448196981,0.0,-7511.033945966799
43,9,3.9035954444337246,0.0,-7510.6447593824905
44,9,4.2330215643522475,0.0,-7511.899073315395
45,9,3.8335403370897785,0.0,-7510.56618549712
46,9,4.349954401942937,0.0,-7512.650150058832
47,9,4.3585625436838065,0.0,-7512.711043889239
48,9,3.61416967526811,0.0,-7510.824995118659
49,9,3.61416967526811,0.0,-7510.824995118659
50,9,4.204426516188407,0.0,-7511.737865530138
51,9,4.463101105936378,0.0,-7513.508302381147
52,9,3.883200342476438,0.0,-7510.614416021909
53,9,3.7364279674255676,0.0,-7510.581933910666
54,9,3.7364279674255676,0.0,-7510.581933910666
55,9,3.7364279674255676,0.0,-7510.581933910666
56,9,3.7364279674255676,0.0,-7510.581933910666
57,9,3.7364279674255676,0.0,-7510.581933910666
58,9,3.7435623910359244,0.0,-7510.575625759418
59,9,3.7435623910359244,0.0,-7510.575625759418
60,9,3.543576332135991,0.0,-7511.088248246308
61,9,4.1041608027397185,0.0,-7511.247003217953
62,9,4.1041608027397185,0.0,-7511.247003217953
63,9,4.1041608027397185,0.0,-7511.247003217953
64,9,3.6841493749877783,0.0,-7510.654135939889
65,9,4.076776954035725,0.0,-7511.133920724033
