#Iter,treeSize,trans2tranv,LogLikelihood
1,12,2.1192632454328044,-6229.114666122336
2,12,2.1192632454328044,-4809.934731029283
3,12,2.5387256294827916,-4769.766251993304
4,12,2.890773261765402,-4751.902237439448
5,12,2.890773261765402,-4754.379362136109
6,12,3.3567029193982,-4768.152218091103
7,12,3.3567029193982,-4755.63520552618
8,12,3.6544497630254567,-4760.511484188091
9,12,3.709710904558512,-4821.9416873406935
10,12,3.709710904558512,-4760.470076478312
11,12,4.157362863850895,-4745.792956550744
12,12,4.157362863850895,-4657.552611659883
13,12,4.157362863850895,-4690.037896107766
14,12,4.157362863850895,-4723.821360154221
15,12,4.652233453792868,-4786.273384790281
16,12,5.32023268013841,-4736.659350505794
17,12,5.967194729768638,-4648.730936509286
18,12,5.967194729768638,-4702.220714759505
19,12,5.967194729768638,-4693.939040945816
20,12,7.074222466540648,-4675.682870333119
21,12,7.074222466540648,-4749.105001608939
22,12,7.074222466540648,-4711.407812555986
23,12,7.074222466540648,-4675.182495238641
24,12,7.074222466540648,-4752.459406252483
25,12,8.29982283313114,-4592.713373405255
26,12,8.200941942630967,-4616.020019955893
27,12,7.225567440459827,-4735.953087290196
28,12,7.225567440459827,-4657.733133997867
29,12,7.225567440459827,-4686.803325236169
30,12,7.638338959156206,-4649.52179858335
31,12,7.638338959156206,-4676.579138411473
32,12,7.5568346050015975,-4723.897641134048
33,12,7.355042289627446,-4713.580836631634
34,12,8.310671500428695,-4634.936949311445
35,12,8.310671500428695,-4685.095209053225
36,12,9.02980969934386,-4768.917643151829
37,12,7.59061331231863,-4682.425175426991
38,12,7.186466932520041,-4706.639659958475
39,12,7.186466932520041,-4704.478320912955
40,12,7.186466932520041,-4666.440136601153
41,12,7.466955564612613,-4710.788878670906
42,12,7.466955564612613,-4733.655265793979
43,12,7.466955564612613,-4723.948629805469
44,12,7.466955564612613,-4687.864855603419
45,12,7.466955564612613,-4744.452966911086
46,12,7.0037179568976935,-4634.84898849639
47,12,7.0037179568976935,-4696.214935136857
48,12,6.896804734864209,-4765.827623005959
49,12,7.104301703217644,-4640.194482381794
50,12,7.104301703217644,-4691.717663611709
51,12,7.104301703217644,-4696.870409809975
52,12,8.651518858546131,-4654.144250831283
53,12,8.651518858546131,-4747.155484706795
54,12,8.651518858546131,-4737.9071591131515
55,12,7.590440102815719,-4707.529259608655
56,12,8.882786896819555,-4668.866729437184
57,12,7.737985437921176,-4709.224048321401
58,12,7.737985437921176,-4769.014633627559
59,12,8.405903463975998,-4705.866469593067
60,12,8.405903463975998,-4662.290159454133
61,12,9.248969650165572,-4724.475719093077
62,12,7.4484686188768015,-4683.024132977567
63,12,7.533700603535952,-4709.889043498807
64,12,7.60832198710999,-4721.109088267824
65,12,8.427088782341677,-4713.815426433062
66,12,8.427088782341677,-4638.071960748255
67,12,8.427088782341677,-4657.255092859357
68,12,7.804874920951178,-4736.762172829975
69,12,9.486999398263919,-4734.057313333144
70,12,8.53559477696476,-4702.475181510379
71,12,7.613925454891679,-4679.920888782584
72,12,8.530513293550873,-4704.12264471605
73,12,10.0229517852218,-4651.490280692484
74,12,8.698310349229178,-4649.441765092251
75,12,8.698310349229178,-4707.330556011367
76,12,8.698310349229178,-4691.314051358411
77,12,7.6252769042617485,-4723.851438004158
78,12,7.561173048132594,-4668.86394094457
79,12,7.561173048132594,-4764.89432387313
80,12,7.658038578018025,-4686.509380502399
81,12,8.416399807569862,-4681.008878680714
82,12,7.96268444819798,-4668.112400007958
83,12,7.96268444819798,-4694.801361479427
84,12,7.989610977126602,-4601.900687894386
85,12,7.748644638111126,-4658.6063735806
86,12,7.027136202624837,-4711.232288489537
87,12,8.325581523006212,-4647.427131123395
88,12,8.325581523006212,-4663.912967416067
89,12,8.845897426240713,-4763.5025595409115
90,12,8.845897426240713,-4646.154345115301
91,12,8.845897426240713,-4766.628896853355
92,12,8.203243379726386,-4704.36044616598
93,12,8.203243379726386,-4737.262738573021
94,12,8.092239993126567,-4631.612598421618
95,12,8.092239993126567,-4692.074627018623
96,12,8.038409324948118,-4654.5132769664615
97,12,8.038409324948118,-4651.74514064094
98,12,8.038409324948118,-4639.809962897019
99,12,10.014867409339082,-4687.936975815404
100,12,8.459101097366691,-4667.663279068567
101,12,8.459101097366691,-4730.92044931603
102,12,8.459101097366691,-4669.885039222467
103,12,8.459101097366691,-4741.681737827661
104,12,8.459101097366691,-4737.307908867526
105,12,8.645215089688634,-4710.887396655509
106,12,9.03251225736374,-4670.847398138763
107,12,9.03251225736374,-4729.23632101608
108,12,8.330532941848759,-4708.421157808041
109,12,8.330532941848759,-4662.042507806165
110,12,8.267029815113121,-4664.1811199264575
111,12,7.679690539426109,-4676.232933184942
112,12,7.679690539426109,-4665.835988694098
113,12,7.679690539426109,-4750.972716791468
