#Method,IterScale,Repeat,Metric,Value,TreeName,Time
SMC4K2PBF,10.0,0,ConsensusLogLL,-6493.780982951032,sim-1835442223.msf,19103
SMC4K2PBF,10.0,0,BestSampledLogLL,-6495.086911714926,sim-1835442223.msf,19103
SMC4K2PBF,10.0,0,PartitionMetric,10.0,sim-1835442223.msf,19103
SMC4K2PBF,10.0,0,RobinsonFouldsMetric,0.24015582416531206,sim-1835442223.msf,19103
SMC4K2PBF,10.0,0,KuhnerFelsenstein,0.0033137554571439362,sim-1835442223.msf,19103
SMC4K2PBF,10.0,1,ConsensusLogLL,-6491.867730555762,sim-1835442223.msf,21027
SMC4K2PBF,10.0,1,BestSampledLogLL,-6492.056302499968,sim-1835442223.msf,21027
SMC4K2PBF,10.0,1,PartitionMetric,12.0,sim-1835442223.msf,21027
SMC4K2PBF,10.0,1,RobinsonFouldsMetric,0.23290117208923097,sim-1835442223.msf,21027
SMC4K2PBF,10.0,1,KuhnerFelsenstein,0.002484404294328003,sim-1835442223.msf,21027
SMC4K2PBF,10.0,2,ConsensusLogLL,-6454.320229701449,sim-1835442223.msf,21663
SMC4K2PBF,10.0,2,BestSampledLogLL,-6454.2576691081695,sim-1835442223.msf,21663
SMC4K2PBF,10.0,2,PartitionMetric,8.0,sim-1835442223.msf,21663
SMC4K2PBF,10.0,2,RobinsonFouldsMetric,0.2054599461668172,sim-1835442223.msf,21663
SMC4K2PBF,10.0,2,KuhnerFelsenstein,0.0025631989357015163,sim-1835442223.msf,21663
SMC4K2PBF,10.0,3,ConsensusLogLL,-6499.117236885982,sim-1835442223.msf,21882
SMC4K2PBF,10.0,3,BestSampledLogLL,-6500.117220005833,sim-1835442223.msf,21882
SMC4K2PBF,10.0,3,PartitionMetric,10.0,sim-1835442223.msf,21882
SMC4K2PBF,10.0,3,RobinsonFouldsMetric,0.2152138542717139,sim-1835442223.msf,21882
SMC4K2PBF,10.0,3,KuhnerFelsenstein,0.0016122391056531491,sim-1835442223.msf,21882
SMC4K2PBF,10.0,4,ConsensusLogLL,-6464.74428299684,sim-1835442223.msf,21882
SMC4K2PBF,10.0,4,BestSampledLogLL,-6465.181571242672,sim-1835442223.msf,21882
SMC4K2PBF,10.0,4,PartitionMetric,8.0,sim-1835442223.msf,21882
SMC4K2PBF,10.0,4,RobinsonFouldsMetric,0.24546392999111413,sim-1835442223.msf,21882
SMC4K2PBF,10.0,4,KuhnerFelsenstein,0.005160484283738922,sim-1835442223.msf,21882
SMC4K2PBF,10.0,5,ConsensusLogLL,-6467.732350005714,sim-1835442223.msf,21646
SMC4K2PBF,10.0,5,BestSampledLogLL,-6467.797442053572,sim-1835442223.msf,21646
SMC4K2PBF,10.0,5,PartitionMetric,10.0,sim-1835442223.msf,21646
SMC4K2PBF,10.0,5,RobinsonFouldsMetric,0.21098611779025064,sim-1835442223.msf,21646
SMC4K2PBF,10.0,5,KuhnerFelsenstein,0.003116252585519183,sim-1835442223.msf,21646
SMC4K2PBF,10.0,6,ConsensusLogLL,-6452.883415569669,sim-1835442223.msf,22039
SMC4K2PBF,10.0,6,BestSampledLogLL,-6453.111563944897,sim-1835442223.msf,22039
SMC4K2PBF,10.0,6,PartitionMetric,10.0,sim-1835442223.msf,22039
SMC4K2PBF,10.0,6,RobinsonFouldsMetric,0.19432969177172743,sim-1835442223.msf,22039
SMC4K2PBF,10.0,6,KuhnerFelsenstein,0.0018469305829174622,sim-1835442223.msf,22039
SMC4K2PBF,10.0,7,ConsensusLogLL,-6467.850610937311,sim-1835442223.msf,22075
SMC4K2PBF,10.0,7,BestSampledLogLL,-6468.016505235101,sim-1835442223.msf,22075
SMC4K2PBF,10.0,7,PartitionMetric,10.0,sim-1835442223.msf,22075
SMC4K2PBF,10.0,7,RobinsonFouldsMetric,0.21992064420707297,sim-1835442223.msf,22075
SMC4K2PBF,10.0,7,KuhnerFelsenstein,0.00228729521683236,sim-1835442223.msf,22075
SMC4K2PBF,10.0,8,ConsensusLogLL,-6449.325106729064,sim-1835442223.msf,22270
SMC4K2PBF,10.0,8,BestSampledLogLL,-6449.391877024932,sim-1835442223.msf,22270
SMC4K2PBF,10.0,8,PartitionMetric,8.0,sim-1835442223.msf,22270
SMC4K2PBF,10.0,8,RobinsonFouldsMetric,0.173990805525812,sim-1835442223.msf,22270
SMC4K2PBF,10.0,8,KuhnerFelsenstein,0.001884407288608143,sim-1835442223.msf,22270
SMC4K2PBF,10.0,9,ConsensusLogLL,-6461.650095314719,sim-1835442223.msf,22240
SMC4K2PBF,10.0,9,BestSampledLogLL,-6461.725429238056,sim-1835442223.msf,22240
SMC4K2PBF,10.0,9,PartitionMetric,10.0,sim-1835442223.msf,22240
SMC4K2PBF,10.0,9,RobinsonFouldsMetric,0.2346050055167977,sim-1835442223.msf,22240
SMC4K2PBF,10.0,9,KuhnerFelsenstein,0.003378376898946115,sim-1835442223.msf,22240
SMC4K2PBF,10.0,10,ConsensusLogLL,-6508.3161850187535,sim-1835442223.msf,22284
SMC4K2PBF,10.0,10,BestSampledLogLL,-6508.188057035203,sim-1835442223.msf,22284
SMC4K2PBF,10.0,10,PartitionMetric,10.0,sim-1835442223.msf,22284
SMC4K2PBF,10.0,10,RobinsonFouldsMetric,0.21320146006637847,sim-1835442223.msf,22284
SMC4K2PBF,10.0,10,KuhnerFelsenstein,0.0018246178881990284,sim-1835442223.msf,22284
SMC4K2PBF,10.0,11,ConsensusLogLL,-6448.731539218072,sim-1835442223.msf,22271
SMC4K2PBF,10.0,11,BestSampledLogLL,-6452.167652884141,sim-1835442223.msf,22271
SMC4K2PBF,10.0,11,PartitionMetric,8.0,sim-1835442223.msf,22271
SMC4K2PBF,10.0,11,RobinsonFouldsMetric,0.17906091417745515,sim-1835442223.msf,22271
SMC4K2PBF,10.0,11,KuhnerFelsenstein,0.0017209533851403292,sim-1835442223.msf,22271
SMC4K2PBF,10.0,12,ConsensusLogLL,-6465.882424451577,sim-1835442223.msf,22278
SMC4K2PBF,10.0,12,BestSampledLogLL,-6465.670828235503,sim-1835442223.msf,22278
SMC4K2PBF,10.0,12,PartitionMetric,8.0,sim-1835442223.msf,22278
SMC4K2PBF,10.0,12,RobinsonFouldsMetric,0.20207922499441175,sim-1835442223.msf,22278
SMC4K2PBF,10.0,12,KuhnerFelsenstein,0.0018211851723430336,sim-1835442223.msf,22278
SMC4K2PBF,10.0,13,ConsensusLogLL,-6496.179717502639,sim-1835442223.msf,22288
SMC4K2PBF,10.0,13,BestSampledLogLL,-6495.552985291228,sim-1835442223.msf,22288
SMC4K2PBF,10.0,13,PartitionMetric,8.0,sim-1835442223.msf,22288
SMC4K2PBF,10.0,13,RobinsonFouldsMetric,0.23303972030619588,sim-1835442223.msf,22288
SMC4K2PBF,10.0,13,KuhnerFelsenstein,0.0025096906142559492,sim-1835442223.msf,22288
SMC4K2PBF,10.0,14,ConsensusLogLL,-6552.497025275243,sim-1835442223.msf,22255
SMC4K2PBF,10.0,14,BestSampledLogLL,-6552.708438578735,sim-1835442223.msf,22255
SMC4K2PBF,10.0,14,PartitionMetric,16.0,sim-1835442223.msf,22255
SMC4K2PBF,10.0,14,RobinsonFouldsMetric,0.20711601552969294,sim-1835442223.msf,22255
SMC4K2PBF,10.0,14,KuhnerFelsenstein,0.0016991535385762265,sim-1835442223.msf,22255
SMC4K2PBF,10.0,15,ConsensusLogLL,-6518.126932532403,sim-1835442223.msf,22071
SMC4K2PBF,10.0,15,BestSampledLogLL,-6516.198919791634,sim-1835442223.msf,22071
SMC4K2PBF,10.0,15,PartitionMetric,16.0,sim-1835442223.msf,22071
SMC4K2PBF,10.0,15,RobinsonFouldsMetric,0.2108118526957036,sim-1835442223.msf,22071
SMC4K2PBF,10.0,15,KuhnerFelsenstein,0.0017810766396849772,sim-1835442223.msf,22071
SMC4K2PBF,10.0,16,ConsensusLogLL,-6479.079629824117,sim-1835442223.msf,22080
SMC4K2PBF,10.0,16,BestSampledLogLL,-6479.527001096643,sim-1835442223.msf,22080
SMC4K2PBF,10.0,16,PartitionMetric,12.0,sim-1835442223.msf,22080
SMC4K2PBF,10.0,16,RobinsonFouldsMetric,0.19596430495435507,sim-1835442223.msf,22080
SMC4K2PBF,10.0,16,KuhnerFelsenstein,0.002703202922281911,sim-1835442223.msf,22080
SMC4K2PBF,10.0,17,ConsensusLogLL,-6484.717167960843,sim-1835442223.msf,22115
SMC4K2PBF,10.0,17,BestSampledLogLL,-6485.742334458593,sim-1835442223.msf,22115
SMC4K2PBF,10.0,17,PartitionMetric,10.0,sim-1835442223.msf,22115
SMC4K2PBF,10.0,17,RobinsonFouldsMetric,0.200860218066558,sim-1835442223.msf,22115
