#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGS4K2P,5000.0,0,ConsensusLogLL,-8251.054963868977,mtprim9.phy.alter.msf,2343987
PGS4K2P,5000.0,0,BestSampledLogLL,-Infinity,mtprim9.phy.alter.msf,2343987
PGS4K2P,5000.0,0,PartitionMetric,6.0,mtprim9.phy.alter.msf,2343987
PGS4K2P,5000.0,0,RobinsonFouldsMetric,1.135,mtprim9.phy.alter.msf,2343987
PGS4K2P,5000.0,0,KuhnerFelsenstein,0.12135030500000003,mtprim9.phy.alter.msf,2343987
PGS4K2P,5000.0,1,ConsensusLogLL,-8428.168302637534,mtprim9.phy.alter.msf,2391452
PGS4K2P,5000.0,1,BestSampledLogLL,-Infinity,mtprim9.phy.alter.msf,2391452
PGS4K2P,5000.0,1,PartitionMetric,12.0,mtprim9.phy.alter.msf,2391452
PGS4K2P,5000.0,1,RobinsonFouldsMetric,1.3685,mtprim9.phy.alter.msf,2391452
PGS4K2P,5000.0,1,KuhnerFelsenstein,0.16372420500000004,mtprim9.phy.alter.msf,2391452
PGS4K2P,5000.0,2,ConsensusLogLL,-8851.821202912113,mtprim9.phy.alter.msf,2405152
PGS4K2P,5000.0,2,BestSampledLogLL,-Infinity,mtprim9.phy.alter.msf,2405152
PGS4K2P,5000.0,2,PartitionMetric,12.0,mtprim9.phy.alter.msf,2405152
PGS4K2P,5000.0,2,RobinsonFouldsMetric,1.5033500000000002,mtprim9.phy.alter.msf,2405152
PGS4K2P,5000.0,2,KuhnerFelsenstein,0.17553955749999997,mtprim9.phy.alter.msf,2405152
PGS4K2P,5000.0,3,ConsensusLogLL,-8089.658819291437,mtprim9.phy.alter.msf,2427483
PGS4K2P,5000.0,3,BestSampledLogLL,-Infinity,mtprim9.phy.alter.msf,2427483
PGS4K2P,5000.0,3,PartitionMetric,12.0,mtprim9.phy.alter.msf,2427483
PGS4K2P,5000.0,3,RobinsonFouldsMetric,1.2470500000000004,mtprim9.phy.alter.msf,2427483
PGS4K2P,5000.0,3,KuhnerFelsenstein,0.14210653250000005,mtprim9.phy.alter.msf,2427483
PGS4K2P,5000.0,4,ConsensusLogLL,-8354.84087837002,mtprim9.phy.alter.msf,2437048
PGS4K2P,5000.0,4,BestSampledLogLL,-Infinity,mtprim9.phy.alter.msf,2437048
PGS4K2P,5000.0,4,PartitionMetric,12.0,mtprim9.phy.alter.msf,2437048
PGS4K2P,5000.0,4,RobinsonFouldsMetric,1.4917500000000001,mtprim9.phy.alter.msf,2437048
PGS4K2P,5000.0,4,KuhnerFelsenstein,0.16920932250000004,mtprim9.phy.alter.msf,2437048
PGS4K2P,5000.0,5,ConsensusLogLL,-8293.292063472947,mtprim9.phy.alter.msf,2407960
PGS4K2P,5000.0,5,BestSampledLogLL,-Infinity,mtprim9.phy.alter.msf,2407960
PGS4K2P,5000.0,5,PartitionMetric,12.0,mtprim9.phy.alter.msf,2407960
PGS4K2P,5000.0,5,RobinsonFouldsMetric,1.45005,mtprim9.phy.alter.msf,2407960
PGS4K2P,5000.0,5,KuhnerFelsenstein,0.16311101250000007,mtprim9.phy.alter.msf,2407960
PGS4K2P,5000.0,6,ConsensusLogLL,-8391.212931161612,mtprim9.phy.alter.msf,2448653
PGS4K2P,5000.0,6,BestSampledLogLL,-Infinity,mtprim9.phy.alter.msf,2448653
PGS4K2P,5000.0,6,PartitionMetric,12.0,mtprim9.phy.alter.msf,2448653
PGS4K2P,5000.0,6,RobinsonFouldsMetric,1.3639000000000001,mtprim9.phy.alter.msf,2448653
PGS4K2P,5000.0,6,KuhnerFelsenstein,0.158514675,mtprim9.phy.alter.msf,2448653
PGS4K2P,5000.0,7,ConsensusLogLL,-7163.424585851017,mtprim9.phy.alter.msf,2473521
PGS4K2P,5000.0,7,BestSampledLogLL,-Infinity,mtprim9.phy.alter.msf,2473521
PGS4K2P,5000.0,7,PartitionMetric,12.0,mtprim9.phy.alter.msf,2473521
PGS4K2P,5000.0,7,RobinsonFouldsMetric,1.2077,mtprim9.phy.alter.msf,2473521
PGS4K2P,5000.0,7,KuhnerFelsenstein,0.126252035,mtprim9.phy.alter.msf,2473521
PGS4K2P,5000.0,8,ConsensusLogLL,-9287.69735192057,mtprim9.phy.alter.msf,2374249
PGS4K2P,5000.0,8,BestSampledLogLL,-Infinity,mtprim9.phy.alter.msf,2374249
PGS4K2P,5000.0,8,PartitionMetric,12.0,mtprim9.phy.alter.msf,2374249
PGS4K2P,5000.0,8,RobinsonFouldsMetric,1.5458500000000004,mtprim9.phy.alter.msf,2374249
PGS4K2P,5000.0,8,KuhnerFelsenstein,0.1791842625,mtprim9.phy.alter.msf,2374249
PGS4K2P,5000.0,9,ConsensusLogLL,-9129.660060683978,mtprim9.phy.alter.msf,2398066
PGS4K2P,5000.0,9,BestSampledLogLL,-Infinity,mtprim9.phy.alter.msf,2398066
PGS4K2P,5000.0,9,PartitionMetric,12.0,mtprim9.phy.alter.msf,2398066
PGS4K2P,5000.0,9,RobinsonFouldsMetric,1.3032500000000002,mtprim9.phy.alter.msf,2398066
PGS4K2P,5000.0,9,KuhnerFelsenstein,0.15350279250000004,mtprim9.phy.alter.msf,2398066
