#Iter,treeSize,trans2tranv,LogLikelihood
1,9,2.0516801591489155,-9526.811553796044
2,9,2.28750287568429,-5779.954499788712
3,9,2.28750287568429,-5823.996464284583
4,9,2.7856366726521054,-5714.225184544934
5,9,3.2260110660481116,-5782.616678019551
6,9,3.2260110660481116,-5656.939715525667
7,9,3.2260110660481116,-5660.05338935058
8,9,3.370483909013687,-5663.991032018733
9,9,3.370483909013687,-5729.138586984413
10,9,3.370483909013687,-5705.177525717792
11,9,3.370483909013687,-5703.4533432605795
12,9,3.370483909013687,-5667.782377028305
13,9,3.370483909013687,-5778.46665348711
14,9,3.3837147873212143,-5747.368309738245
15,9,3.299722615323698,-5653.163068796543
16,9,4.048067243109003,-5543.185636981232
17,9,4.061348424104665,-5748.5736135750485
18,9,4.437495005576099,-5639.360911282446
19,9,4.437495005576099,-5681.780374898242
20,9,4.437495005576099,-5638.107667089208
21,9,3.9990093696424056,-5654.17996574374
22,9,3.9990093696424056,-5707.91461296084
23,9,3.9622538705675936,-5494.186442373685
24,9,4.034910863952008,-5716.0486007042955
25,9,3.6269400456356027,-5680.835980293501
26,9,4.121096730401224,-5672.4292798500555
27,9,3.709977742131695,-5782.257527748468
28,9,3.5946819756338027,-5631.355185490973
29,9,3.5946819756338027,-5674.995719648944
30,9,3.5946819756338027,-5567.17637468407
31,9,3.6096974590284727,-5585.831150911683
32,9,3.522799247710842,-5718.693825688398
33,9,3.522799247710842,-5615.029557038992
34,9,3.522799247710842,-5562.270620560279
35,9,3.522799247710842,-5706.394848639041
36,9,3.522799247710842,-5639.21119567574
37,9,3.6025480768246863,-5595.087319559778
38,9,3.606163231365085,-5694.601950006738
39,9,3.606163231365085,-5610.361699026822
40,9,3.6903604879701533,-5579.790983988533
41,9,3.6903604879701533,-5738.841343790805
42,9,3.6903604879701533,-5786.720373193555
43,9,3.6903604879701533,-5685.858296316103
44,9,3.6903604879701533,-5731.106707362416
45,9,3.382990801900665,-5636.252543387703
46,9,3.478837912482415,-5740.779804124924
47,9,3.478837912482415,-5621.547575209569
48,9,3.478837912482415,-5691.506950125094
49,9,3.368998670806064,-5550.090076724501
50,9,3.8285019285237114,-5653.665164784768
51,9,3.8285019285237114,-5712.180407470025
52,9,3.8285019285237114,-5633.476360944538
53,9,3.8285019285237114,-5794.246523977317
54,9,3.8285019285237114,-5632.466294085171
55,9,3.8285019285237114,-5729.405022550539
56,9,3.8285019285237114,-5738.776428040911
57,9,3.8285019285237114,-5693.1977876690435
58,9,3.409438312613874,-5697.198257925183
59,9,3.561016000292464,-5702.660683313366
60,9,2.983357195001992,-5589.133457189237
61,9,2.983357195001992,-5775.521150833014
62,9,3.1258430811571825,-5613.108224953234
63,9,3.012796590119775,-5791.284655282329
64,9,3.249612265828538,-5576.112326878167
65,9,3.438146051093871,-5560.711986479116
66,9,3.438146051093871,-5663.96269270349
67,9,3.664323782480436,-5594.671466466531
68,9,3.982133760289137,-5677.88591566644
69,9,3.982133760289137,-5781.672837334318
70,9,3.232310613416925,-5668.324255094718
71,9,3.232310613416925,-5677.06415480123
72,9,3.817035603675704,-5752.855246976338
73,9,3.817035603675704,-5607.595034131938
74,9,3.817035603675704,-5737.477610596903
75,9,3.8681432462778407,-5752.5463366454105
76,9,3.908165995094981,-5746.546870054684
77,9,3.908165995094981,-5641.828638909881
78,9,3.908165995094981,-5754.622443111903
