#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGS4K2P,5000.0,0,ConsensusLogLL,-7534.150506319364,fish.msf,16375784
PGS4K2P,5000.0,0,BestSampledLogLL,-Infinity,fish.msf,16375784
PGS4K2P,5000.0,0,PartitionMetric,16.0,fish.msf,16375784
PGS4K2P,5000.0,0,RobinsonFouldsMetric,0.7962999999999999,fish.msf,16375784
PGS4K2P,5000.0,0,KuhnerFelsenstein,0.03984332000000002,fish.msf,16375784
PGS4K2P,5000.0,1,ConsensusLogLL,-6432.470923122943,fish.msf,16331826
PGS4K2P,5000.0,1,BestSampledLogLL,-Infinity,fish.msf,16331826
PGS4K2P,5000.0,1,PartitionMetric,18.0,fish.msf,16331826
PGS4K2P,5000.0,1,RobinsonFouldsMetric,0.72775,fish.msf,16331826
PGS4K2P,5000.0,1,KuhnerFelsenstein,0.03244687750000001,fish.msf,16331826
PGS4K2P,5000.0,2,ConsensusLogLL,-6175.69834348873,fish.msf,16321396
PGS4K2P,5000.0,2,BestSampledLogLL,-Infinity,fish.msf,16321396
PGS4K2P,5000.0,2,PartitionMetric,18.0,fish.msf,16321396
PGS4K2P,5000.0,2,RobinsonFouldsMetric,0.71145,fish.msf,16321396
PGS4K2P,5000.0,2,KuhnerFelsenstein,0.029903132500000002,fish.msf,16321396
PGS4K2P,5000.0,3,ConsensusLogLL,-6943.87494690526,fish.msf,16585852
PGS4K2P,5000.0,3,BestSampledLogLL,-Infinity,fish.msf,16585852
PGS4K2P,5000.0,3,PartitionMetric,18.0,fish.msf,16585852
PGS4K2P,5000.0,3,RobinsonFouldsMetric,0.663,fish.msf,16585852
PGS4K2P,5000.0,3,KuhnerFelsenstein,0.026755740000000004,fish.msf,16585852
PGS4K2P,5000.0,4,ConsensusLogLL,-6755.525659530735,fish.msf,17024566
PGS4K2P,5000.0,4,BestSampledLogLL,-Infinity,fish.msf,17024566
PGS4K2P,5000.0,4,PartitionMetric,18.0,fish.msf,17024566
PGS4K2P,5000.0,4,RobinsonFouldsMetric,0.9546499999999999,fish.msf,17024566
PGS4K2P,5000.0,4,KuhnerFelsenstein,0.0726649375,fish.msf,17024566
PGS4K2P,5000.0,5,ConsensusLogLL,-6804.18490779865,fish.msf,17019483
PGS4K2P,5000.0,5,BestSampledLogLL,-Infinity,fish.msf,17019483
PGS4K2P,5000.0,5,PartitionMetric,18.0,fish.msf,17019483
PGS4K2P,5000.0,5,RobinsonFouldsMetric,0.7682500000000002,fish.msf,17019483
PGS4K2P,5000.0,5,KuhnerFelsenstein,0.0362365325,fish.msf,17019483
PGS4K2P,5000.0,6,ConsensusLogLL,-6560.316194053128,fish.msf,16976511
PGS4K2P,5000.0,6,BestSampledLogLL,-Infinity,fish.msf,16976511
PGS4K2P,5000.0,6,PartitionMetric,18.0,fish.msf,16976511
PGS4K2P,5000.0,6,RobinsonFouldsMetric,0.58965,fish.msf,16976511
PGS4K2P,5000.0,6,KuhnerFelsenstein,0.020344287500000002,fish.msf,16976511
