#Method,IterScale,Repeat,Metric,Value,TreeName,Time
IPGS4K2PBF,4000.0,0,ConsensusLogLL,-2047.995684893714,sim-1835442223.msf,1495847
IPGS4K2PBF,4000.0,0,BestSampledLogLL,-Infinity,sim-1835442223.msf,1495847
IPGS4K2PBF,4000.0,0,PartitionMetric,0.0,sim-1835442223.msf,1495847
IPGS4K2PBF,4000.0,0,RobinsonFouldsMetric,0.21863662118164934,sim-1835442223.msf,1495847
IPGS4K2PBF,4000.0,0,KuhnerFelsenstein,0.005149375655720671,sim-1835442223.msf,1495847
IPGS4K2PBF,4000.0,1,ConsensusLogLL,-2047.5464381333256,sim-1835442223.msf,1456944
IPGS4K2PBF,4000.0,1,BestSampledLogLL,-Infinity,sim-1835442223.msf,1456944
IPGS4K2PBF,4000.0,1,PartitionMetric,2.0,sim-1835442223.msf,1456944
IPGS4K2PBF,4000.0,1,RobinsonFouldsMetric,0.21723046805614418,sim-1835442223.msf,1456944
IPGS4K2PBF,4000.0,1,KuhnerFelsenstein,0.005039000679815537,sim-1835442223.msf,1456944
IPGS4K2PBF,4000.0,2,ConsensusLogLL,-2046.2972946520829,sim-1835442223.msf,1456001
IPGS4K2PBF,4000.0,2,BestSampledLogLL,-Infinity,sim-1835442223.msf,1456001
IPGS4K2PBF,4000.0,2,PartitionMetric,0.0,sim-1835442223.msf,1456001
IPGS4K2PBF,4000.0,2,RobinsonFouldsMetric,0.21410662118164933,sim-1835442223.msf,1456001
IPGS4K2PBF,4000.0,2,KuhnerFelsenstein,0.004940230788577134,sim-1835442223.msf,1456001
IPGS4K2PBF,4000.0,3,ConsensusLogLL,-2048.106343030021,sim-1835442223.msf,1455989
IPGS4K2PBF,4000.0,3,BestSampledLogLL,-Infinity,sim-1835442223.msf,1455989
IPGS4K2PBF,4000.0,3,PartitionMetric,0.0,sim-1835442223.msf,1455989
IPGS4K2PBF,4000.0,3,RobinsonFouldsMetric,0.21725662118164932,sim-1835442223.msf,1455989
IPGS4K2PBF,4000.0,3,KuhnerFelsenstein,0.0046761800582260475,sim-1835442223.msf,1455989
IPGS4K2PBF,4000.0,4,ConsensusLogLL,-2046.8254335640277,sim-1835442223.msf,1456768
IPGS4K2PBF,4000.0,4,BestSampledLogLL,-Infinity,sim-1835442223.msf,1456768
IPGS4K2PBF,4000.0,4,PartitionMetric,0.0,sim-1835442223.msf,1456768
IPGS4K2PBF,4000.0,4,RobinsonFouldsMetric,0.21402662118164922,sim-1835442223.msf,1456768
IPGS4K2PBF,4000.0,4,KuhnerFelsenstein,0.004699250208588468,sim-1835442223.msf,1456768
IPGS4K2PBF,4000.0,5,ConsensusLogLL,-2047.7889948903617,sim-1835442223.msf,1457032
IPGS4K2PBF,4000.0,5,BestSampledLogLL,-Infinity,sim-1835442223.msf,1457032
IPGS4K2PBF,4000.0,5,PartitionMetric,0.0,sim-1835442223.msf,1457032
IPGS4K2PBF,4000.0,5,RobinsonFouldsMetric,0.21904662118164925,sim-1835442223.msf,1457032
IPGS4K2PBF,4000.0,5,KuhnerFelsenstein,0.0051614651276398775,sim-1835442223.msf,1457032
IPGS4K2PBF,4000.0,6,ConsensusLogLL,-2047.27358417367,sim-1835442223.msf,1460701
IPGS4K2PBF,4000.0,6,BestSampledLogLL,-Infinity,sim-1835442223.msf,1460701
IPGS4K2PBF,4000.0,6,PartitionMetric,2.0,sim-1835442223.msf,1460701
IPGS4K2PBF,4000.0,6,RobinsonFouldsMetric,0.22058662118164923,sim-1835442223.msf,1460701
IPGS4K2PBF,4000.0,6,KuhnerFelsenstein,0.005227917528075801,sim-1835442223.msf,1460701
IPGS4K2PBF,4000.0,7,ConsensusLogLL,-2045.7690254928373,sim-1835442223.msf,1462329
IPGS4K2PBF,4000.0,7,BestSampledLogLL,-Infinity,sim-1835442223.msf,1462329
IPGS4K2PBF,4000.0,7,PartitionMetric,0.0,sim-1835442223.msf,1462329
IPGS4K2PBF,4000.0,7,RobinsonFouldsMetric,0.2162003088655709,sim-1835442223.msf,1462329
IPGS4K2PBF,4000.0,7,KuhnerFelsenstein,0.00497338806192354,sim-1835442223.msf,1462329
IPGS4K2PBF,4000.0,8,ConsensusLogLL,-2047.0752886072532,sim-1835442223.msf,1459575
IPGS4K2PBF,4000.0,8,BestSampledLogLL,-Infinity,sim-1835442223.msf,1459575
IPGS4K2PBF,4000.0,8,PartitionMetric,0.0,sim-1835442223.msf,1459575
IPGS4K2PBF,4000.0,8,RobinsonFouldsMetric,0.2164266211816492,sim-1835442223.msf,1459575
IPGS4K2PBF,4000.0,8,KuhnerFelsenstein,0.004813528247451763,sim-1835442223.msf,1459575
IPGS4K2PBF,4000.0,9,ConsensusLogLL,-2047.3246118472748,sim-1835442223.msf,1460623
IPGS4K2PBF,4000.0,9,BestSampledLogLL,-Infinity,sim-1835442223.msf,1460623
IPGS4K2PBF,4000.0,9,PartitionMetric,0.0,sim-1835442223.msf,1460623
IPGS4K2PBF,4000.0,9,RobinsonFouldsMetric,0.21677030886557086,sim-1835442223.msf,1460623
IPGS4K2PBF,4000.0,9,KuhnerFelsenstein,0.004998266241425256,sim-1835442223.msf,1460623
