#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGS4K2PBF,4000.0,0,ConsensusLogLL,-2705.2987505017018,sim--706515689.msf,1812444
PGS4K2PBF,4000.0,0,BestSampledLogLL,-Infinity,sim--706515689.msf,1812444
PGS4K2PBF,4000.0,0,PartitionMetric,6.0,sim--706515689.msf,1812444
PGS4K2PBF,4000.0,0,RobinsonFouldsMetric,0.17004086662306966,sim--706515689.msf,1812444
PGS4K2PBF,4000.0,0,KuhnerFelsenstein,0.001317350200300423,sim--706515689.msf,1812444
PGS4K2PBF,4000.0,1,ConsensusLogLL,-2751.6995907366763,sim--706515689.msf,1661326
PGS4K2PBF,4000.0,1,BestSampledLogLL,-Infinity,sim--706515689.msf,1661326
PGS4K2PBF,4000.0,1,PartitionMetric,4.0,sim--706515689.msf,1661326
PGS4K2PBF,4000.0,1,RobinsonFouldsMetric,0.18193476472491357,sim--706515689.msf,1661326
PGS4K2PBF,4000.0,1,KuhnerFelsenstein,0.0022703063097885383,sim--706515689.msf,1661326
PGS4K2PBF,4000.0,2,ConsensusLogLL,-2788.6387001945395,sim--706515689.msf,1729324
PGS4K2PBF,4000.0,2,BestSampledLogLL,-Infinity,sim--706515689.msf,1729324
PGS4K2PBF,4000.0,2,PartitionMetric,8.0,sim--706515689.msf,1729324
PGS4K2PBF,4000.0,2,RobinsonFouldsMetric,0.1742436453202017,sim--706515689.msf,1729324
PGS4K2PBF,4000.0,2,KuhnerFelsenstein,0.0018153124654688678,sim--706515689.msf,1729324
PGS4K2PBF,4000.0,3,ConsensusLogLL,-2679.616724652392,sim--706515689.msf,1526454
PGS4K2PBF,4000.0,3,BestSampledLogLL,-Infinity,sim--706515689.msf,1526454
PGS4K2PBF,4000.0,3,PartitionMetric,2.0,sim--706515689.msf,1526454
PGS4K2PBF,4000.0,3,RobinsonFouldsMetric,0.1565411749763128,sim--706515689.msf,1526454
PGS4K2PBF,4000.0,3,KuhnerFelsenstein,0.0016360694625728591,sim--706515689.msf,1526454
PGS4K2PBF,4000.0,4,ConsensusLogLL,-2817.2119637117275,sim--706515689.msf,1586540
PGS4K2PBF,4000.0,4,BestSampledLogLL,-Infinity,sim--706515689.msf,1586540
PGS4K2PBF,4000.0,4,PartitionMetric,8.0,sim--706515689.msf,1586540
PGS4K2PBF,4000.0,4,RobinsonFouldsMetric,0.22697591112417087,sim--706515689.msf,1586540
PGS4K2PBF,4000.0,4,KuhnerFelsenstein,0.0031623624734850014,sim--706515689.msf,1586540
PGS4K2PBF,4000.0,5,ConsensusLogLL,-2754.8812900461407,sim--706515689.msf,1546026
PGS4K2PBF,4000.0,5,BestSampledLogLL,-Infinity,sim--706515689.msf,1546026
PGS4K2PBF,4000.0,5,PartitionMetric,4.0,sim--706515689.msf,1546026
PGS4K2PBF,4000.0,5,RobinsonFouldsMetric,0.21371547891063103,sim--706515689.msf,1546026
PGS4K2PBF,4000.0,5,KuhnerFelsenstein,0.002797164661602177,sim--706515689.msf,1546026
PGS4K2PBF,4000.0,6,ConsensusLogLL,-2754.1638403439756,sim--706515689.msf,1363827
PGS4K2PBF,4000.0,6,BestSampledLogLL,-Infinity,sim--706515689.msf,1363827
PGS4K2PBF,4000.0,6,PartitionMetric,6.0,sim--706515689.msf,1363827
PGS4K2PBF,4000.0,6,RobinsonFouldsMetric,0.18523829640221148,sim--706515689.msf,1363827
PGS4K2PBF,4000.0,6,KuhnerFelsenstein,0.002225817825598408,sim--706515689.msf,1363827
PGS4K2PBF,4000.0,7,ConsensusLogLL,-2697.2626490198318,sim--706515689.msf,1272252
PGS4K2PBF,4000.0,7,BestSampledLogLL,-Infinity,sim--706515689.msf,1272252
PGS4K2PBF,4000.0,7,PartitionMetric,4.0,sim--706515689.msf,1272252
PGS4K2PBF,4000.0,7,RobinsonFouldsMetric,0.1985466903546962,sim--706515689.msf,1272252
PGS4K2PBF,4000.0,7,KuhnerFelsenstein,0.0021874233449124163,sim--706515689.msf,1272252
PGS4K2PBF,4000.0,8,ConsensusLogLL,-2894.4914300920827,sim--706515689.msf,1316681
PGS4K2PBF,4000.0,8,BestSampledLogLL,-Infinity,sim--706515689.msf,1316681
PGS4K2PBF,4000.0,8,PartitionMetric,12.0,sim--706515689.msf,1316681
PGS4K2PBF,4000.0,8,RobinsonFouldsMetric,0.3299559364850285,sim--706515689.msf,1316681
PGS4K2PBF,4000.0,8,KuhnerFelsenstein,0.006864628089896427,sim--706515689.msf,1316681
PGS4K2PBF,4000.0,9,ConsensusLogLL,-2716.4307123237677,sim--706515689.msf,1436050
PGS4K2PBF,4000.0,9,BestSampledLogLL,-Infinity,sim--706515689.msf,1436050
PGS4K2PBF,4000.0,9,PartitionMetric,6.0,sim--706515689.msf,1436050
PGS4K2PBF,4000.0,9,RobinsonFouldsMetric,0.20116025733787996,sim--706515689.msf,1436050
PGS4K2PBF,4000.0,9,KuhnerFelsenstein,0.0021748071395214295,sim--706515689.msf,1436050
