"","#Method","IterScale","Repeat","Metric","Value","TreeName","Time","PGSExperiments.iterScalings","gen.nTaxa"
"649","SMC4K2P",15,9,"RobinsonFouldsMetric",0.202831163605409,"sim--639330916.msf",73272,15,40
"650","SMC4K2P",15,9,"KuhnerFelsenstein",0.00102306500684684,"sim--639330916.msf",73272,15,40
"651","SMC4K2P",15,0,"ConsensusLogLL",-4502.24871742584,"sim-1357050286.msf",86988,15,40
"652","SMC4K2P",15,0,"BestSampledLogLL",-4500.92565721716,"sim-1357050286.msf",86988,15,40
"653","SMC4K2P",15,0,"PartitionMetric",10,"sim-1357050286.msf",86988,15,40
"654","SMC4K2P",15,0,"RobinsonFouldsMetric",0.216415856916751,"sim-1357050286.msf",86988,15,40
"655","SMC4K2P",15,0,"KuhnerFelsenstein",0.001085193561805,"sim-1357050286.msf",86988,15,40
"656","SMC4K2P",15,1,"ConsensusLogLL",-4464.09474905251,"sim-1357050286.msf",83615,15,40
"657","SMC4K2P",15,1,"BestSampledLogLL",-4463.88142591818,"sim-1357050286.msf",83615,15,40
"658","SMC4K2P",15,1,"PartitionMetric",8,"sim-1357050286.msf",83615,15,40
"659","SMC4K2P",15,1,"RobinsonFouldsMetric",0.14874569071012,"sim-1357050286.msf",83615,15,40
"660","SMC4K2P",15,1,"KuhnerFelsenstein",0.000648341141141189,"sim-1357050286.msf",83615,15,40
"661","SMC4K2P",15,2,"ConsensusLogLL",-4472.90775074838,"sim-1357050286.msf",90108,15,40
"662","SMC4K2P",15,2,"BestSampledLogLL",-4474.10018212032,"sim-1357050286.msf",90108,15,40
"663","SMC4K2P",15,2,"PartitionMetric",8,"sim-1357050286.msf",90108,15,40
"664","SMC4K2P",15,2,"RobinsonFouldsMetric",0.167617945301044,"sim-1357050286.msf",90108,15,40
"665","SMC4K2P",15,2,"KuhnerFelsenstein",0.000775432190261888,"sim-1357050286.msf",90108,15,40
"666","SMC4K2P",15,3,"ConsensusLogLL",-4491.44859355405,"sim-1357050286.msf",92956,15,40
"667","SMC4K2P",15,3,"BestSampledLogLL",-4490.10572639436,"sim-1357050286.msf",92956,15,40
"668","SMC4K2P",15,3,"PartitionMetric",16,"sim-1357050286.msf",92956,15,40
"669","SMC4K2P",15,3,"RobinsonFouldsMetric",0.199031255840974,"sim-1357050286.msf",92956,15,40
"670","SMC4K2P",15,3,"KuhnerFelsenstein",0.000968247879053777,"sim-1357050286.msf",92956,15,40
"671","SMC4K2P",15,4,"ConsensusLogLL",-4483.72167564153,"sim-1357050286.msf",90213,15,40
"672","SMC4K2P",15,4,"BestSampledLogLL",-4483.21030873442,"sim-1357050286.msf",90213,15,40
"673","SMC4K2P",15,4,"PartitionMetric",8,"sim-1357050286.msf",90213,15,40
"674","SMC4K2P",15,4,"RobinsonFouldsMetric",0.205763786249356,"sim-1357050286.msf",90213,15,40
"675","SMC4K2P",15,4,"KuhnerFelsenstein",0.00094616356697004,"sim-1357050286.msf",90213,15,40
"676","SMC4K2P",15,5,"ConsensusLogLL",-4462.94452350622,"sim-1357050286.msf",84843,15,40
"677","SMC4K2P",15,5,"BestSampledLogLL",-4461.46703023553,"sim-1357050286.msf",84843,15,40
"678","SMC4K2P",15,5,"PartitionMetric",8,"sim-1357050286.msf",84843,15,40
"679","SMC4K2P",15,5,"RobinsonFouldsMetric",0.139861662924634,"sim-1357050286.msf",84843,15,40
"680","SMC4K2P",15,5,"KuhnerFelsenstein",0.000568381765264389,"sim-1357050286.msf",84843,15,40
"681","SMC4K2P",15,6,"ConsensusLogLL",-4487.49652318874,"sim-1357050286.msf",97846,15,40
"682","SMC4K2P",15,6,"BestSampledLogLL",-4486.31290945808,"sim-1357050286.msf",97846,15,40
"683","SMC4K2P",15,6,"PartitionMetric",14,"sim-1357050286.msf",97846,15,40
"684","SMC4K2P",15,6,"RobinsonFouldsMetric",0.182216413851387,"sim-1357050286.msf",97846,15,40
"685","SMC4K2P",15,6,"KuhnerFelsenstein",0.000807562798004654,"sim-1357050286.msf",97846,15,40
"686","SMC4K2P",15,7,"ConsensusLogLL",-4473.84090773431,"sim-1357050286.msf",87612,15,40
"687","SMC4K2P",15,7,"BestSampledLogLL",-4470.93374928991,"sim-1357050286.msf",87612,15,40
"688","SMC4K2P",15,7,"PartitionMetric",8,"sim-1357050286.msf",87612,15,40
"689","SMC4K2P",15,7,"RobinsonFouldsMetric",0.161402961019736,"sim-1357050286.msf",87612,15,40
"690","SMC4K2P",15,7,"KuhnerFelsenstein",0.000765961216548978,"sim-1357050286.msf",87612,15,40
"691","SMC4K2P",15,8,"ConsensusLogLL",-4463.72452465309,"sim-1357050286.msf",86484,15,40
"692","SMC4K2P",15,8,"BestSampledLogLL",-4463.52155260842,"sim-1357050286.msf",86484,15,40
"693","SMC4K2P",15,8,"PartitionMetric",8,"sim-1357050286.msf",86484,15,40
"694","SMC4K2P",15,8,"RobinsonFouldsMetric",0.151952323507436,"sim-1357050286.msf",86484,15,40
"695","SMC4K2P",15,8,"KuhnerFelsenstein",0.00068902349583065,"sim-1357050286.msf",86484,15,40
"696","SMC4K2P",15,9,"ConsensusLogLL",-4488.4417684031,"sim-1357050286.msf",91776,15,40
"697","SMC4K2P",15,9,"BestSampledLogLL",-4487.42728829317,"sim-1357050286.msf",91776,15,40
"698","SMC4K2P",15,9,"PartitionMetric",12,"sim-1357050286.msf",91776,15,40
"699","SMC4K2P",15,9,"RobinsonFouldsMetric",0.194291171906293,"sim-1357050286.msf",91776,15,40
"700","SMC4K2P",15,9,"KuhnerFelsenstein",0.000903062786169552,"sim-1357050286.msf",91776,15,40
"701","SMC4K2P",15,0,"ConsensusLogLL",-6541.43209786246,"sim-1980128383.msf",98167,15,40
"702","SMC4K2P",15,0,"BestSampledLogLL",-6540.9006890481,"sim-1980128383.msf",98167,15,40
"703","SMC4K2P",15,0,"PartitionMetric",16,"sim-1980128383.msf",98167,15,40
"704","SMC4K2P",15,0,"RobinsonFouldsMetric",0.291963271338046,"sim-1980128383.msf",98167,15,40
"705","SMC4K2P",15,0,"KuhnerFelsenstein",0.00306409082850061,"sim-1980128383.msf",98167,15,40
"706","SMC4K2P",15,1,"ConsensusLogLL",-6525.15562627914,"sim-1980128383.msf",114335,15,40
"707","SMC4K2P",15,1,"BestSampledLogLL",-6524.12616498978,"sim-1980128383.msf",114335,15,40
"708","SMC4K2P",15,1,"PartitionMetric",16,"sim-1980128383.msf",114335,15,40
"709","SMC4K2P",15,1,"RobinsonFouldsMetric",0.242880426134185,"sim-1980128383.msf",114335,15,40
"710","SMC4K2P",15,1,"KuhnerFelsenstein",0.002407576089725,"sim-1980128383.msf",114335,15,40
"711","SMC4K2P",15,2,"ConsensusLogLL",-6526.26025677891,"sim-1980128383.msf",103436,15,40
"712","SMC4K2P",15,2,"BestSampledLogLL",-6525.71969816637,"sim-1980128383.msf",103436,15,40
"713","SMC4K2P",15,2,"PartitionMetric",16,"sim-1980128383.msf",103436,15,40
"714","SMC4K2P",15,2,"RobinsonFouldsMetric",0.248519291784234,"sim-1980128383.msf",103436,15,40
"715","SMC4K2P",15,2,"KuhnerFelsenstein",0.00244247204598545,"sim-1980128383.msf",103436,15,40
"716","SMC4K2P",15,3,"ConsensusLogLL",-6540.67706062042,"sim-1980128383.msf",68999,15,40
"717","SMC4K2P",15,3,"BestSampledLogLL",-6536.76954590981,"sim-1980128383.msf",68999,15,40
"718","SMC4K2P",15,3,"PartitionMetric",16,"sim-1980128383.msf",68999,15,40
"719","SMC4K2P",15,3,"RobinsonFouldsMetric",0.285304339316582,"sim-1980128383.msf",68999,15,40
"720","SMC4K2P",15,3,"KuhnerFelsenstein",0.00281817075936345,"sim-1980128383.msf",68999,15,40
"721","SMC4K2P",15,4,"ConsensusLogLL",-6529.2722424476,"sim-1980128383.msf",57742,15,40
"722","SMC4K2P",15,4,"BestSampledLogLL",-6529.91289394389,"sim-1980128383.msf",57742,15,40
"723","SMC4K2P",15,4,"PartitionMetric",16,"sim-1980128383.msf",57742,15,40
"724","SMC4K2P",15,4,"RobinsonFouldsMetric",0.260199778478579,"sim-1980128383.msf",57742,15,40
"725","SMC4K2P",15,4,"KuhnerFelsenstein",0.00261597972691463,"sim-1980128383.msf",57742,15,40
"726","SMC4K2P",15,5,"ConsensusLogLL",-6524.51149289732,"sim-1980128383.msf",77476,15,40
"727","SMC4K2P",15,5,"BestSampledLogLL",-6524.54213133147,"sim-1980128383.msf",77476,15,40
"728","SMC4K2P",15,5,"PartitionMetric",16,"sim-1980128383.msf",77476,15,40
"729","SMC4K2P",15,5,"RobinsonFouldsMetric",0.26406116762991,"sim-1980128383.msf",77476,15,40
"730","SMC4K2P",15,5,"KuhnerFelsenstein",0.00265372361422818,"sim-1980128383.msf",77476,15,40
"731","SMC4K2P",15,6,"ConsensusLogLL",-6542.37612076463,"sim-1980128383.msf",95035,15,40
"732","SMC4K2P",15,6,"BestSampledLogLL",-6544.24414356086,"sim-1980128383.msf",95035,15,40
"733","SMC4K2P",15,6,"PartitionMetric",16,"sim-1980128383.msf",95035,15,40
"734","SMC4K2P",15,6,"RobinsonFouldsMetric",0.291587511126274,"sim-1980128383.msf",95035,15,40
"735","SMC4K2P",15,6,"KuhnerFelsenstein",0.00291686683310764,"sim-1980128383.msf",95035,15,40
"736","SMC4K2P",15,7,"ConsensusLogLL",-6519.66744458238,"sim-1980128383.msf",128266,15,40
"737","SMC4K2P",15,7,"BestSampledLogLL",-6518.95542555082,"sim-1980128383.msf",128266,15,40
"738","SMC4K2P",15,7,"PartitionMetric",14,"sim-1980128383.msf",128266,15,40
"739","SMC4K2P",15,7,"RobinsonFouldsMetric",0.250456755635245,"sim-1980128383.msf",128266,15,40
"740","SMC4K2P",15,7,"KuhnerFelsenstein",0.00240702200679486,"sim-1980128383.msf",128266,15,40
"741","SMC4K2P",15,8,"ConsensusLogLL",-6544.93423569117,"sim-1980128383.msf",108474,15,40
"742","SMC4K2P",15,8,"BestSampledLogLL",-6544.84424659689,"sim-1980128383.msf",108474,15,40
"743","SMC4K2P",15,8,"PartitionMetric",18,"sim-1980128383.msf",108474,15,40
"744","SMC4K2P",15,8,"RobinsonFouldsMetric",0.294177779246825,"sim-1980128383.msf",108474,15,40
"745","SMC4K2P",15,8,"KuhnerFelsenstein",0.00290048136181023,"sim-1980128383.msf",108474,15,40
"746","SMC4K2P",15,9,"ConsensusLogLL",-6523.03900266009,"sim-1980128383.msf",99817,15,40
"747","SMC4K2P",15,9,"BestSampledLogLL",-6522.75346373434,"sim-1980128383.msf",99817,15,40
"748","SMC4K2P",15,9,"PartitionMetric",14,"sim-1980128383.msf",99817,15,40
"749","SMC4K2P",15,9,"RobinsonFouldsMetric",0.252775750979342,"sim-1980128383.msf",99817,15,40
"750","SMC4K2P",15,9,"KuhnerFelsenstein",0.0024568034069111,"sim-1980128383.msf",99817,15,40
"751","SMC4K2P",45,0,"ConsensusLogLL",-4381.14433358641,"sim--121914365.msf",129475,45,20
"752","SMC4K2P",45,0,"BestSampledLogLL",-4380.32952721539,"sim--121914365.msf",129475,45,20
"753","SMC4K2P",45,0,"PartitionMetric",8,"sim--121914365.msf",129475,45,20
"754","SMC4K2P",45,0,"RobinsonFouldsMetric",0.148464103343536,"sim--121914365.msf",129475,45,20
"755","SMC4K2P",45,0,"KuhnerFelsenstein",0.00150711651787827,"sim--121914365.msf",129475,45,20
"756","SMC4K2P",45,1,"ConsensusLogLL",-4381.42678255253,"sim--121914365.msf",102044,45,20
"757","SMC4K2P",45,1,"BestSampledLogLL",-4379.12708548804,"sim--121914365.msf",102044,45,20
"758","SMC4K2P",45,1,"PartitionMetric",8,"sim--121914365.msf",102044,45,20
"759","SMC4K2P",45,1,"RobinsonFouldsMetric",0.154487813883846,"sim--121914365.msf",102044,45,20
"760","SMC4K2P",45,1,"KuhnerFelsenstein",0.00152880207559201,"sim--121914365.msf",102044,45,20
"761","SMC4K2P",45,2,"ConsensusLogLL",-4379.89854359051,"sim--121914365.msf",108797,45,20
"762","SMC4K2P",45,2,"BestSampledLogLL",-4378.38588760598,"sim--121914365.msf",108797,45,20
"763","SMC4K2P",45,2,"PartitionMetric",8,"sim--121914365.msf",108797,45,20
"764","SMC4K2P",45,2,"RobinsonFouldsMetric",0.155357552367333,"sim--121914365.msf",108797,45,20
"765","SMC4K2P",45,2,"KuhnerFelsenstein",0.00153956478119493,"sim--121914365.msf",108797,45,20
"766","SMC4K2P",45,3,"ConsensusLogLL",-4380.6722083651,"sim--121914365.msf",118189,45,20
"767","SMC4K2P",45,3,"BestSampledLogLL",-4381.0558903257,"sim--121914365.msf",118189,45,20
"768","SMC4K2P",45,3,"PartitionMetric",8,"sim--121914365.msf",118189,45,20
"769","SMC4K2P",45,3,"RobinsonFouldsMetric",0.152314103343536,"sim--121914365.msf",118189,45,20
"770","SMC4K2P",45,3,"KuhnerFelsenstein",0.00153352785060542,"sim--121914365.msf",118189,45,20
"771","SMC4K2P",45,4,"ConsensusLogLL",-4379.83107006313,"sim--121914365.msf",98871,45,20
"772","SMC4K2P",45,4,"BestSampledLogLL",-4378.78384013508,"sim--121914365.msf",98871,45,20
"773","SMC4K2P",45,4,"PartitionMetric",8,"sim--121914365.msf",98871,45,20
"774","SMC4K2P",45,4,"RobinsonFouldsMetric",0.14206086108931,"sim--121914365.msf",98871,45,20
"775","SMC4K2P",45,4,"KuhnerFelsenstein",0.00134021720136145,"sim--121914365.msf",98871,45,20
"776","SMC4K2P",45,5,"ConsensusLogLL",-4380.66221757818,"sim--121914365.msf",116091,45,20
"777","SMC4K2P",45,5,"BestSampledLogLL",-4381.1000151727,"sim--121914365.msf",116091,45,20
"778","SMC4K2P",45,5,"PartitionMetric",8,"sim--121914365.msf",116091,45,20
"779","SMC4K2P",45,5,"RobinsonFouldsMetric",0.149461262907643,"sim--121914365.msf",116091,45,20
"780","SMC4K2P",45,5,"KuhnerFelsenstein",0.00144792490291648,"sim--121914365.msf",116091,45,20
"781","SMC4K2P",45,6,"ConsensusLogLL",-4380.08247071449,"sim--121914365.msf",124333,45,20
"782","SMC4K2P",45,6,"BestSampledLogLL",-4379.23569185715,"sim--121914365.msf",124333,45,20
"783","SMC4K2P",45,6,"PartitionMetric",8,"sim--121914365.msf",124333,45,20
"784","SMC4K2P",45,6,"RobinsonFouldsMetric",0.163037150549,"sim--121914365.msf",124333,45,20
"785","SMC4K2P",45,6,"KuhnerFelsenstein",0.00160648238025773,"sim--121914365.msf",124333,45,20
"786","SMC4K2P",45,7,"ConsensusLogLL",-4378.75127323294,"sim--121914365.msf",119937,45,20
"787","SMC4K2P",45,7,"BestSampledLogLL",-4379.85537341128,"sim--121914365.msf",119937,45,20
"788","SMC4K2P",45,7,"PartitionMetric",8,"sim--121914365.msf",119937,45,20
"789","SMC4K2P",45,7,"RobinsonFouldsMetric",0.144537412065513,"sim--121914365.msf",119937,45,20
"790","SMC4K2P",45,7,"KuhnerFelsenstein",0.00155663163348073,"sim--121914365.msf",119937,45,20
"791","SMC4K2P",45,8,"ConsensusLogLL",-4379.27826640648,"sim--121914365.msf",113163,45,20
"792","SMC4K2P",45,8,"BestSampledLogLL",-4379.96104987521,"sim--121914365.msf",113163,45,20
"793","SMC4K2P",45,8,"PartitionMetric",8,"sim--121914365.msf",113163,45,20
"794","SMC4K2P",45,8,"RobinsonFouldsMetric",0.142461262907643,"sim--121914365.msf",113163,45,20
"795","SMC4K2P",45,8,"KuhnerFelsenstein",0.00135844657518837,"sim--121914365.msf",113163,45,20
"796","SMC4K2P",45,9,"ConsensusLogLL",-4380.18004314022,"sim--121914365.msf",116697,45,20
"797","SMC4K2P",45,9,"BestSampledLogLL",-4379.34449256972,"sim--121914365.msf",116697,45,20
"798","SMC4K2P",45,9,"PartitionMetric",8,"sim--121914365.msf",116697,45,20
"799","SMC4K2P",45,9,"RobinsonFouldsMetric",0.14674086108931,"sim--121914365.msf",116697,45,20
"800","SMC4K2P",45,9,"KuhnerFelsenstein",0.00141251121010085,"sim--121914365.msf",116697,45,20
"801","SMC4K2P",45,0,"ConsensusLogLL",-4198.09109263013,"sim--127189486.msf",139708,45,20
"802","SMC4K2P",45,0,"BestSampledLogLL",-4198.25336013059,"sim--127189486.msf",139708,45,20
"803","SMC4K2P",45,0,"PartitionMetric",6,"sim--127189486.msf",139708,45,20
"804","SMC4K2P",45,0,"RobinsonFouldsMetric",0.0793539255855222,"sim--127189486.msf",139708,45,20
"805","SMC4K2P",45,0,"KuhnerFelsenstein",0.000251431672583088,"sim--127189486.msf",139708,45,20
"806","SMC4K2P",45,1,"ConsensusLogLL",-4194.28253876446,"sim--127189486.msf",126517,45,20
"807","SMC4K2P",45,1,"BestSampledLogLL",-4195.81265810997,"sim--127189486.msf",126517,45,20
"808","SMC4K2P",45,1,"PartitionMetric",6,"sim--127189486.msf",126517,45,20
"809","SMC4K2P",45,1,"RobinsonFouldsMetric",0.0867954730170079,"sim--127189486.msf",126517,45,20
"810","SMC4K2P",45,1,"KuhnerFelsenstein",0.000347392787564767,"sim--127189486.msf",126517,45,20
"811","SMC4K2P",45,2,"ConsensusLogLL",-4193.22135960499,"sim--127189486.msf",145139,45,20
"812","SMC4K2P",45,2,"BestSampledLogLL",-4192.2639813964,"sim--127189486.msf",145139,45,20
"813","SMC4K2P",45,2,"PartitionMetric",6,"sim--127189486.msf",145139,45,20
"814","SMC4K2P",45,2,"RobinsonFouldsMetric",0.0827579053324835,"sim--127189486.msf",145139,45,20
"815","SMC4K2P",45,2,"KuhnerFelsenstein",0.000292153433820898,"sim--127189486.msf",145139,45,20
"816","SMC4K2P",45,3,"ConsensusLogLL",-4193.84146660679,"sim--127189486.msf",155280,45,20
"817","SMC4K2P",45,3,"BestSampledLogLL",-4193.13939085661,"sim--127189486.msf",155280,45,20
"818","SMC4K2P",45,3,"PartitionMetric",6,"sim--127189486.msf",155280,45,20
"819","SMC4K2P",45,3,"RobinsonFouldsMetric",0.0709656912789013,"sim--127189486.msf",155280,45,20
"820","SMC4K2P",45,3,"KuhnerFelsenstein",0.000242642101837558,"sim--127189486.msf",155280,45,20
"821","SMC4K2P",45,4,"ConsensusLogLL",-4193.8227484998,"sim--127189486.msf",116867,45,20
"822","SMC4K2P",45,4,"BestSampledLogLL",-4194.69161709843,"sim--127189486.msf",116867,45,20
"823","SMC4K2P",45,4,"PartitionMetric",6,"sim--127189486.msf",116867,45,20
"824","SMC4K2P",45,4,"RobinsonFouldsMetric",0.0782419759242051,"sim--127189486.msf",116867,45,20
"825","SMC4K2P",45,4,"KuhnerFelsenstein",0.000267189302604687,"sim--127189486.msf",116867,45,20
"826","SMC4K2P",45,5,"ConsensusLogLL",-4196.29734058041,"sim--127189486.msf",107479,45,20
"827","SMC4K2P",45,5,"BestSampledLogLL",-4196.80465101794,"sim--127189486.msf",107479,45,20
"828","SMC4K2P",45,5,"PartitionMetric",6,"sim--127189486.msf",107479,45,20
"829","SMC4K2P",45,5,"RobinsonFouldsMetric",0.0914104629748608,"sim--127189486.msf",107479,45,20
"830","SMC4K2P",45,5,"KuhnerFelsenstein",0.000313909974178061,"sim--127189486.msf",107479,45,20
"831","SMC4K2P",45,6,"ConsensusLogLL",-4192.61803628528,"sim--127189486.msf",150020,45,20
"832","SMC4K2P",45,6,"BestSampledLogLL",-4193.10716393297,"sim--127189486.msf",150020,45,20
"833","SMC4K2P",45,6,"PartitionMetric",6,"sim--127189486.msf",150020,45,20
"834","SMC4K2P",45,6,"RobinsonFouldsMetric",0.0796019548651401,"sim--127189486.msf",150020,45,20
"835","SMC4K2P",45,6,"KuhnerFelsenstein",0.000283312542313305,"sim--127189486.msf",150020,45,20
"836","SMC4K2P",45,7,"ConsensusLogLL",-4203.58351306603,"sim--127189486.msf",173839,45,20
"837","SMC4K2P",45,7,"BestSampledLogLL",-4203.13313151227,"sim--127189486.msf",173839,45,20
"838","SMC4K2P",45,7,"PartitionMetric",6,"sim--127189486.msf",173839,45,20
"839","SMC4K2P",45,7,"RobinsonFouldsMetric",0.100125116766166,"sim--127189486.msf",173839,45,20
"840","SMC4K2P",45,7,"KuhnerFelsenstein",0.000407976607371424,"sim--127189486.msf",173839,45,20
"841","SMC4K2P",45,8,"ConsensusLogLL",-4192.37771549486,"sim--127189486.msf",139741,45,20
"842","SMC4K2P",45,8,"BestSampledLogLL",-4191.8520177503,"sim--127189486.msf",139741,45,20
"843","SMC4K2P",45,8,"PartitionMetric",6,"sim--127189486.msf",139741,45,20
"844","SMC4K2P",45,8,"RobinsonFouldsMetric",0.0813085748121755,"sim--127189486.msf",139741,45,20
"845","SMC4K2P",45,8,"KuhnerFelsenstein",0.000272332134663522,"sim--127189486.msf",139741,45,20
"846","SMC4K2P",45,9,"ConsensusLogLL",-4193.97010350947,"sim--127189486.msf",64213,45,20
"847","SMC4K2P",45,9,"BestSampledLogLL",-4193.84705417202,"sim--127189486.msf",64213,45,20
"848","SMC4K2P",45,9,"PartitionMetric",6,"sim--127189486.msf",64213,45,20
"849","SMC4K2P",45,9,"RobinsonFouldsMetric",0.0732208166036264,"sim--127189486.msf",64213,45,20
"850","SMC4K2P",45,9,"KuhnerFelsenstein",0.00022606074983495,"sim--127189486.msf",64213,45,20
"851","SMC4K2P",45,0,"ConsensusLogLL",-3929.81656941862,"sim--274962161.msf",42733,45,20
"852","SMC4K2P",45,0,"BestSampledLogLL",-3928.38073205448,"sim--274962161.msf",42733,45,20
"853","SMC4K2P",45,0,"PartitionMetric",6,"sim--274962161.msf",42733,45,20
"854","SMC4K2P",45,0,"RobinsonFouldsMetric",0.0869875001410048,"sim--274962161.msf",42733,45,20
"855","SMC4K2P",45,0,"KuhnerFelsenstein",0.000599509136841809,"sim--274962161.msf",42733,45,20
"856","SMC4K2P",45,1,"ConsensusLogLL",-3929.00617546289,"sim--274962161.msf",48148,45,20
"857","SMC4K2P",45,1,"BestSampledLogLL",-3928.78840411974,"sim--274962161.msf",48148,45,20
"858","SMC4K2P",45,1,"PartitionMetric",6,"sim--274962161.msf",48148,45,20
"859","SMC4K2P",45,1,"RobinsonFouldsMetric",0.086598426634335,"sim--274962161.msf",48148,45,20
"860","SMC4K2P",45,1,"KuhnerFelsenstein",0.00057148771717476,"sim--274962161.msf",48148,45,20
"861","SMC4K2P",45,2,"ConsensusLogLL",-3928.54296767469,"sim--274962161.msf",47199,45,20
"862","SMC4K2P",45,2,"BestSampledLogLL",-3927.83681907787,"sim--274962161.msf",47199,45,20
"863","SMC4K2P",45,2,"PartitionMetric",4,"sim--274962161.msf",47199,45,20
"864","SMC4K2P",45,2,"RobinsonFouldsMetric",0.0918738945935018,"sim--274962161.msf",47199,45,20
"865","SMC4K2P",45,2,"KuhnerFelsenstein",0.000638913875606634,"sim--274962161.msf",47199,45,20
"866","SMC4K2P",45,3,"ConsensusLogLL",-3930.88475519691,"sim--274962161.msf",47389,45,20
"867","SMC4K2P",45,3,"BestSampledLogLL",-3929.84374814444,"sim--274962161.msf",47389,45,20
"868","SMC4K2P",45,3,"PartitionMetric",4,"sim--274962161.msf",47389,45,20
"869","SMC4K2P",45,3,"RobinsonFouldsMetric",0.0942008142741292,"sim--274962161.msf",47389,45,20
"870","SMC4K2P",45,3,"KuhnerFelsenstein",0.00065042203148681,"sim--274962161.msf",47389,45,20
"871","SMC4K2P",45,4,"ConsensusLogLL",-3931.52987467539,"sim--274962161.msf",41403,45,20
"872","SMC4K2P",45,4,"BestSampledLogLL",-3930.50542307566,"sim--274962161.msf",41403,45,20
"873","SMC4K2P",45,4,"PartitionMetric",6,"sim--274962161.msf",41403,45,20
"874","SMC4K2P",45,4,"RobinsonFouldsMetric",0.0934130638480932,"sim--274962161.msf",41403,45,20
"875","SMC4K2P",45,4,"KuhnerFelsenstein",0.0007034275839473,"sim--274962161.msf",41403,45,20
"876","SMC4K2P",45,5,"ConsensusLogLL",-3928.71632429307,"sim--274962161.msf",41078,45,20
"877","SMC4K2P",45,5,"BestSampledLogLL",-3927.50344211454,"sim--274962161.msf",41078,45,20
"878","SMC4K2P",45,5,"PartitionMetric",6,"sim--274962161.msf",41078,45,20
"879","SMC4K2P",45,5,"RobinsonFouldsMetric",0.0872243956651668,"sim--274962161.msf",41078,45,20
"880","SMC4K2P",45,5,"KuhnerFelsenstein",0.000614263513314927,"sim--274962161.msf",41078,45,20
"881","SMC4K2P",45,6,"ConsensusLogLL",-3928.7041976261,"sim--274962161.msf",43324,45,20
"882","SMC4K2P",45,6,"BestSampledLogLL",-3929.30162151687,"sim--274962161.msf",43324,45,20
"883","SMC4K2P",45,6,"PartitionMetric",6,"sim--274962161.msf",43324,45,20
"884","SMC4K2P",45,6,"RobinsonFouldsMetric",0.0866044788825487,"sim--274962161.msf",43324,45,20
"885","SMC4K2P",45,6,"KuhnerFelsenstein",0.000628071222975002,"sim--274962161.msf",43324,45,20
"886","SMC4K2P",45,7,"ConsensusLogLL",-3928.90063042454,"sim--274962161.msf",42642,45,20
"887","SMC4K2P",45,7,"BestSampledLogLL",-3928.95921106605,"sim--274962161.msf",42642,45,20
"888","SMC4K2P",45,7,"PartitionMetric",6,"sim--274962161.msf",42642,45,20
"889","SMC4K2P",45,7,"RobinsonFouldsMetric",0.0844004165199262,"sim--274962161.msf",42642,45,20
"890","SMC4K2P",45,7,"KuhnerFelsenstein",0.000652509372584576,"sim--274962161.msf",42642,45,20
"891","SMC4K2P",45,8,"ConsensusLogLL",-3928.40381517591,"sim--274962161.msf",40416,45,20
"892","SMC4K2P",45,8,"BestSampledLogLL",-3929.16063235042,"sim--274962161.msf",40416,45,20
"893","SMC4K2P",45,8,"PartitionMetric",6,"sim--274962161.msf",40416,45,20
"894","SMC4K2P",45,8,"RobinsonFouldsMetric",0.090533319808221,"sim--274962161.msf",40416,45,20
"895","SMC4K2P",45,8,"KuhnerFelsenstein",0.00062278698658003,"sim--274962161.msf",40416,45,20
"896","SMC4K2P",45,9,"ConsensusLogLL",-3927.93792057057,"sim--274962161.msf",46787,45,20
"897","SMC4K2P",45,9,"BestSampledLogLL",-3926.51735899547,"sim--274962161.msf",46787,45,20
"898","SMC4K2P",45,9,"PartitionMetric",6,"sim--274962161.msf",46787,45,20
"899","SMC4K2P",45,9,"RobinsonFouldsMetric",0.090333319808221,"sim--274962161.msf",46787,45,20
"900","SMC4K2P",45,9,"KuhnerFelsenstein",0.000591327050777425,"sim--274962161.msf",46787,45,20
"901","SMC4K2P",45,0,"ConsensusLogLL",-5105.65097531348,"sim-1445322653.msf",52401,45,20
"902","SMC4K2P",45,0,"BestSampledLogLL",-5105.0971273132,"sim-1445322653.msf",52401,45,20
"903","SMC4K2P",45,0,"PartitionMetric",6,"sim-1445322653.msf",52401,45,20
"904","SMC4K2P",45,0,"RobinsonFouldsMetric",0.190236892141518,"sim-1445322653.msf",52401,45,20
"905","SMC4K2P",45,0,"KuhnerFelsenstein",0.00216197039403222,"sim-1445322653.msf",52401,45,20
"906","SMC4K2P",45,1,"ConsensusLogLL",-5109.51828387334,"sim-1445322653.msf",53691,45,20
"907","SMC4K2P",45,1,"BestSampledLogLL",-5108.27240745037,"sim-1445322653.msf",53691,45,20
"908","SMC4K2P",45,1,"PartitionMetric",6,"sim-1445322653.msf",53691,45,20
"909","SMC4K2P",45,1,"RobinsonFouldsMetric",0.193181075611626,"sim-1445322653.msf",53691,45,20
"910","SMC4K2P",45,1,"KuhnerFelsenstein",0.00226217516788108,"sim-1445322653.msf",53691,45,20
"911","SMC4K2P",45,2,"ConsensusLogLL",-5100.68433947427,"sim-1445322653.msf",46903,45,20
"912","SMC4K2P",45,2,"BestSampledLogLL",-5099.67579977319,"sim-1445322653.msf",46903,45,20
"913","SMC4K2P",45,2,"PartitionMetric",6,"sim-1445322653.msf",46903,45,20
