"","#Method","IterScale","Repeat","Metric","Value","TreeName","Time","PGSExperiments.iterScalings","gen.nTaxa"
"871","SMC4K2PBF",30,4,"ConsensusLogLL",-3933.06889072227,"sim--274962161.msf",159218,30,20
"872","SMC4K2PBF",30,4,"BestSampledLogLL",-3933.88680175279,"sim--274962161.msf",159218,30,20
"873","SMC4K2PBF",30,4,"PartitionMetric",8,"sim--274962161.msf",159218,30,20
"874","SMC4K2PBF",30,4,"RobinsonFouldsMetric",0.0749048030697907,"sim--274962161.msf",159218,30,20
"875","SMC4K2PBF",30,4,"KuhnerFelsenstein",0.000262415194675825,"sim--274962161.msf",159218,30,20
"876","SMC4K2PBF",30,5,"ConsensusLogLL",-3941.22972865714,"sim--274962161.msf",151961,30,20
"877","SMC4K2PBF",30,5,"BestSampledLogLL",-3940.10258176434,"sim--274962161.msf",151961,30,20
"878","SMC4K2PBF",30,5,"PartitionMetric",6,"sim--274962161.msf",151961,30,20
"879","SMC4K2PBF",30,5,"RobinsonFouldsMetric",0.103855378299443,"sim--274962161.msf",151961,30,20
"880","SMC4K2PBF",30,5,"KuhnerFelsenstein",0.00046722263206851,"sim--274962161.msf",151961,30,20
"881","SMC4K2PBF",30,6,"ConsensusLogLL",-3932.00539518572,"sim--274962161.msf",149789,30,20
"882","SMC4K2PBF",30,6,"BestSampledLogLL",-3932.6734138782,"sim--274962161.msf",149789,30,20
"883","SMC4K2PBF",30,6,"PartitionMetric",6,"sim--274962161.msf",149789,30,20
"884","SMC4K2PBF",30,6,"RobinsonFouldsMetric",0.0687895288019391,"sim--274962161.msf",149789,30,20
"885","SMC4K2PBF",30,6,"KuhnerFelsenstein",0.000218611542580504,"sim--274962161.msf",149789,30,20
"886","SMC4K2PBF",30,7,"ConsensusLogLL",-3928.83126003475,"sim--274962161.msf",155181,30,20
"887","SMC4K2PBF",30,7,"BestSampledLogLL",-3927.46100689866,"sim--274962161.msf",155181,30,20
"888","SMC4K2PBF",30,7,"PartitionMetric",2,"sim--274962161.msf",155181,30,20
"889","SMC4K2PBF",30,7,"RobinsonFouldsMetric",0.0654636671282257,"sim--274962161.msf",155181,30,20
"890","SMC4K2PBF",30,7,"KuhnerFelsenstein",0.000187044531340881,"sim--274962161.msf",155181,30,20
"891","SMC4K2PBF",30,8,"ConsensusLogLL",-3936.87545320956,"sim--274962161.msf",149516,30,20
"892","SMC4K2PBF",30,8,"BestSampledLogLL",-3936.48874552235,"sim--274962161.msf",149516,30,20
"893","SMC4K2PBF",30,8,"PartitionMetric",8,"sim--274962161.msf",149516,30,20
"894","SMC4K2PBF",30,8,"RobinsonFouldsMetric",0.0716880666498952,"sim--274962161.msf",149516,30,20
"895","SMC4K2PBF",30,8,"KuhnerFelsenstein",0.000226820107471727,"sim--274962161.msf",149516,30,20
"896","SMC4K2PBF",30,9,"ConsensusLogLL",-3922.34179057218,"sim--274962161.msf",152957,30,20
"897","SMC4K2PBF",30,9,"BestSampledLogLL",-3922.48451415189,"sim--274962161.msf",152957,30,20
"898","SMC4K2PBF",30,9,"PartitionMetric",6,"sim--274962161.msf",152957,30,20
"899","SMC4K2PBF",30,9,"RobinsonFouldsMetric",0.061224688577417,"sim--274962161.msf",152957,30,20
"900","SMC4K2PBF",30,9,"KuhnerFelsenstein",0.000161812639133547,"sim--274962161.msf",152957,30,20
"901","SMC4K2PBF",30,0,"ConsensusLogLL",-5092.55065018589,"sim-1445322653.msf",156135,30,20
"902","SMC4K2PBF",30,0,"BestSampledLogLL",-5091.68986928416,"sim-1445322653.msf",156135,30,20
"903","SMC4K2PBF",30,0,"PartitionMetric",6,"sim-1445322653.msf",156135,30,20
"904","SMC4K2PBF",30,0,"RobinsonFouldsMetric",0.143678202097767,"sim-1445322653.msf",156135,30,20
"905","SMC4K2PBF",30,0,"KuhnerFelsenstein",0.001444428608396,"sim-1445322653.msf",156135,30,20
"906","SMC4K2PBF",30,1,"ConsensusLogLL",-5082.27994774548,"sim-1445322653.msf",151274,30,20
"907","SMC4K2PBF",30,1,"BestSampledLogLL",-5081.36256236535,"sim-1445322653.msf",151274,30,20
"908","SMC4K2PBF",30,1,"PartitionMetric",4,"sim-1445322653.msf",151274,30,20
"909","SMC4K2PBF",30,1,"RobinsonFouldsMetric",0.155453397077354,"sim-1445322653.msf",151274,30,20
"910","SMC4K2PBF",30,1,"KuhnerFelsenstein",0.00146353389976318,"sim-1445322653.msf",151274,30,20
"911","SMC4K2PBF",30,2,"ConsensusLogLL",-5085.73022880682,"sim-1445322653.msf",152934,30,20
"912","SMC4K2PBF",30,2,"BestSampledLogLL",-5084.72904229852,"sim-1445322653.msf",152934,30,20
"913","SMC4K2PBF",30,2,"PartitionMetric",2,"sim-1445322653.msf",152934,30,20
"914","SMC4K2PBF",30,2,"RobinsonFouldsMetric",0.204119593800203,"sim-1445322653.msf",152934,30,20
"915","SMC4K2PBF",30,2,"KuhnerFelsenstein",0.00262304002084811,"sim-1445322653.msf",152934,30,20
"916","SMC4K2PBF",30,3,"ConsensusLogLL",-5080.67177009854,"sim-1445322653.msf",167130,30,20
"917","SMC4K2PBF",30,3,"BestSampledLogLL",-5080.28098054058,"sim-1445322653.msf",167130,30,20
"918","SMC4K2PBF",30,3,"PartitionMetric",2,"sim-1445322653.msf",167130,30,20
"919","SMC4K2PBF",30,3,"RobinsonFouldsMetric",0.162656223304625,"sim-1445322653.msf",167130,30,20
"920","SMC4K2PBF",30,3,"KuhnerFelsenstein",0.00157630684451554,"sim-1445322653.msf",167130,30,20
"921","SMC4K2PBF",30,4,"ConsensusLogLL",-5099.91379983777,"sim-1445322653.msf",154345,30,20
"922","SMC4K2PBF",30,4,"BestSampledLogLL",-5099.63067558208,"sim-1445322653.msf",154345,30,20
"923","SMC4K2PBF",30,4,"PartitionMetric",6,"sim-1445322653.msf",154345,30,20
"924","SMC4K2PBF",30,4,"RobinsonFouldsMetric",0.173587410379273,"sim-1445322653.msf",154345,30,20
"925","SMC4K2PBF",30,4,"KuhnerFelsenstein",0.00205437351675252,"sim-1445322653.msf",154345,30,20
"926","SMC4K2PBF",30,5,"ConsensusLogLL",-5096.90818445564,"sim-1445322653.msf",153129,30,20
"927","SMC4K2PBF",30,5,"BestSampledLogLL",-5096.69655927503,"sim-1445322653.msf",153129,30,20
"928","SMC4K2PBF",30,5,"PartitionMetric",4,"sim-1445322653.msf",153129,30,20
"929","SMC4K2PBF",30,5,"RobinsonFouldsMetric",0.193827490266424,"sim-1445322653.msf",153129,30,20
"930","SMC4K2PBF",30,5,"KuhnerFelsenstein",0.00240896693705344,"sim-1445322653.msf",153129,30,20
"931","SMC4K2PBF",30,6,"ConsensusLogLL",-5095.91536330123,"sim-1445322653.msf",155607,30,20
"932","SMC4K2PBF",30,6,"BestSampledLogLL",-5096.57409572922,"sim-1445322653.msf",155607,30,20
"933","SMC4K2PBF",30,6,"PartitionMetric",4,"sim-1445322653.msf",155607,30,20
"934","SMC4K2PBF",30,6,"RobinsonFouldsMetric",0.174473900718493,"sim-1445322653.msf",155607,30,20
"935","SMC4K2PBF",30,6,"KuhnerFelsenstein",0.00196594052118844,"sim-1445322653.msf",155607,30,20
"936","SMC4K2PBF",30,7,"ConsensusLogLL",-5099.32531944493,"sim-1445322653.msf",148472,30,20
"937","SMC4K2PBF",30,7,"BestSampledLogLL",-5099.36858847444,"sim-1445322653.msf",148472,30,20
"938","SMC4K2PBF",30,7,"PartitionMetric",6,"sim-1445322653.msf",148472,30,20
"939","SMC4K2PBF",30,7,"RobinsonFouldsMetric",0.176104191763347,"sim-1445322653.msf",148472,30,20
"940","SMC4K2PBF",30,7,"KuhnerFelsenstein",0.00199294077834141,"sim-1445322653.msf",148472,30,20
"941","SMC4K2PBF",30,8,"ConsensusLogLL",-5088.11767072205,"sim-1445322653.msf",157550,30,20
"942","SMC4K2PBF",30,8,"BestSampledLogLL",-5088.0760935485,"sim-1445322653.msf",157550,30,20
"943","SMC4K2PBF",30,8,"PartitionMetric",2,"sim-1445322653.msf",157550,30,20
"944","SMC4K2PBF",30,8,"RobinsonFouldsMetric",0.172788439737825,"sim-1445322653.msf",157550,30,20
"945","SMC4K2PBF",30,8,"KuhnerFelsenstein",0.00207625166798546,"sim-1445322653.msf",157550,30,20
"946","SMC4K2PBF",30,9,"ConsensusLogLL",-5073.20354200382,"sim-1445322653.msf",147821,30,20
"947","SMC4K2PBF",30,9,"BestSampledLogLL",-5072.90304054233,"sim-1445322653.msf",147821,30,20
"948","SMC4K2PBF",30,9,"PartitionMetric",2,"sim-1445322653.msf",147821,30,20
"949","SMC4K2PBF",30,9,"RobinsonFouldsMetric",0.159202640595514,"sim-1445322653.msf",147821,30,20
"950","SMC4K2PBF",30,9,"KuhnerFelsenstein",0.00187649347281395,"sim-1445322653.msf",147821,30,20
"951","SMC4K2PBF",30,0,"ConsensusLogLL",-4037.31512187521,"sim-799878525.msf",155270,30,20
"952","SMC4K2PBF",30,0,"BestSampledLogLL",-4035.81829771458,"sim-799878525.msf",155270,30,20
"953","SMC4K2PBF",30,0,"PartitionMetric",6,"sim-799878525.msf",155270,30,20
"954","SMC4K2PBF",30,0,"RobinsonFouldsMetric",0.0917508136789799,"sim-799878525.msf",155270,30,20
"955","SMC4K2PBF",30,0,"KuhnerFelsenstein",0.00083394734157998,"sim-799878525.msf",155270,30,20
"956","SMC4K2PBF",30,1,"ConsensusLogLL",-4031.24474347386,"sim-799878525.msf",156367,30,20
"957","SMC4K2PBF",30,1,"BestSampledLogLL",-4030.67048305732,"sim-799878525.msf",156367,30,20
"958","SMC4K2PBF",30,1,"PartitionMetric",4,"sim-799878525.msf",156367,30,20
"959","SMC4K2PBF",30,1,"RobinsonFouldsMetric",0.0951383631847235,"sim-799878525.msf",156367,30,20
"960","SMC4K2PBF",30,1,"KuhnerFelsenstein",0.00138286275468152,"sim-799878525.msf",156367,30,20
"961","SMC4K2PBF",30,2,"ConsensusLogLL",-4031.68140668274,"sim-799878525.msf",153886,30,20
"962","SMC4K2PBF",30,2,"BestSampledLogLL",-4029.8816781834,"sim-799878525.msf",153886,30,20
"963","SMC4K2PBF",30,2,"PartitionMetric",4,"sim-799878525.msf",153886,30,20
"964","SMC4K2PBF",30,2,"RobinsonFouldsMetric",0.110408837927432,"sim-799878525.msf",153886,30,20
"965","SMC4K2PBF",30,2,"KuhnerFelsenstein",0.00124404717329155,"sim-799878525.msf",153886,30,20
"966","SMC4K2PBF",30,3,"ConsensusLogLL",-4033.49238177158,"sim-799878525.msf",154221,30,20
"967","SMC4K2PBF",30,3,"BestSampledLogLL",-4032.60132867876,"sim-799878525.msf",154221,30,20
"968","SMC4K2PBF",30,3,"PartitionMetric",4,"sim-799878525.msf",154221,30,20
"969","SMC4K2PBF",30,3,"RobinsonFouldsMetric",0.0780683390497329,"sim-799878525.msf",154221,30,20
"970","SMC4K2PBF",30,3,"KuhnerFelsenstein",0.000917956288219451,"sim-799878525.msf",154221,30,20
"971","SMC4K2PBF",30,4,"ConsensusLogLL",-4030.67996483087,"sim-799878525.msf",149290,30,20
"972","SMC4K2PBF",30,4,"BestSampledLogLL",-4027.51626601352,"sim-799878525.msf",149290,30,20
"973","SMC4K2PBF",30,4,"PartitionMetric",4,"sim-799878525.msf",149290,30,20
"974","SMC4K2PBF",30,4,"RobinsonFouldsMetric",0.103515564380197,"sim-799878525.msf",149290,30,20
"975","SMC4K2PBF",30,4,"KuhnerFelsenstein",0.00108266213207594,"sim-799878525.msf",149290,30,20
"976","SMC4K2PBF",30,5,"ConsensusLogLL",-4031.44979466968,"sim-799878525.msf",158842,30,20
"977","SMC4K2PBF",30,5,"BestSampledLogLL",-4030.03270083042,"sim-799878525.msf",158842,30,20
"978","SMC4K2PBF",30,5,"PartitionMetric",4,"sim-799878525.msf",158842,30,20
"979","SMC4K2PBF",30,5,"RobinsonFouldsMetric",0.107839272461954,"sim-799878525.msf",158842,30,20
"980","SMC4K2PBF",30,5,"KuhnerFelsenstein",0.00299280574910201,"sim-799878525.msf",158842,30,20
"981","SMC4K2PBF",30,6,"ConsensusLogLL",-4031.43486238189,"sim-799878525.msf",149060,30,20
"982","SMC4K2PBF",30,6,"BestSampledLogLL",-4032.35986371919,"sim-799878525.msf",149060,30,20
"983","SMC4K2PBF",30,6,"PartitionMetric",4,"sim-799878525.msf",149060,30,20
"984","SMC4K2PBF",30,6,"RobinsonFouldsMetric",0.0975415141061265,"sim-799878525.msf",149060,30,20
"985","SMC4K2PBF",30,6,"KuhnerFelsenstein",0.00117367890020692,"sim-799878525.msf",149060,30,20
"986","SMC4K2PBF",30,7,"ConsensusLogLL",-4039.06241038226,"sim-799878525.msf",159217,30,20
"987","SMC4K2PBF",30,7,"BestSampledLogLL",-4038.59309681517,"sim-799878525.msf",159217,30,20
"988","SMC4K2PBF",30,7,"PartitionMetric",6,"sim-799878525.msf",159217,30,20
"989","SMC4K2PBF",30,7,"RobinsonFouldsMetric",0.101131779191038,"sim-799878525.msf",159217,30,20
"990","SMC4K2PBF",30,7,"KuhnerFelsenstein",0.00112784972223792,"sim-799878525.msf",159217,30,20
"991","SMC4K2PBF",30,8,"ConsensusLogLL",-4026.60790992351,"sim-799878525.msf",150148,30,20
"992","SMC4K2PBF",30,8,"BestSampledLogLL",-4026.79839863906,"sim-799878525.msf",150148,30,20
"993","SMC4K2PBF",30,8,"PartitionMetric",4,"sim-799878525.msf",150148,30,20
"994","SMC4K2PBF",30,8,"RobinsonFouldsMetric",0.0815215191352631,"sim-799878525.msf",150148,30,20
"995","SMC4K2PBF",30,8,"KuhnerFelsenstein",0.00113538935436657,"sim-799878525.msf",150148,30,20
"996","SMC4K2PBF",30,9,"ConsensusLogLL",-4030.38471347027,"sim-799878525.msf",154229,30,20
"997","SMC4K2PBF",30,9,"BestSampledLogLL",-4029.76769577287,"sim-799878525.msf",154229,30,20
"998","SMC4K2PBF",30,9,"PartitionMetric",4,"sim-799878525.msf",154229,30,20
"999","SMC4K2PBF",30,9,"RobinsonFouldsMetric",0.115666852188239,"sim-799878525.msf",154229,30,20
"1000","SMC4K2PBF",30,9,"KuhnerFelsenstein",0.00167864958688826,"sim-799878525.msf",154229,30,20
"1001","SMC4K2PBF",30,0,"ConsensusLogLL",-2870.13452267623,"sim--1047884239.msf",80309,30,5
"1002","SMC4K2PBF",30,0,"BestSampledLogLL",-2869.91255872024,"sim--1047884239.msf",80309,30,5
"1003","SMC4K2PBF",30,0,"PartitionMetric",0,"sim--1047884239.msf",80309,30,5
"1004","SMC4K2PBF",30,0,"RobinsonFouldsMetric",0.0566282816051318,"sim--1047884239.msf",80309,30,5
"1005","SMC4K2PBF",30,0,"KuhnerFelsenstein",0.000649553289156571,"sim--1047884239.msf",80309,30,5
"1006","SMC4K2PBF",30,1,"ConsensusLogLL",-2869.73232737274,"sim--1047884239.msf",97422,30,5
"1007","SMC4K2PBF",30,1,"BestSampledLogLL",-2869.71848522592,"sim--1047884239.msf",97422,30,5
"1008","SMC4K2PBF",30,1,"PartitionMetric",0,"sim--1047884239.msf",97422,30,5
"1009","SMC4K2PBF",30,1,"RobinsonFouldsMetric",0.0558282816051318,"sim--1047884239.msf",97422,30,5
"1010","SMC4K2PBF",30,1,"KuhnerFelsenstein",0.00093242625039481,"sim--1047884239.msf",97422,30,5
"1011","SMC4K2PBF",30,2,"ConsensusLogLL",-2869.69188923352,"sim--1047884239.msf",90912,30,5
"1012","SMC4K2PBF",30,2,"BestSampledLogLL",-2869.75182010601,"sim--1047884239.msf",90912,30,5
"1013","SMC4K2PBF",30,2,"PartitionMetric",0,"sim--1047884239.msf",90912,30,5
"1014","SMC4K2PBF",30,2,"RobinsonFouldsMetric",0.0609782816051318,"sim--1047884239.msf",90912,30,5
"1015","SMC4K2PBF",30,2,"KuhnerFelsenstein",0.00115133572805174,"sim--1047884239.msf",90912,30,5
"1016","SMC4K2PBF",30,3,"ConsensusLogLL",-2869.87666391781,"sim--1047884239.msf",115057,30,5
"1017","SMC4K2PBF",30,3,"BestSampledLogLL",-2869.77799461828,"sim--1047884239.msf",115057,30,5
"1018","SMC4K2PBF",30,3,"PartitionMetric",0,"sim--1047884239.msf",115057,30,5
"1019","SMC4K2PBF",30,3,"RobinsonFouldsMetric",0.0564282816051318,"sim--1047884239.msf",115057,30,5
"1020","SMC4K2PBF",30,3,"KuhnerFelsenstein",0.000905919464044355,"sim--1047884239.msf",115057,30,5
"1021","SMC4K2PBF",30,4,"ConsensusLogLL",-2869.7863902874,"sim--1047884239.msf",137440,30,5
"1022","SMC4K2PBF",30,4,"BestSampledLogLL",-2869.7519561812,"sim--1047884239.msf",137440,30,5
"1023","SMC4K2PBF",30,4,"PartitionMetric",0,"sim--1047884239.msf",137440,30,5
"1024","SMC4K2PBF",30,4,"RobinsonFouldsMetric",0.0617782816051318,"sim--1047884239.msf",137440,30,5
"1025","SMC4K2PBF",30,4,"KuhnerFelsenstein",0.00107201003981234,"sim--1047884239.msf",137440,30,5
"1026","SMC4K2PBF",30,5,"ConsensusLogLL",-2869.88738825701,"sim--1047884239.msf",51820,30,5
"1027","SMC4K2PBF",30,5,"BestSampledLogLL",-2869.88026490281,"sim--1047884239.msf",51820,30,5
"1028","SMC4K2PBF",30,5,"PartitionMetric",0,"sim--1047884239.msf",51820,30,5
"1029","SMC4K2PBF",30,5,"RobinsonFouldsMetric",0.0641782816051318,"sim--1047884239.msf",51820,30,5
"1030","SMC4K2PBF",30,5,"KuhnerFelsenstein",0.00113236688852325,"sim--1047884239.msf",51820,30,5
"1031","SMC4K2PBF",30,6,"ConsensusLogLL",-2869.92929980933,"sim--1047884239.msf",51666,30,5
"1032","SMC4K2PBF",30,6,"BestSampledLogLL",-2870.04075088492,"sim--1047884239.msf",51666,30,5
"1033","SMC4K2PBF",30,6,"PartitionMetric",0,"sim--1047884239.msf",51666,30,5
"1034","SMC4K2PBF",30,6,"RobinsonFouldsMetric",0.0538282816051318,"sim--1047884239.msf",51666,30,5
"1035","SMC4K2PBF",30,6,"KuhnerFelsenstein",0.000840470299502391,"sim--1047884239.msf",51666,30,5
"1036","SMC4K2PBF",30,7,"ConsensusLogLL",-2869.81265791766,"sim--1047884239.msf",53590,30,5
"1037","SMC4K2PBF",30,7,"BestSampledLogLL",-2869.98512324717,"sim--1047884239.msf",53590,30,5
"1038","SMC4K2PBF",30,7,"PartitionMetric",0,"sim--1047884239.msf",53590,30,5
"1039","SMC4K2PBF",30,7,"RobinsonFouldsMetric",0.0580282816051318,"sim--1047884239.msf",53590,30,5
"1040","SMC4K2PBF",30,7,"KuhnerFelsenstein",0.000918356452707872,"sim--1047884239.msf",53590,30,5
"1041","SMC4K2PBF",30,8,"ConsensusLogLL",-2869.85098759784,"sim--1047884239.msf",53134,30,5
"1042","SMC4K2PBF",30,8,"BestSampledLogLL",-2869.80894822845,"sim--1047884239.msf",53134,30,5
"1043","SMC4K2PBF",30,8,"PartitionMetric",0,"sim--1047884239.msf",53134,30,5
"1044","SMC4K2PBF",30,8,"RobinsonFouldsMetric",0.0557782816051318,"sim--1047884239.msf",53134,30,5
"1045","SMC4K2PBF",30,8,"KuhnerFelsenstein",0.000869214555055624,"sim--1047884239.msf",53134,30,5
"1046","SMC4K2PBF",30,9,"ConsensusLogLL",-2870.61449920627,"sim--1047884239.msf",59356,30,5
"1047","SMC4K2PBF",30,9,"BestSampledLogLL",-2869.99806159287,"sim--1047884239.msf",59356,30,5
"1048","SMC4K2PBF",30,9,"PartitionMetric",0,"sim--1047884239.msf",59356,30,5
"1049","SMC4K2PBF",30,9,"RobinsonFouldsMetric",0.0515282816051318,"sim--1047884239.msf",59356,30,5
"1050","SMC4K2PBF",30,9,"KuhnerFelsenstein",0.00112707136263408,"sim--1047884239.msf",59356,30,5
"1051","SMC4K2PBF",30,0,"ConsensusLogLL",-3546.72707772564,"sim--1936385043.msf",69960,30,5
"1052","SMC4K2PBF",30,0,"BestSampledLogLL",-3546.61084409011,"sim--1936385043.msf",69960,30,5
"1053","SMC4K2PBF",30,0,"PartitionMetric",0,"sim--1936385043.msf",69960,30,5
"1054","SMC4K2PBF",30,0,"RobinsonFouldsMetric",0.0360221423661567,"sim--1936385043.msf",69960,30,5
"1055","SMC4K2PBF",30,0,"KuhnerFelsenstein",0.000268824602239638,"sim--1936385043.msf",69960,30,5
"1056","SMC4K2PBF",30,1,"ConsensusLogLL",-3547.75302181585,"sim--1936385043.msf",74703,30,5
"1057","SMC4K2PBF",30,1,"BestSampledLogLL",-3546.84388344808,"sim--1936385043.msf",74703,30,5
"1058","SMC4K2PBF",30,1,"PartitionMetric",0,"sim--1936385043.msf",74703,30,5
"1059","SMC4K2PBF",30,1,"RobinsonFouldsMetric",0.04155682102871,"sim--1936385043.msf",74703,30,5
"1060","SMC4K2PBF",30,1,"KuhnerFelsenstein",0.00034147030345964,"sim--1936385043.msf",74703,30,5
"1061","SMC4K2PBF",30,2,"ConsensusLogLL",-3546.98111975355,"sim--1936385043.msf",90302,30,5
"1062","SMC4K2PBF",30,2,"BestSampledLogLL",-3546.81490228879,"sim--1936385043.msf",90302,30,5
"1063","SMC4K2PBF",30,2,"PartitionMetric",0,"sim--1936385043.msf",90302,30,5
"1064","SMC4K2PBF",30,2,"RobinsonFouldsMetric",0.0366125994090601,"sim--1936385043.msf",90302,30,5
"1065","SMC4K2PBF",30,2,"KuhnerFelsenstein",0.000302931141111153,"sim--1936385043.msf",90302,30,5
"1066","SMC4K2PBF",30,3,"ConsensusLogLL",-3546.90060220068,"sim--1936385043.msf",69973,30,5
"1067","SMC4K2PBF",30,3,"BestSampledLogLL",-3547.29627676635,"sim--1936385043.msf",69973,30,5
"1068","SMC4K2PBF",30,3,"PartitionMetric",0,"sim--1936385043.msf",69973,30,5
"1069","SMC4K2PBF",30,3,"RobinsonFouldsMetric",0.0243983581236963,"sim--1936385043.msf",69973,30,5
"1070","SMC4K2PBF",30,3,"KuhnerFelsenstein",0.000216920886433493,"sim--1936385043.msf",69973,30,5
"1071","SMC4K2PBF",30,4,"ConsensusLogLL",-3546.82851147144,"sim--1936385043.msf",103042,30,5
"1072","SMC4K2PBF",30,4,"BestSampledLogLL",-3546.66545278329,"sim--1936385043.msf",103042,30,5
"1073","SMC4K2PBF",30,4,"PartitionMetric",0,"sim--1936385043.msf",103042,30,5
"1074","SMC4K2PBF",30,4,"RobinsonFouldsMetric",0.0316125994090601,"sim--1936385043.msf",103042,30,5
"1075","SMC4K2PBF",30,4,"KuhnerFelsenstein",0.000210437631591837,"sim--1936385043.msf",103042,30,5
"1076","SMC4K2PBF",30,5,"ConsensusLogLL",-3546.49998104559,"sim--1936385043.msf",70167,30,5
"1077","SMC4K2PBF",30,5,"BestSampledLogLL",-3546.51540432583,"sim--1936385043.msf",70167,30,5
"1078","SMC4K2PBF",30,5,"PartitionMetric",0,"sim--1936385043.msf",70167,30,5
"1079","SMC4K2PBF",30,5,"RobinsonFouldsMetric",0.0346721423661566,"sim--1936385043.msf",70167,30,5
"1080","SMC4K2PBF",30,5,"KuhnerFelsenstein",0.000277877380962802,"sim--1936385043.msf",70167,30,5
"1081","SMC4K2PBF",30,6,"ConsensusLogLL",-3546.77012982533,"sim--1936385043.msf",69154,30,5
"1082","SMC4K2PBF",30,6,"BestSampledLogLL",-3546.80677972153,"sim--1936385043.msf",69154,30,5
"1083","SMC4K2PBF",30,6,"PartitionMetric",0,"sim--1936385043.msf",69154,30,5
"1084","SMC4K2PBF",30,6,"RobinsonFouldsMetric",0.0568721423661567,"sim--1936385043.msf",69154,30,5
"1085","SMC4K2PBF",30,6,"KuhnerFelsenstein",0.000915273958707849,"sim--1936385043.msf",69154,30,5
"1086","SMC4K2PBF",30,7,"ConsensusLogLL",-3546.65538630978,"sim--1936385043.msf",87487,30,5
"1087","SMC4K2PBF",30,7,"BestSampledLogLL",-3546.56944759305,"sim--1936385043.msf",87487,30,5
"1088","SMC4K2PBF",30,7,"PartitionMetric",0,"sim--1936385043.msf",87487,30,5
"1089","SMC4K2PBF",30,7,"RobinsonFouldsMetric",0.0323221423661566,"sim--1936385043.msf",87487,30,5
"1090","SMC4K2PBF",30,7,"KuhnerFelsenstein",0.000240085261964782,"sim--1936385043.msf",87487,30,5
"1091","SMC4K2PBF",30,8,"ConsensusLogLL",-3547.62291000428,"sim--1936385043.msf",81307,30,5
"1092","SMC4K2PBF",30,8,"BestSampledLogLL",-3546.76382539905,"sim--1936385043.msf",81307,30,5
"1093","SMC4K2PBF",30,8,"PartitionMetric",0,"sim--1936385043.msf",81307,30,5
"1094","SMC4K2PBF",30,8,"RobinsonFouldsMetric",0.0490983581236963,"sim--1936385043.msf",81307,30,5
"1095","SMC4K2PBF",30,8,"KuhnerFelsenstein",0.000599127979442607,"sim--1936385043.msf",81307,30,5
"1096","SMC4K2PBF",30,9,"ConsensusLogLL",-3547.37858691571,"sim--1936385043.msf",79817,30,5
"1097","SMC4K2PBF",30,9,"BestSampledLogLL",-3546.68857447173,"sim--1936385043.msf",79817,30,5
"1098","SMC4K2PBF",30,9,"PartitionMetric",0,"sim--1936385043.msf",79817,30,5
"1099","SMC4K2PBF",30,9,"RobinsonFouldsMetric",0.04515682102871,"sim--1936385043.msf",79817,30,5
"1100","SMC4K2PBF",30,9,"KuhnerFelsenstein",0.000475166081744234,"sim--1936385043.msf",79817,30,5
"1101","SMC4K2PBF",30,0,"ConsensusLogLL",-1625.01426191686,"sim--274962161.msf",70954,30,5
"1102","SMC4K2PBF",30,0,"BestSampledLogLL",-1624.85177297268,"sim--274962161.msf",70954,30,5
"1103","SMC4K2PBF",30,0,"PartitionMetric",0,"sim--274962161.msf",70954,30,5
"1104","SMC4K2PBF",30,0,"RobinsonFouldsMetric",0.00389765203071551,"sim--274962161.msf",70954,30,5
"1105","SMC4K2PBF",30,0,"KuhnerFelsenstein",3.49823158581193e-06,"sim--274962161.msf",70954,30,5
"1106","SMC4K2PBF",30,1,"ConsensusLogLL",-1624.77548761271,"sim--274962161.msf",103601,30,5
"1107","SMC4K2PBF",30,1,"BestSampledLogLL",-1625.03510637071,"sim--274962161.msf",103601,30,5
"1108","SMC4K2PBF",30,1,"PartitionMetric",0,"sim--274962161.msf",103601,30,5
"1109","SMC4K2PBF",30,1,"RobinsonFouldsMetric",0.00277491235617349,"sim--274962161.msf",103601,30,5
"1110","SMC4K2PBF",30,1,"KuhnerFelsenstein",1.35017782157829e-06,"sim--274962161.msf",103601,30,5
"1111","SMC4K2PBF",30,2,"ConsensusLogLL",-1624.86762829034,"sim--274962161.msf",92390,30,5
"1112","SMC4K2PBF",30,2,"BestSampledLogLL",-1625.04206154482,"sim--274962161.msf",92390,30,5
"1113","SMC4K2PBF",30,2,"PartitionMetric",0,"sim--274962161.msf",92390,30,5
"1114","SMC4K2PBF",30,2,"RobinsonFouldsMetric",0.00334765203071551,"sim--274962161.msf",92390,30,5
"1115","SMC4K2PBF",30,2,"KuhnerFelsenstein",1.97063052472397e-06,"sim--274962161.msf",92390,30,5
"1116","SMC4K2PBF",30,3,"ConsensusLogLL",-1624.96164555422,"sim--274962161.msf",71187,30,5
"1117","SMC4K2PBF",30,3,"BestSampledLogLL",-1624.92637774874,"sim--274962161.msf",71187,30,5
"1118","SMC4K2PBF",30,3,"PartitionMetric",0,"sim--274962161.msf",71187,30,5
"1119","SMC4K2PBF",30,3,"RobinsonFouldsMetric",0.00111729077668116,"sim--274962161.msf",71187,30,5
"1120","SMC4K2PBF",30,3,"KuhnerFelsenstein",2.353090678305e-07,"sim--274962161.msf",71187,30,5
"1121","SMC4K2PBF",30,4,"ConsensusLogLL",-1624.84514915554,"sim--274962161.msf",88167,30,5
"1122","SMC4K2PBF",30,4,"BestSampledLogLL",-1625.12587760023,"sim--274962161.msf",88167,30,5
