#Iter,treeSize,trans2tranv,LogLikelihood
1,12,2.1637067698718426,-6656.324819151159
2,12,2.1637067698718426,-4734.135313863751
3,12,2.1637067698718426,-4738.0460174585205
4,12,2.5075765990244405,-4789.881005921863
5,12,3.034729790923093,-4781.560205277068
6,12,3.448672423461455,-4758.251007502464
7,12,3.448672423461455,-4802.578682438539
8,12,3.448672423461455,-4826.416347163487
9,12,4.091158713885428,-4648.462687964908
10,12,4.446626204340545,-4804.896004525508
11,12,4.446626204340545,-4724.339333007614
12,12,4.472246193131631,-4733.397768759107
13,12,5.4877510142997,-4674.255856713344
14,12,5.4877510142997,-4698.158825909391
15,12,5.4877510142997,-4732.16032540328
16,12,5.4877510142997,-4696.5118447807945
17,12,5.4877510142997,-4662.671379889807
18,12,5.4877510142997,-4742.168106443245
19,12,5.4877510142997,-4772.848472384114
20,12,6.111970878664016,-4742.905150466493
21,12,6.111970878664016,-4794.64045452732
22,12,7.580101263027234,-4711.096962310339
23,12,9.051705986348697,-4698.333936811339
24,12,7.562975312682909,-4709.079124668144
25,12,8.386234086273882,-4698.173239695358
26,12,7.758470746551975,-4735.7888794169685
27,12,7.758470746551975,-4642.614906076642
28,12,7.580513442427561,-4593.188718485988
29,12,7.580513442427561,-4665.64968847552
30,12,7.147583001992096,-4693.6865742398
31,12,8.140731982133032,-4711.811875389553
32,12,6.627932900198007,-4706.678652154209
33,12,6.627932900198007,-4636.4156668711585
34,12,6.627932900198007,-4650.47807668984
35,12,8.063811393700933,-4723.564450873013
36,12,9.913905871811222,-4689.941149637577
37,12,9.913905871811222,-4723.592806443519
38,12,9.24410711062098,-4718.891746035288
39,12,9.24410711062098,-4679.462124477326
40,12,9.24410711062098,-4680.602619597288
41,12,8.782832803606452,-4731.408380954408
42,12,8.782832803606452,-4660.288520694145
43,12,8.218490028160373,-4677.303587048046
44,12,9.037237234646653,-4761.4661115792005
45,12,7.736788399591268,-4750.737715562793
46,12,7.736788399591268,-4696.810556119934
47,12,7.736788399591268,-4766.779335541587
48,12,7.690697583616893,-4673.719796350549
49,12,7.690697583616893,-4634.193174073805
50,12,7.690697583616893,-4740.516352307954
51,12,7.690697583616893,-4671.733453728966
52,12,6.371477301937469,-4708.760106326865
53,12,6.651975702278634,-4756.043477376801
54,12,6.651975702278634,-4740.294495070806
55,12,7.492585117275777,-4727.946818425656
56,12,7.492585117275777,-4581.2940431515835
57,12,7.492585117275777,-4674.888008730964
58,12,7.993090731025401,-4752.523616957024
59,12,9.307594574369991,-4667.564381284739
60,12,9.307594574369991,-4686.220678486595
61,12,9.307594574369991,-4651.817913041614
62,12,9.307594574369991,-4760.706753857673
63,12,7.798238541010872,-4669.185800999168
64,12,9.22063004388474,-4698.982765240804
65,12,8.028080857312627,-4655.354788450957
66,12,8.404511650420465,-4686.6326825277865
67,12,8.404511650420465,-4735.14421716405
68,12,8.147519921751933,-4672.882627961159
69,12,8.147519921751933,-4680.826802289854
70,12,8.147519921751933,-4797.854483593015
71,12,8.147519921751933,-4736.613468843956
72,12,7.556044628105402,-4734.192090729326
73,12,8.373487409184413,-4724.890032252746
74,12,8.399753767878519,-4700.108830741232
75,12,8.102762452550252,-4699.818886693759
76,12,8.496765996124122,-4690.1215506939225
77,12,8.496765996124122,-4678.666641483005
78,12,8.496765996124122,-4745.886807272836
79,12,8.496765996124122,-4618.814863078662
80,12,8.496765996124122,-4713.892975393097
81,12,8.496765996124122,-4645.81675873036
82,12,8.496765996124122,-4721.1919002543345
83,12,8.496765996124122,-4729.02281411422
84,12,8.709401430343181,-4716.113295537975
85,12,8.709401430343181,-4665.324468719956
86,12,8.545127627461653,-4725.7001729337735
87,12,7.606487952001386,-4647.206596416543
88,12,8.528586635460396,-4754.763316845658
89,12,8.296555807040939,-4707.135170067588
90,12,8.351009757345158,-4660.393883645167
91,12,8.351009757345158,-4660.154287262199
92,12,8.351009757345158,-4672.108168036773
93,12,9.151647159575788,-4657.631900976471
94,12,8.505586551823743,-4661.949289560396
95,12,8.629565904764686,-4629.957160526662
96,12,8.730564266195167,-4641.261852343239
97,12,8.730564266195167,-4766.205652707283
98,12,7.836671669771543,-4776.8721559328405
99,12,7.8249919638054966,-4672.6621387130945
100,12,8.748119500756308,-4683.264779884665
101,12,9.246839905721506,-4712.845238067808
