#Iter,treeSize,trans2tranv,rfDist,LogLikelihood
1,9,2.4768429697101935,0.0,-8734.475005095086
2,9,2.4768429697101935,0.0,-8734.475005095086
3,9,2.9665946438153323,0.0,-8728.537703777307
4,9,2.9665946438153323,0.0,-8728.537703777307
5,9,2.9665946438153323,0.0,-8728.537703777307
6,9,2.9642085087938925,0.0,-8728.544045947401
7,9,2.8499743511608764,0.0,-8729.072208762522
8,9,2.8499743511608764,0.0,-8729.072208762522
9,9,2.8499743511608764,0.0,-8729.072208762522
10,9,2.8499743511608764,0.0,-8729.072208762522
11,9,3.2735450317899124,0.0,-8729.106814066237
12,9,3.2735450317899124,0.0,-8729.106814066237
13,9,3.2735450317899124,0.0,-8729.106814066237
14,9,3.255336044670269,0.0,-8729.003627858317
15,9,3.3605660737793355,0.0,-8729.705599899129
16,9,3.3605660737793355,0.0,-8729.705599899129
17,9,3.3605660737793355,0.0,-8729.705599899129
18,9,3.3605660737793355,0.0,-8729.705599899129
19,9,3.3605660737793355,0.0,-8729.705599899129
20,9,3.115524302950867,0.0,-8728.488154806433
21,9,3.115524302950867,0.0,-8728.488154806433
22,9,3.115524302950867,0.0,-8728.488154806433
23,9,3.115524302950867,0.0,-8728.488154806433
24,9,3.115524302950867,0.0,-8728.488154806433
25,9,3.115524302950867,0.0,-8728.488154806433
26,9,3.115524302950867,0.0,-8728.488154806433
27,9,3.084044614778095,0.0,-8728.444124347998
28,9,2.953205537291968,0.0,-8728.575684603646
29,9,2.953205537291968,0.0,-8728.575684603646
30,9,3.5700849086540085,0.0,-8731.79445610876
31,9,3.2238921382971353,0.0,-8728.844292865298
32,9,3.2865125629599756,0.0,-8729.18507805205
33,9,3.2865125629599756,0.0,-8729.18507805205
34,9,3.2865125629599756,0.0,-8729.18507805205
35,9,3.239071846969788,0.0,-8728.91819731343
36,9,3.239071846969788,0.0,-8728.91819731343
37,9,3.239071846969788,0.0,-8728.91819731343
38,9,3.239071846969788,0.0,-8728.91819731343
39,9,2.9833881718886452,0.0,-8728.498246167826
40,9,3.2181790592895814,0.0,-8728.817954074442
41,9,3.2181790592895814,0.0,-8728.817954074442
42,9,3.2181790592895814,0.0,-8728.817954074442
43,9,2.8863052948833983,0.0,-8728.855164511499
44,9,2.9470738119591426,0.0,-8728.595034909193
45,9,2.9470738119591426,0.0,-8728.595034909193
46,9,3.0124308730223794,0.0,-8728.451054380104
47,9,2.9932337731595293,0.0,-8728.479287448112
48,9,2.9932337731595293,0.0,-8728.479287448112
49,9,2.9932337731595293,0.0,-8728.479287448112
50,9,2.9932337731595293,0.0,-8728.479287448112
51,9,2.9932337731595293,0.0,-8728.479287448112
52,9,2.9932337731595293,0.0,-8728.479287448112
53,9,2.9932337731595293,0.0,-8728.479287448112
54,9,2.9932337731595293,0.0,-8728.479287448112
55,9,2.9932337731595293,0.0,-8728.479287448112
56,9,2.9932337731595293,0.0,-8728.479287448112
57,9,2.9932337731595293,0.0,-8728.479287448112
58,9,2.9932337731595293,0.0,-8728.479287448112
59,9,2.9649127749508226,0.0,-8728.542154893978
60,9,2.9649127749508226,0.0,-8728.542154893978
61,9,2.8931439099209664,0.0,-8728.81955697194
62,9,2.8931439099209664,0.0,-8728.81955697194
63,9,2.8931439099209664,0.0,-8728.81955697194
64,9,2.8931439099209664,0.0,-8728.81955697194
65,9,2.8931439099209664,0.0,-8728.81955697194
66,9,3.3114513891451174,0.0,-8729.34656329438
67,9,3.3114513891451174,0.0,-8729.34656329438
68,9,2.905202685759967,0.0,-8728.760740321886
69,9,2.905202685759967,0.0,-8728.760740321886
70,9,2.905202685759967,0.0,-8728.760740321886
71,9,3.1272964904523786,0.0,-8728.51171987288
72,9,3.105111735790884,0.0,-8728.470509023562
73,9,3.105111735790884,0.0,-8728.470509023562
74,9,3.3286337290720214,0.0,-8729.466069330512
75,9,3.3286337290720214,0.0,-8729.466069330512
76,9,3.2620893238945827,0.0,-8729.040974998552
77,9,3.2529607928404465,0.0,-8728.990752422433
78,9,3.2529607928404465,0.0,-8728.990752422433
79,9,3.3324836349666556,0.0,-8729.49375463521
80,9,3.3324836349666556,0.0,-8729.49375463521
81,9,2.806465962090838,0.0,-8729.395811503568
82,9,2.806465962090838,0.0,-8729.395811503568
83,9,2.806465962090838,0.0,-8729.395811503568
84,9,2.6206441867050208,0.0,-8731.638863629312
85,9,2.6206441867050208,0.0,-8731.638863629312
86,9,2.6206441867050208,0.0,-8731.638863629312
87,9,2.6206441867050208,0.0,-8731.638863629312
88,9,2.9856219903202943,0.0,-8728.493675899312
89,9,2.9856219903202943,0.0,-8728.493675899312
