#Method,IterScale,Repeat,Metric,Value,TreeName,Time
IPGS4K2PBF,4000.0,0,ConsensusLogLL,-1798.0335412218305,sim--571596271.msf,1450584
IPGS4K2PBF,4000.0,0,BestSampledLogLL,-Infinity,sim--571596271.msf,1450584
IPGS4K2PBF,4000.0,0,PartitionMetric,4.0,sim--571596271.msf,1450584
IPGS4K2PBF,4000.0,0,RobinsonFouldsMetric,0.15163309040843376,sim--571596271.msf,1450584
IPGS4K2PBF,4000.0,0,KuhnerFelsenstein,0.0012231596376796876,sim--571596271.msf,1450584
IPGS4K2PBF,4000.0,1,ConsensusLogLL,-1798.4607877583846,sim--571596271.msf,1412595
IPGS4K2PBF,4000.0,1,BestSampledLogLL,-Infinity,sim--571596271.msf,1412595
IPGS4K2PBF,4000.0,1,PartitionMetric,4.0,sim--571596271.msf,1412595
IPGS4K2PBF,4000.0,1,RobinsonFouldsMetric,0.1497630904084338,sim--571596271.msf,1412595
IPGS4K2PBF,4000.0,1,KuhnerFelsenstein,0.0011923401669700615,sim--571596271.msf,1412595
IPGS4K2PBF,4000.0,2,ConsensusLogLL,-1798.0292400397739,sim--571596271.msf,1413499
IPGS4K2PBF,4000.0,2,BestSampledLogLL,-Infinity,sim--571596271.msf,1413499
IPGS4K2PBF,4000.0,2,PartitionMetric,4.0,sim--571596271.msf,1413499
IPGS4K2PBF,4000.0,2,RobinsonFouldsMetric,0.1506430904084338,sim--571596271.msf,1413499
IPGS4K2PBF,4000.0,2,KuhnerFelsenstein,0.0011939834139615912,sim--571596271.msf,1413499
IPGS4K2PBF,4000.0,3,ConsensusLogLL,-1797.3158215061906,sim--571596271.msf,1414023
IPGS4K2PBF,4000.0,3,BestSampledLogLL,-Infinity,sim--571596271.msf,1414023
IPGS4K2PBF,4000.0,3,PartitionMetric,4.0,sim--571596271.msf,1414023
IPGS4K2PBF,4000.0,3,RobinsonFouldsMetric,0.15113309040843376,sim--571596271.msf,1414023
IPGS4K2PBF,4000.0,3,KuhnerFelsenstein,0.001238804545950191,sim--571596271.msf,1414023
IPGS4K2PBF,4000.0,4,ConsensusLogLL,-1797.2340470840552,sim--571596271.msf,1414545
IPGS4K2PBF,4000.0,4,BestSampledLogLL,-Infinity,sim--571596271.msf,1414545
IPGS4K2PBF,4000.0,4,PartitionMetric,4.0,sim--571596271.msf,1414545
IPGS4K2PBF,4000.0,4,RobinsonFouldsMetric,0.14863309040843375,sim--571596271.msf,1414545
IPGS4K2PBF,4000.0,4,KuhnerFelsenstein,0.0011647933653217682,sim--571596271.msf,1414545
IPGS4K2PBF,4000.0,5,ConsensusLogLL,-1798.2656332504787,sim--571596271.msf,1415289
IPGS4K2PBF,4000.0,5,BestSampledLogLL,-Infinity,sim--571596271.msf,1415289
IPGS4K2PBF,4000.0,5,PartitionMetric,4.0,sim--571596271.msf,1415289
IPGS4K2PBF,4000.0,5,RobinsonFouldsMetric,0.15073309040843377,sim--571596271.msf,1415289
IPGS4K2PBF,4000.0,5,KuhnerFelsenstein,0.001198444732729697,sim--571596271.msf,1415289
IPGS4K2PBF,4000.0,6,ConsensusLogLL,-1797.867576499092,sim--571596271.msf,1411402
IPGS4K2PBF,4000.0,6,BestSampledLogLL,-Infinity,sim--571596271.msf,1411402
IPGS4K2PBF,4000.0,6,PartitionMetric,4.0,sim--571596271.msf,1411402
IPGS4K2PBF,4000.0,6,RobinsonFouldsMetric,0.15047309040843376,sim--571596271.msf,1411402
IPGS4K2PBF,4000.0,6,KuhnerFelsenstein,0.0011848185404057744,sim--571596271.msf,1411402
IPGS4K2PBF,4000.0,7,ConsensusLogLL,-1797.6462300035428,sim--571596271.msf,1415242
IPGS4K2PBF,4000.0,7,BestSampledLogLL,-Infinity,sim--571596271.msf,1415242
IPGS4K2PBF,4000.0,7,PartitionMetric,4.0,sim--571596271.msf,1415242
IPGS4K2PBF,4000.0,7,RobinsonFouldsMetric,0.1480630904084338,sim--571596271.msf,1415242
IPGS4K2PBF,4000.0,7,KuhnerFelsenstein,0.001147791564026677,sim--571596271.msf,1415242
IPGS4K2PBF,4000.0,8,ConsensusLogLL,-1797.281641225344,sim--571596271.msf,1413413
IPGS4K2PBF,4000.0,8,BestSampledLogLL,-Infinity,sim--571596271.msf,1413413
IPGS4K2PBF,4000.0,8,PartitionMetric,4.0,sim--571596271.msf,1413413
IPGS4K2PBF,4000.0,8,RobinsonFouldsMetric,0.1488130904084338,sim--571596271.msf,1413413
IPGS4K2PBF,4000.0,8,KuhnerFelsenstein,0.0011696982798196681,sim--571596271.msf,1413413
IPGS4K2PBF,4000.0,9,ConsensusLogLL,-1798.6919450396167,sim--571596271.msf,1413675
IPGS4K2PBF,4000.0,9,BestSampledLogLL,-Infinity,sim--571596271.msf,1413675
IPGS4K2PBF,4000.0,9,PartitionMetric,4.0,sim--571596271.msf,1413675
IPGS4K2PBF,4000.0,9,RobinsonFouldsMetric,0.15265309040843375,sim--571596271.msf,1413675
IPGS4K2PBF,4000.0,9,KuhnerFelsenstein,0.0012376321146418542,sim--571596271.msf,1413675
